customer_id,name,location,device_type,signup_date,avg_session_time_min,wishlist_items_count
CUST1436,Customer 436,"Mumbai, India",desktop,2023-02-23 04:33:15.061152,0.0,2.0
CUST1437,Customer 437,,mobile,2024-08-23 18:42:46.368684,0.0,2.0
CUST1438,customer 438,"Tokyo, Japan",mobile,2024-05-31 06:18:49.079641,0.0,2.0
CUST1439,Customer 439,"London, UK",desktop,2023-03-01 11:10:58.827293,0.0,4.0
CUST1440,customer 440,"New York, USA",mobile,2023-03-04 00:23:34.281278,0.0,1.0
cust1441,Customer 441,"Toronto, Canada",mobile,2024-12-22 05:36:17.154809,0.0,4.0
CUST1442,CUSTOMER 442,"Sydney, Australia",mobile,2023-10-01 14:12:24.626683,0.0,3.0
NAN,Customer 446,"Tokyo, Japan",,2024-12-21 18:24:09.589350,0.0,1.0
CUST1447,Customer 447,"Tokyo, Japan",tablet,2024-07-04 17:16:00.775858,0.0,1.0
CUST1449,Customer 449,"Sydney, Australia",mobile,2023-03-03 00:56:11.665541,0.0,5.0
CUST1450,Customer 450,"Tokyo, Japan",desktop,2024-07-22 02:15:55.774911,0.0,4.0
cust1452,,"tokyo, japan",mobile,2023-11-07 02:33:03.348824,0.0,7.0
CUST1453,customer 453,"LONDON, UK",mobile,2024-10-24 13:04:52.795567,0.0,0.0
CUST1455,Customer 455,"Berlin, Germany",desktop,2023-12-27 02:36:53.386844,0.0,2.0
CUST1456,Customer 456,"Mumbai, India",desktop,2023-01-09 07:11:18.037678,0.0,3.0
CUST1458,Customer 458,"MUMBAI, INDIA",mobile,2023-02-11 03:47:04.806824,0.0,3.0
CUST1459,Customer 459,"London, UK",tablet,2023-03-28 20:32:29.482825,0.0,1.0
CUST1460,customer 460,"Berlin, Germany",mobile,2023-03-27 21:52:49.704447,0.0,3.0
CUST1461,customer 461,"berlin, germany",mobile,2024-04-19 13:44:43.945167,0.0,6.0
cust1462,customer 462,"Berlin, Germany",mobile,2024-06-29 08:36:40.902597,0.0,3.0
CUST1464,Customer 464,"London, UK",desktop,2024-12-04 08:21:18.685575,0.0,1.0
CUST1465,Customer 465,,mobile,2023-10-02 00:43:46.009790,0.0,4.0
CUST1466,Customer 466,"Toronto, Canada",mobile,2023-07-28 20:31:58.230224,0.0,4.0
CUST1468,customer 468,"Sydney, Australia",desktop,2023-06-13 10:45:55.407547,0.0,1.0
CUST1471,Customer 471,"toronto, canada",mobile,2024-12-09 23:33:14.888732,0.0,4.0
CUST1472,Customer 472,"New York, USA",mobile,2023-02-01 13:11:50.982939,0.0,1.0
CUST1474,Customer 474,,mobile,2024-01-21 17:59:17.728116,0.0,3.0
CUST1475,customer 475,"Tokyo, Japan",desktop,2024-12-26 20:34:27.779221,0.0,1.0
CUST1476,customer 476,,mobile,2023-02-23 22:41:12.954184,0.0,2.0
CUST1477,Customer 477,,mobile,2024-02-09 20:49:10.435932,0.0,1.0
CUST1478,Customer 478,"Mumbai, India",nan,2024-12-09 13:26:37.265645,0.0,5.0
CUST1480,Customer 480,"London, UK",desktop,2024-04-05 02:10:10.946802,0.0,3.0
CUST1481,Customer 481,"Berlin, Germany",mobile,2024-05-23 14:12:53.998366,0.0,2.0
CUST1482,CUSTOMER 482,"MUMBAI, INDIA",mobile,2023-11-29 06:28:06.385029,0.0,3.0
CUST1487,Customer 487,"New York, USA",mobile,2023-07-25 09:13:05.513542,0.0,2.0
CUST1488,,,tablet,2024-11-25 18:01:08.675901,0.0,3.0
CUST1489,Customer 489,,mobile,2024-10-12 18:47:16.168496,0.0,2.0
CUST1491,customer 491,"São Paulo, Brazil",desktop,2024-03-29 07:36:22.664989,0.0,3.0
CUST1492,,"São Paulo, Brazil",desktop,2023-07-22 18:22:31.707196,0.0,1.0
CUST1494,CUSTOMER 494,NAN,desktop,2023-12-05 23:07:29.338561,0.0,6.0
CUST1495,CUSTOMER 495,"Berlin, Germany",desktop,2023-09-16 07:12:41.358561,0.0,3.0
CUST1311,nan,"Toronto, Canada",tablet,2023-02-27 08:26:19.515367,0.0,2.0
CUST1498,Customer 498,"LONDON, UK",nan,2024-12-13 06:46:57.020503,0.0,1.0
