event_id,customer_id,session_id,event_datetime,page_type,action,page_views_in_session,search_query,referral_source,add_to_cart,abandoned_cart
evt200435,CUST1270,SESS102135,2025-09-18 04:14:25.738558,search_results,click_product,9.0,NAN,direct,False,False
EVT200436,CUST1372,SESS102381,,product,CLICK_PRODUCT,14.0,,social,False,False
EVT200439,CUST1152,SESS102717,2025-04-30 16:57:37.162016, home ,VIEW_PAGE,8.0,NAN,social,False,False
evt200440,cust1344,SESS104241,2025-03-26 11:35:54.376912,search_results,click_product,5.0,,organic_search,False,False
evt200441,CUST1217,sess100867,2024-12-08 03:31:56.603678,search_results,CLICK_PRODUCT,5.0, t-shirt ,organic_search,False,True
,cust1141,SESS100427,,product,view_page,11.0,NAN,email,False,False
,CUST1062,SESS102499,2024-06-28 17:46:56.777295,,purchase,10.0,,google_ads,False,False
,cust1123,SESS100003,2024-09-11 01:54:36.980324, search_results ,begin_checkout,11.0,,social,False,False
EVT200450,CUST1034,SESS102482,2025-01-26 21:15:19.590640,category,purchase,47.353935293480475,,email,False,False
EVT200452,CUST1228,SESS104992,2025-03-02 21:12:27.934022,cart,view_page,,coffee mug,direct,False,False
EVT200454,CUST1205,SESS104897,2024-07-23 00:07:58.373595, search_results ,,12.0,headphones,email,False,False
EVT200456,CUST1111,SESS103137,2025-07-26 23:36:31.489709,category,begin_checkout,6.0,T-SHIRT,social,False,False
evt200458,CUST1148,SESS100660,2025-06-22 15:03:01.095172, product ,CLICK_PRODUCT,11.0,,organic_search,False,False
 EVT200460 ,CUST1163,SESS103520,2024-08-06 06:08:29.623810,product, nan ,,,google_ads,False,False
EVT200461,CUST1306,SESS104174,2024-06-03 08:16:09.899835,category,view_page,7.0,,email,False,False
EVT200463,CUST1448,SESS100212,2025-09-06 10:15:40.609949,product, begin_checkout ,1.0, nan ,email,False,False
EVT200465,CUST1113,sess101270,,,remove_from_cart,10.0, coffee mug ,google_ads,False,False
 EVT200142 ,CUST1033,SESS104721,2025-02-17 23:44:44.890604, PRODUCT , remove_from_cart ,5.0,t-shirt,google_ads,False,False
EVT200469,CUST1320,SESS104368,2025-02-11 00:21:44.890259,home,VIEW_PAGE,14.0,NAN,direct,False,False
EVT200470,CUST1284,sess100975,,SEARCH_RESULTS, add_to_cart ,7.0,,email,True,False
EVT200471,cust1024,SESS103775,2025-01-09 23:22:20.539562,category,view_page,11.0,shoes,social,False,False
EVT200473,CUST1402,sess100064,, CHECKOUT ,,4.0,,direct,False,False
EVT200474,CUST1163,SESS104005,2024-10-14 08:53:00.727172,checkout,purchase,6.0,,direct,False,False
EVT200478,CUST1242,SESS102191,2025-04-12 21:32:28.481422, search_results ,view_page,11.0,coffee mug,direct,False,False
 evt200481 ,CUST1412,SESS100637,2025-04-30 17:17:37.162016,home,view_page,9.0,NAN,google_ads,False,False
 nan ,CUST1468,SESS104128,2025-04-24 00:03:00.783418,cart,view_page,12.0,,email,False,True
EVT200484,CUST1495,SESS104474,2025-01-27 07:51:32.157980,category,begin_checkout,9.0,laptop,email,False,False
EVT200485,CUST1285,sess104576,2024-03-12 05:14:30.477795,HOME,view_page,10.0,,social,False,False
EVT200487,CUST1124,SESS104480,2024-10-12 13:54:02.265049,home,view_page,6.0,,nan,False,False
 EVT200488 ,CUST1104,sess103572,,search_results,view_page,47.353935293480475,,email,False,False
 EVT200491 ,CUST1433,SESS101134,2025-02-01 17:29:09.294695,cart,view_page,9.0,SHOES,google_ads,False,False
,CUST1047,SESS100582,, search_results , view_page ,14.0,shoes,social,False,False
EVT200495,CUST1193,SESS104453,,product,,10.0, NAN ,direct,False,False
evt200499,nan,SESS102871,,, view_page ,12.0,shoes,social,False,False
 EVT200500 ,CUST1155,SESS102438,2025-07-29 11:35:55.837710, cart ,view_page,11.0,,direct,False,False
EVT200502,CUST1492,SESS101672,2024-07-12 17:41:06.355825,home, add_to_cart ,14.0, nan ,google_ads,True,False
EVT200503,CUST1382,SESS104779,2025-01-05 00:47:46.840002,product,click_product,13.0, nan ,direct,False,False
NAN,CUST1468,SESS102948,2025-04-15 11:07:50.823718,search_results, click_product ,7.0,COFFEE MUG,social,False,False
EVT200505,CUST1356,SESS103629,2025-06-06 22:47:33.952322,CART,add_to_cart,8.0,laptop,social,True,False
EVT200509,CUST1194,SESS104284,2024-04-27 14:56:22.167713, product ,VIEW_PAGE,47.353935293480475,,google_ads,False,False
evt200510,CUST1273,SESS103620,2024-11-30 19:33:22.834617, product ,add_to_cart,8.0,NAN,direct,True,False
 EVT200511 ,CUST1157,SESS104366,2024-10-04 15:08:58.110903, PRODUCT ,remove_from_cart,6.0, nan ,organic_search,True,False
EVT200512,CUST1184,SESS102960,,product, view_page ,6.0, NAN ,organic_search,True,False
 EVT200513 ,CUST1451,SESS101013,2025-06-26 08:13:38.452135,category,view_page,2.0,SHOES,social,False,False
EVT200514,CUST1238,SESS104058,2024-05-22 17:13:28.595087, product ,add_to_cart,3.0,,email,True,False
 EVT200517 ,CUST1468,SESS102419,,home,ADD_TO_CART,2.0, nan ,google_ads,True,False
EVT200518,cust1189,SESS101066,2024-06-18 02:13:10.474571,home,view_page,47.353935293480475,,social,False,False
EVT200519,CUST1211,SESS100419,2024-05-25 20:37:58.941671,,begin_checkout,12.0,,social,False,False
EVT200521,CUST1379,SESS103357,2024-05-03 00:24:39.443790, product ,click_product,3.0, nan ,social,False,False
EVT200522,cust1008,sess101900,2024-03-25 05:56:03.516173, search_results ,click_product,1.0,,social,False,False
EVT200525,CUST1151,SESS104758,2024-03-26 06:03:34.255010,category,add_to_cart,4.0,,google_ads,True,False
EVT200526,CUST1100,SESS104732,2025-02-20 17:48:27.921774,cart, purchase ,12.0,,social,False,False
EVT200527,CUST1117,SESS103182,,home,,4.0,,social,True,False
EVT200530,CUST1335,SESS101310,2024-06-08 14:29:27.800812, nan ,view_page,9.0, nan ,social,False,False
EVT200531,CUST1131,SESS100186,, nan ,click_product,4.0,t-shirt,organic_search,False,False
EVT200534,CUST1375,SESS103915,2025-10-05 00:28:23.829306,CATEGORY, VIEW_PAGE ,13.0, NAN ,google_ads,False,False
EVT200537,CUST1250,SESS100838,2025-01-18 01:30:46.909910,PRODUCT,VIEW_PAGE,, shoes ,google_ads,False,False
 nan ,CUST1268,SESS101003,2024-08-23 15:01:33.805577,checkout, view_page ,7.0,,direct,False,False
EVT200541,CUST1429,SESS101759,2024-01-22 02:56:47.037943,cart, click_product ,3.0,shoes,email,False,False
NAN,NAN,SESS100114,, product ,click_product,2.0,NAN,social,False,False
EVT200543,CUST1391,sess103151,2024-04-06 05:36:54.333648,home,ADD_TO_CART,7.0,NAN,social,True,False
EVT200545,CUST1431,SESS100611,,CART,,13.0,t-shirt,social,False,False
,cust1004,sess102711,2024-03-02 06:42:03.851867,category,click_product,,,direct,False,False
EVT200548,CUST1258,SESS102498,2025-03-21 04:15:59.637815, SEARCH_RESULTS ,click_product,4.0, NAN ,email,False,False
 EVT200549 ,CUST1191,SESS101742,,category, purchase ,11.0,coffee mug,direct,False,False
EVT200550,CUST1316,SESS104183,2024-08-11 01:45:32.492733,product,click_product,13.0,,email,False,False
EVT200551,CUST1337,SESS101877,2025-01-23 11:38:11.821016, home ,view_page,1.0, nan ,email,False,False
 EVT200553 ,CUST1272,SESS103817,2025-03-14 06:28:01.385502,home,PURCHASE,3.0,headphones,social,False,False
EVT200556,CUST1369,SESS101893,,SEARCH_RESULTS,click_product,5.0,,direct,False,False
EVT200557,CUST1274,SESS103462,, checkout ,view_page,3.0,,google_ads,False,False
EVT200558,cust1008,SESS102003,2024-07-13 06:09:24.659301,checkout,view_page,47.353935293480475,shoes,google_ads,False,True
EVT200560,CUST1412,SESS102112,2025-03-11 03:40:02.787649,, REMOVE_FROM_CART ,,,google_ads,False,False
 EVT200562 ,CUST1268,SESS103122,2024-12-13 20:34:53.345845,product,add_to_cart,6.0,laptop,direct,True,False
 EVT200564 ,CUST1317,SESS103947,2024-01-20 22:51:52.697440,cart,click_product,8.0, NAN ,email,False,False
 EVT200565 ,CUST1129,SESS100422,,home,add_to_cart,9.0,,google_ads,True,False
EVT200567,CUST1040,SESS104964,2025-07-02 13:55:55.359520,,CLICK_PRODUCT,47.353935293480475, nan ,direct,False,False
EVT200569,CUST1235,SESS104228,, HOME , view_page ,6.0,,direct,False,False
EVT200250,CUST1071,SESS101300,2025-06-17 15:17:40.035005, category ,view_page,8.0,shoes,social,False,False
 EVT200573 ,CUST1047,SESS102739,2025-01-03 00:46:04.627888,PRODUCT,CLICK_PRODUCT,5.0,HEADPHONES,direct,False,False
 EVT200574 ,cust1194,SESS104644,2025-03-02 15:50:20.924493,category,view_page,6.0,,google_ads,False,False
EVT200575,CUST1282,SESS100858,2024-04-15 02:17:47.043691,cart,add_to_cart,3.0,,email,True,False
 EVT200576 ,CUST1028,sess102231,2024-11-19 15:48:18.362496,HOME,click_product,,laptop,direct,False,False
EVT200578,CUST1042,SESS103082,,CATEGORY,view_page,2.0,t-shirt,social,False,False
EVT200582,CUST1458,sess103375,2024-12-24 21:27:49.653317,product,remove_from_cart,13.0,shoes,direct,False,False
EVT200583,CUST1470,SESS104172,,product, view_page ,5.0,laptop,organic_search,False,False
 evt200585 ,CUST1461,SESS104743,,NAN,NAN,2.0,,social,False,False
EVT200588,CUST1350,sess100209,2025-04-26 03:14:33.406798,search_results, VIEW_PAGE ,9.0,,organic_search,False,False
 evt200589 ,CUST1460,SESS104795,,search_results,begin_checkout,47.353935293480475,,direct,False,True
evt200590,CUST1288,SESS102321,,product, view_page ,7.0,NAN,organic_search,False,False
EVT200591,cust1091,SESS100483,2025-10-31 16:01:37.459599, category , click_product ,9.0, shoes ,email,False,True
EVT200592,CUST1008,SESS101464,2024-04-28 05:57:05.432988,cart,purchase,7.0,shoes,google_ads,False,False
EVT200593,CUST1300,SESS104302,2024-11-05 23:39:25.234940, checkout ,view_page,,,organic_search,False,False
EVT200594,CUST1385,SESS102146,,category,view_page,1.0,headphones,organic_search,False,False
EVT200595,CUST1475,SESS100669,2024-03-30 20:06:13.082338, product ,click_product,10.0,t-shirt,email,False,False
EVT200598,CUST1290,SESS100295,,product,begin_checkout,,laptop,social,False,False
 EVT200599 ,CUST1346,SESS101355,,category,begin_checkout,14.0,laptop,organic_search,False,False
EVT200600,CUST1169,SESS104340,2024-07-11 06:17:51.847809,cart,view_page,6.0, headphones ,social,False,False
 EVT200601 ,CUST1386,SESS104516,2024-02-21 07:17:17.606525, product ,begin_checkout,,,direct,False,False
EVT200602,CUST1404,sess103062,,search_results,BEGIN_CHECKOUT,11.0,LAPTOP,social,False,False
 EVT200604 ,CUST1027,SESS104841,2025-07-30 03:22:48.062649, product ,click_product,6.0,t-shirt,email,False,False
 EVT200606 ,CUST1429,SESS104409,2025-08-25 08:09:20.307613,product,CLICK_PRODUCT,7.0, nan ,google_ads,False,False
EVT200609,CUST1015,SESS101986,2025-07-22 10:39:38.168644,checkout,VIEW_PAGE,13.0,,email,False,False
EVT200611,CUST1251,SESS104288,, CATEGORY ,click_product,, nan ,organic_search,False,False
EVT200614,CUST1221,sess101249,2024-11-30 10:20:02.000533,category,view_page,4.0,,email,False,False
,CUST1348,SESS103094,2025-03-19 03:03:36.897200, SEARCH_RESULTS , click_product ,2.0,,social,False,False
EVT200616,CUST1338,SESS102568,2024-12-03 00:34:36.458581, product , view_page ,5.0, nan ,organic_search,False,False
evt200617,CUST1043,SESS104369,2024-12-16 05:31:04.877065,home,begin_checkout,13.0,laptop,email,False,False
EVT200618,CUST1408,SESS103115,2024-12-03 15:45:17.213232,search_results,CLICK_PRODUCT,7.0, coffee mug ,google_ads,False,False
EVT200619,CUST1365,SESS103208,,category,begin_checkout,11.0,,organic_search,False,True
evt200620,CUST1042,SESS102876,,product,view_page,1.0, t-shirt ,organic_search,False,False
EVT200622,CUST1364,sess104205,2024-10-30 22:07:02.803003,category, begin_checkout ,10.0,,social,False,False
EVT200625,CUST1054,SESS101161,2025-02-05 13:23:09.892117,product,PURCHASE,11.0,,social,False,False
 evt200626 ,CUST1002,SESS104915,2024-11-24 19:55:46.719805,product, click_product ,5.0,,email,False,False
EVT200627,CUST1227,SESS102078,2025-04-23 17:14:45.090641,search_results,ADD_TO_CART,11.0,,email,True,False
EVT200628,CUST1389,SESS100983,2025-06-03 19:10:35.097130,product,ADD_TO_CART,13.0,NAN,social,True,False
EVT200630,CUST1044,SESS103495,2024-06-10 13:12:52.852955, category ,view_page,4.0,NAN,social,False,False
EVT200631,CUST1220,SESS102699,2025-08-17 04:17:06.183116,category, begin_checkout ,14.0,,email,False,False
EVT200632,CUST1285,SESS100580,2024-09-13 10:54:07.427003,search_results, click_product ,7.0, nan ,social,False,False
,CUST1052,sess104591,2024-08-18 01:48:53.482893,search_results,view_page,4.0,,social,False,False
EVT200635,CUST1045,SESS103041,2025-05-03 22:42:35.373977,PRODUCT, NAN ,5.0,,google_ads,False,False
 NAN ,CUST1283,SESS101770,2025-08-28 03:21:22.704561,cart,ADD_TO_CART,9.0,t-shirt,google_ads,True,False
evt200637,CUST1305,SESS101205,2025-07-24 20:19:56.149841,product, nan ,9.0,,direct,True,False
EVT200640,CUST1211,SESS103353,,,remove_from_cart,3.0,t-shirt,social,False,False
evt200642,CUST1371,SESS103587,2024-04-08 12:59:01.709238,product, CLICK_PRODUCT ,10.0,NAN,social,False,False
evt200644,CUST1292,SESS104447,2024-04-12 00:04:37.822253,home, view_page ,2.0,NAN,social,False,False
EVT200645,CUST1086,SESS102405,,category,view_page,4.0, nan ,email,False,False
EVT200646,cust1086,SESS103105,2024-07-03 21:22:25.764363,product,view_page,47.353935293480475, nan ,social,False,False
,CUST1137,SESS104953,2025-05-07 15:00:22.409568,product,purchase,7.0,,direct,False,False
EVT200648,CUST1137,sess100308,2024-03-07 20:34:52.828302,product,ADD_TO_CART,13.0,laptop,organic_search,True,False
EVT200649,CUST1074,sess100238,2024-12-07 02:21:36.310488,product, nan ,14.0,SHOES,social,False,False
 EVT200652 ,cust1153,SESS101844,2024-03-12 08:47:38.598846,category,view_page,7.0,,direct,False,False
evt200654,CUST1184,SESS101721,2025-01-11 12:54:32.191289,product,click_product,9.0, nan ,social,False,False
evt200655,cust1483,SESS102878,2024-01-10 00:22:57.725820,product, add_to_cart ,5.0, nan ,organic_search,True,False
EVT200657,CUST1304,SESS104264,2025-08-21 22:43:08.673008,, CLICK_PRODUCT ,5.0, laptop ,email,False,True
EVT200658,CUST1234,SESS102196,2024-07-17 22:46:56.792028,,click_product,13.0,headphones,organic_search,False,False
EVT200659,CUST1069,sess103801,2024-03-09 23:11:49.753942,search_results,click_product,5.0,,direct,False,False
EVT200661,CUST1170,SESS101902,2024-12-03 00:27:36.458581,product, view_page ,8.0,laptop,direct,False,False
EVT200663,CUST1225,sess103290,,product,view_page,6.0,,social,False,False
 EVT200664 ,CUST1220,SESS103052,2024-07-19 00:25:08.461364,category,,11.0,headphones,google_ads,False,False
 EVT200666 ,CUST1308,SESS103491,2024-06-12 03:10:08.482216, SEARCH_RESULTS ,begin_checkout,1.0, headphones ,direct,False,False
EVT200667,CUST1245,SESS104630,2024-04-06 12:23:18.626271,search_results,VIEW_PAGE,13.0,,email,False,False
EVT200668,CUST1090,SESS102705,2025-01-30 09:47:45.745036, home ,begin_checkout,10.0, laptop ,email,False,False
EVT200671,CUST1495,SESS104865,,CATEGORY,view_page,13.0, nan ,google_ads,False,False
EVT200673,CUST1166,SESS100251,2024-10-30 01:35:12.691456,home,ADD_TO_CART,8.0,headphones,google_ads,True,False
 evt200675 ,CUST1186,sess102321,2024-07-02 16:04:27.812774, checkout ,view_page,10.0,,direct,False,False
EVT200676,CUST1477,SESS104550,2025-03-05 15:59:09.377462,SEARCH_RESULTS,VIEW_PAGE,12.0,,nan,False,False
EVT200681,CUST1224,SESS100575,2024-10-24 06:14:25.106452, CHECKOUT ,click_product,7.0,,google_ads,False,False
 EVT200683 ,CUST1419,SESS104746,2024-09-29 17:20:40.604690,cart, click_product ,12.0, NAN ,organic_search,False,False
EVT200685,cust1071,SESS103779,,product,view_page,2.0,coffee mug,direct,False,False
EVT200686,CUST1123,SESS103231,2024-02-26 11:48:02.453032,category,begin_checkout,2.0,,email,False,False
evt200688,CUST1366,SESS103260,2024-09-21 07:38:55.771840,,purchase,11.0,,direct,False,False
EVT200690,CUST1037,sess102032,2025-08-17 05:18:06.183116,category,click_product,14.0, nan ,direct,False,False
 EVT200691 ,CUST1306,SESS103804,2025-02-05 06:50:24.589312,SEARCH_RESULTS,click_product,,headphones,email,False,False
 EVT200692 ,CUST1298,SESS104113,2025-03-12 17:20:20.205073, product ,view_page,4.0,t-shirt,direct,False,False
EVT200695,CUST1278,SESS101452,2024-01-20 12:09:06.724926,category, click_product ,9.0,,social,False,False
EVT200696,CUST1404,SESS101169,2024-02-11 02:26:34.206122,category,view_page,5.0,NAN,organic_search,False,False
 EVT200698 ,cust1304,SESS100358,2024-05-02 12:23:13.056039,product, click_product ,13.0,laptop,social,False,False
EVT200699,CUST1055,SESS101624,2025-07-22 14:07:36.076317, home ,purchase,4.0,t-shirt,social,False,False
EVT200700,CUST1336,SESS104761,2024-08-28 20:14:28.029881, product ,view_page,10.0, nan ,social,False,False
EVT200702,CUST1288,SESS101363,,NAN, view_page ,,,google_ads,False,False
 nan ,CUST1495,sess103935,2025-02-25 23:39:53.501804,product,click_product,,coffee mug,google_ads,False,True
evt200704,CUST1494,SESS104428,2024-01-12 20:34:03.032419,product,purchase,5.0,coffee mug,email,False,False
EVT200705,cust1054,SESS101797,,product,add_to_cart,47.353935293480475,,social,True,False
EVT200708,CUST1382,SESS100433,2024-06-05 16:30:44.249277,checkout,view_page,5.0,T-SHIRT,social,False,False
EVT200709,CUST1285,SESS100393,2025-07-26 13:40:26.164843,search_results,view_page,47.353935293480475, nan ,google_ads,False,False
evt200710,CUST1352,SESS104370,2025-03-26 09:37:18.188681, product ,add_to_cart,11.0,headphones,direct,True,False
EVT200711,CUST1113,SESS100663,,PRODUCT,VIEW_PAGE,,,email,False,False
EVT200712,CUST1191,SESS100161,, checkout ,view_page,1.0,shoes,social,False,False
EVT200713,CUST1237,SESS104541,,,click_product,9.0,coffee mug,direct,False,False
EVT200714,CUST1077,SESS103348,2024-07-06 02:55:14.412627, checkout , begin_checkout ,10.0,,social,False,False
EVT200715,nan,SESS102733,,search_results,view_page,9.0,,social,False,False
EVT200716,CUST1053,SESS104312,2024-01-16 19:29:31.830895,search_results,add_to_cart,5.0,SHOES,email,True,False
EVT200717,CUST1212,SESS100047,2025-01-15 04:48:12.426049,CATEGORY,purchase,3.0,,google_ads,False,False
EVT200718,CUST1059,SESS101897,2024-07-10 17:11:33.406546,category,,,,google_ads,True,False
EVT200719,CUST1178,SESS103483,2025-04-19 07:16:23.730357, cart , view_page ,,t-shirt,email,False,False
EVT200720,CUST1175,SESS100133,,home, VIEW_PAGE ,9.0,,nan,False,False
EVT200721,CUST1401,sess102000,2024-02-01 15:48:33.650528, nan ,add_to_cart,14.0,,direct,True,False
EVT200722,CUST1266,SESS103906,2024-08-11 02:23:32.492733,HOME, click_product ,12.0,,email,False,True
EVT200457,CUST1071,SESS100236,2024-08-04 12:28:48.735744,search_results,VIEW_PAGE,9.0,laptop,social,False,False
EVT200725,CUST1369,SESS103997,2025-01-03 07:31:42.915352,cart,view_page,7.0,NAN,organic_search,False,False
,CUST1153,sess102829,2025-02-18 14:17:05.320506,category,CLICK_PRODUCT,14.0,headphones,social,False,False
evt200728,CUST1414,SESS104834,2025-05-26 07:14:10.542775,product,view_page,5.0,,direct,False,False
EVT200729,CUST1011,SESS101504,,NAN,purchase,4.0,,direct,False,False
EVT200734,CUST1282,SESS103658,, cart ,purchase,,,email,False,True
 EVT200735 ,CUST1169,SESS100639,2025-04-21 08:07:51.001700, product ,,1.0,,organic_search,True,False
EVT200736,CUST1218,SESS103165,2025-05-15 21:43:42.551420,product, view_page ,47.353935293480475, nan ,email,False,False
EVT200737,CUST1118,SESS102159,2025-07-01 22:24:16.669960,, add_to_cart ,14.0, headphones ,social,True,False
EVT200738,CUST1322,SESS102273,2024-08-10 04:46:29.283719,category,NAN,47.353935293480475,coffee mug,organic_search,True,False
,CUST1095,SESS104325,2024-07-18 05:13:05.206404, product , begin_checkout ,8.0,NAN,google_ads,False,True
EVT200741,CUST1377,SESS104655,,home,click_product,13.0, coffee mug ,social,False,False
EVT200743,CUST1199,SESS100456,2025-08-30 02:40:10.559453,,add_to_cart,4.0, headphones ,direct,True,False
 EVT200744 ,CUST1360,SESS104907,2024-05-24 09:12:48.297725,CATEGORY,remove_from_cart,10.0,T-SHIRT,email,False,True
evt200746,CUST1385,SESS100555,2024-03-08 07:14:26.635932,home,view_page,,HEADPHONES,nan,False,False
EVT200747,CUST1295,SESS100475,2024-01-21 23:39:24.414902,search_results,click_product,8.0,,direct,False,False
EVT200749,CUST1095,SESS100071,2024-07-31 14:12:24.692820,product,add_to_cart,9.0,headphones,organic_search,True,False
EVT200750,cust1166,SESS103190,2025-05-29 02:40:57.028025,product,click_product,13.0,,direct,True,False
,CUST1364,SESS101641,2025-04-28 03:54:14.105972,search_results,click_product,8.0,,google_ads,False,False
EVT200754,CUST1305,SESS103080,2024-01-20 12:29:37.665449, checkout , view_page ,2.0, coffee mug ,direct,False,False
EVT200755,cust1312,SESS100820,2024-11-14 01:32:56.607198, CART ,view_page,12.0,shoes,social,False,False
EVT200756,CUST1300,sess101572,2024-07-02 16:36:27.812774,category,purchase,4.0, shoes ,organic_search,False,False
EVT200757,CUST1178,SESS103349,2024-11-12 00:33:58.217798,category,view_page,14.0,NAN,google_ads,False,False
EVT200758,CUST1432,SESS101408,, product ,ADD_TO_CART,2.0, nan ,email,True,False
EVT200759,CUST1316,SESS100325,2025-03-31 14:32:42.353654,category,view_page,1.0, nan ,social,False,True
evt200760,CUST1416,SESS100554,,search_results,add_to_cart,7.0,,social,True,False
EVT200761,CUST1470,sess104577,2025-09-22 09:02:25.372734,cart,purchase,12.0,,social,False,False
EVT200762,CUST1344,SESS102456,2025-04-07 00:46:44.497588,search_results,click_product,7.0,shoes,social,False,False
EVT200765,CUST1059,sess102380,,home,click_product,2.0,,direct,False,False
EVT200766,CUST1191,SESS102006,,product,NAN,9.0,,direct,True,False
 EVT200767 ,cust1261,SESS102689,, product ,view_page,1.0,shoes,google_ads,False,False
EVT200769,CUST1294,sess101847,2025-04-26 17:38:57.525813,cart,ADD_TO_CART,9.0,,social,True,False
EVT200770,CUST1216,SESS102964,2024-11-30 09:36:02.000533,cart, view_page ,9.0,COFFEE MUG,nan,False,False
 EVT200383 ,CUST1188,SESS100140,,product,add_to_cart,5.0, headphones ,organic_search,True,False
evt200490,CUST1472,SESS100757,,search_results,click_product,3.0, coffee mug ,social,False,False
,CUST1317,SESS100849,2025-07-25 14:30:03.615540,category,view_page,4.0,t-shirt,direct,False,False
EVT200778,CUST1443,SESS104957,2024-11-30 18:58:22.834617,product,VIEW_PAGE,8.0,headphones,direct,False,False
 EVT200781 ,CUST1099,SESS100714,2024-07-11 07:33:51.847809,, purchase ,5.0, nan ,google_ads,False,False
EVT200782,CUST1493,SESS100954,2025-08-31 13:35:48.194793,home,purchase,7.0,headphones,google_ads,False,False
 EVT200783 ,CUST1258,SESS103831,2024-12-06 19:12:16.537200,CATEGORY,click_product,1.0,laptop,social,False,False
EVT200785,CUST1212,SESS100887,2024-11-29 19:00:07.477987, product ,add_to_cart,8.0,,organic_search,True,False
NAN,CUST1250,SESS103217,2024-03-20 00:32:12.868942,product,purchase,6.0,shoes,nan,False,False
EVT200788,CUST1015,SESS102576,,cart,purchase,11.0,NAN,organic_search,False,False
EVT200789,CUST1149,SESS100370,2025-10-20 02:36:38.855499,cart,CLICK_PRODUCT,11.0,,social,False,False
EVT200790,CUST1140,SESS102256,2024-12-14 04:17:07.083233,product,view_page,10.0,NAN,organic_search,False,False
EVT200791,CUST1275,SESS101929,2025-02-28 15:03:56.599274,product,click_product,13.0,headphones,email,False,False
EVT200437,CUST1427,SESS102702,2024-12-10 18:17:12.919682,search_results, nan ,11.0,,email,False,False
evt200795,CUST1057,sess103634,2025-07-23 09:22:08.694912,SEARCH_RESULTS,view_page,14.0, t-shirt ,direct,False,False
EVT200796,CUST1058,SESS103887,2025-10-31 13:28:38.575685, product ,NAN,11.0,laptop,social,False,False
 EVT200797 ,CUST1396,SESS102687,2025-03-10 11:03:18.072135,category,REMOVE_FROM_CART,10.0, nan ,organic_search,False,False
 evt200800 ,CUST1389,SESS102374,2025-07-24 08:35:46.456255,cart,VIEW_PAGE,1.0,t-shirt,email,False,False
EVT200802,CUST1217,sess101394,2024-03-21 00:03:16.994925,category,click_product,10.0, t-shirt ,organic_search,False,False
EVT200806,CUST1178,SESS103515,2024-07-02 05:37:20.974864,PRODUCT,NAN,4.0, nan ,social,False,False
EVT200807,CUST1224,SESS101353,,product, view_page ,5.0,t-shirt,google_ads,False,False
EVT200808,CUST1397,SESS101484,,cart, click_product ,5.0,,social,False,False
 EVT200809 ,CUST1107,SESS103708,2025-05-08 21:31:06.414096,HOME,,10.0, nan ,social,True,False
EVT200810,CUST1440,sess102233,2025-08-08 22:09:34.778883,product,add_to_cart,7.0, nan ,social,True,False
EVT200811,CUST1084,SESS101505,2025-05-04 18:14:47.090986,category,view_page,13.0, nan ,google_ads,False,False
 EVT200812 ,CUST1401,sess100457,2024-02-01 16:09:33.650528,category,click_product,47.353935293480475,SHOES,organic_search,False,False
EVT200814,CUST1412,SESS103211,2025-10-06 16:16:00.940792,category, CLICK_PRODUCT ,8.0,,social,False,True
 EVT200816 ,cust1272,SESS100668,,category,add_to_cart,11.0,,direct,True,False
evt200817,CUST1305,SESS102332,2025-05-27 17:55:00.100082,category, click_product ,14.0,,social,False,False
EVT200818,CUST1086,SESS103671,2024-11-22 03:31:24.687019, product ,begin_checkout,8.0,,google_ads,False,False
evt200820,CUST1148,SESS103247,, home , VIEW_PAGE ,2.0,coffee mug,social,False,False
EVT200821,CUST1136,sess103747,, home ,,,,social,False,False
EVT200822,cust1460,SESS101379,2025-05-27 21:19:14.584569,cart,view_page,47.353935293480475,,organic_search,False,False
 EVT200823 ,CUST1069,SESS104670,2024-03-01 15:58:50.456717,category,,10.0,,nan,False,False
evt200824,CUST1470,SESS100218,2025-10-06 15:34:00.940792,HOME, click_product ,10.0,,direct,False,False
NAN,CUST1141,SESS103648,2025-01-28 21:20:09.783511, search_results , view_page ,9.0, headphones ,social,False,False
EVT200826,CUST1359,SESS103055,2024-04-24 05:35:06.574620, product ,CLICK_PRODUCT,10.0,,email,False,False
EVT200829,CUST1424,SESS101745,2024-08-31 02:31:56.414212,home, click_product ,2.0,coffee mug,direct,False,False
EVT200831,CUST1250,SESS104310,2025-04-29 05:08:13.116913,category,view_page,11.0,NAN,social,False,False
 EVT200832 ,CUST1295,SESS100665,,SEARCH_RESULTS,CLICK_PRODUCT,10.0,t-shirt,organic_search,False,False
EVT200833,CUST1321,SESS101188,2024-10-15 16:37:12.088373, checkout ,add_to_cart,1.0,laptop,social,True,False
,CUST1192,SESS102736,2024-01-12 13:59:30.335262, SEARCH_RESULTS ,click_product,6.0, coffee mug ,organic_search,False,False
 EVT200835 ,CUST1038,SESS100084,2025-08-28 02:31:22.704561,cart,click_product,9.0,,email,False,False
evt200836,CUST1206,SESS101501,2025-05-07 18:10:32.943835, nan ,view_page,3.0,shoes,direct,False,False
EVT200838,nan,SESS102765,2025-01-06 03:20:12.458554,PRODUCT,view_page,2.0,,google_ads,False,False
EVT200839,CUST1232,SESS103571,2025-01-23 11:38:11.821016,search_results,,10.0, nan ,organic_search,False,False
 EVT200840 ,CUST1167,SESS100557,2025-04-09 20:56:04.876698,,purchase,1.0,laptop,social,False,False
