event_id,customer_id,session_id,event_datetime,page_type,action,page_views_in_session,search_query,referral_source,add_to_cart,abandoned_cart
EVT200256,CUST1272,SESS103949,2025-06-12 05:14:52.047339,cart,click_product,13,,direct,False,False
EVT200257,CUST1362,SESS103861,2024-11-09 15:04:20.731013,product,remove_from_cart,12,headphones,organic_search,False,False
EVT200258,CUST1153,SESS104859,2025-02-08 06:17:23.037006,checkout,view_page,14,,email,False,False
EVT200259,CUST1417,SESS100219,2025-08-19 22:52:43.183606,home,view_page,8,,organic_search,False,False
EVT200260,CUST1188,SESS103089,2025-05-02 10:54:48.995099,cart,view_page,8,,facebook,False,False
EVT200261,CUST1344,SESS101837,2024-02-22 23:18:32.702296,product,view_page,10,,instagram,False,False
EVT200262,CUST1213,SESS101104,2024-11-01 05:55:35.621682,cart,add_to_cart,10,t-shirt,instagram,True,False
EVT200263,CUST1157,SESS100068,2024-01-13 19:57:54.452188,search_results,view_page,3,headphones,email,False,False
EVT200264,CUST1305,SESS104752,2024-02-03 09:54:20.604095,product,view_page,8,,email,False,False
EVT200265,CUST1135,SESS101345,2025-08-10 20:47:36.410234,product,add_to_cart,5,coffee mug,google_ads,True,False
EVT200266,CUST1295,SESS101946,2024-08-16 09:31:26.341487,product,click_product,1,,direct,False,False
EVT200267,CUST1369,SESS102925,2024-05-01 16:48:59.749721,category,view_page,7,,direct,False,False
EVT200268,CUST1298,SESS103678,2024-09-25 01:04:35.567974,checkout,view_page,7,headphones,facebook,False,False
EVT200269,CUST1087,SESS101168,2024-07-09 20:37:18.363755,product,begin_checkout,8,shoes,direct,False,True
EVT200270,CUST1322,SESS104260,2024-12-03 00:48:36.458581,product,click_product,4,shoes,facebook,False,False
EVT200271,CUST1075,SESS103123,2025-04-15 09:56:50.823718,search_results,view_page,11,headphones,google_ads,False,False
EVT200272,CUST1016,SESS101026,2025-07-23 09:05:08.694912,category,view_page,13,,organic_search,False,False
EVT200273,CUST1485,SESS104932,2024-10-26 20:48:47.278925,product,click_product,10,,instagram,False,False
EVT200274,CUST1097,SESS103859,2025-09-01 19:37:01.722709,home,click_product,1,,organic_search,False,False
EVT200275,CUST1225,SESS100594,2024-05-12 18:42:24.281954,product,view_page,1,,organic_search,False,False
EVT200276,CUST1214,SESS101476,2024-08-03 10:31:02.815634,product,purchase,1,,google_ads,False,False
EVT200277,CUST1211,SESS101395,2024-01-11 06:39:39.238658,product,click_product,1,laptop,instagram,False,False
EVT200278,CUST1210,SESS102233,2025-10-06 16:32:34.885980,checkout,click_product,13,,organic_search,False,False
EVT200279,CUST1396,SESS101306,2024-12-14 12:10:21.114715,product,add_to_cart,7,,direct,True,False
EVT200280,CUST1446,SESS104796,2024-10-03 11:26:58.442172,home,view_page,14,coffee mug,direct,False,False
EVT200281,CUST1361,SESS100378,2024-05-03 14:18:04.312542,product,click_product,1,,facebook,False,False
EVT200282,CUST1265,SESS102600,2024-04-28 05:58:05.432988,search_results,remove_from_cart,2,headphones,facebook,False,False
EVT200283,CUST1287,SESS100958,2024-08-26 21:59:16.748472,home,view_page,6,laptop,facebook,False,False
EVT200284,CUST1339,SESS101971,2024-10-12 12:08:51.810855,product,add_to_cart,11,,facebook,True,False
EVT200285,CUST1269,SESS103145,2024-04-23 12:40:44.012374,category,click_product,3,,direct,False,False
EVT200286,CUST1160,SESS100756,2024-05-15 22:04:02.407323,search_results,click_product,12,shoes,direct,False,False
EVT200287,CUST1235,SESS102298,2025-07-13 09:41:58.109158,product,view_page,11,,organic_search,False,False
EVT200288,CUST1175,SESS101222,2025-06-28 04:20:51.949203,product,add_to_cart,2,,instagram,True,False
EVT200289,CUST1181,SESS101561,2025-03-01 17:19:51.473654,product,begin_checkout,8,,google_ads,False,False
EVT200290,CUST1312,SESS102078,2024-03-12 10:09:38.598846,product,view_page,9,,email,False,False
EVT200291,CUST1098,SESS102523,2024-12-03 14:25:17.213232,search_results,click_product,4,laptop,email,False,False
EVT200292,CUST1142,SESS100497,2024-02-18 12:12:17.486724,category,begin_checkout,9,headphones,direct,False,True
EVT200293,CUST1152,SESS101150,2024-12-14 04:02:07.083233,category,remove_from_cart,14,headphones,google_ads,False,False
EVT200294,CUST1482,SESS104081,2024-05-19 13:47:18.059289,category,click_product,11,,email,False,False
EVT200295,CUST1394,SESS102624,2025-02-28 15:03:56.599274,search_results,view_page,5,t-shirt,organic_search,False,False
EVT200296,CUST1360,SESS102167,2024-04-28 04:47:05.432988,search_results,click_product,8,headphones,email,False,False
EVT200297,CUST1353,SESS100711,2024-09-01 17:19:54.195158,search_results,click_product,9,coffee mug,email,False,False
EVT200298,CUST1162,SESS103272,2024-07-02 21:10:25.705270,checkout,begin_checkout,3,shoes,organic_search,False,False
EVT200299,CUST1178,SESS103886,2025-10-14 02:48:03.781424,product,click_product,2,,facebook,False,False
EVT200300,CUST1478,SESS100658,2025-08-30 00:33:11.984616,home,add_to_cart,8,shoes,organic_search,True,False
EVT200301,CUST1147,SESS103647,2024-08-30 04:09:48.128885,cart,view_page,12,headphones,google_ads,False,False
EVT200302,CUST1293,SESS104533,2025-03-10 11:20:18.072135,home,view_page,12,headphones,facebook,False,False
EVT200303,CUST1194,SESS102968,2024-05-10 20:36:19.525604,cart,view_page,3,shoes,facebook,False,False
EVT200304,CUST1419,SESS104300,2024-07-06 04:33:14.412627,product,view_page,12,,google_ads,False,False
EVT200305,CUST1488,SESS104230,2025-07-04 00:17:51.437629,cart,add_to_cart,7,,direct,True,False
EVT200306,CUST1148,SESS103695,2025-08-05 04:06:44.671450,search_results,begin_checkout,2,laptop,email,False,True
EVT200307,CUST1147,SESS101629,2024-12-14 13:04:47.729657,product,add_to_cart,1,shoes,organic_search,True,False
EVT200308,CUST1177,SESS104315,2024-06-28 00:36:02.720694,product,add_to_cart,1,laptop,facebook,True,False
EVT200309,CUST1335,SESS102178,2024-07-30 07:23:44.057183,category,view_page,4,,google_ads,False,False
EVT200310,CUST1382,SESS104583,2025-02-05 05:16:24.589312,search_results,purchase,4,t-shirt,direct,False,False
EVT200311,CUST1109,SESS104174,2024-03-11 05:19:31.734260,category,purchase,11,t-shirt,organic_search,False,False
EVT200312,CUST1423,SESS104128,2025-05-27 17:06:00.100082,category,view_page,10,t-shirt,instagram,False,False
EVT200313,CUST1138,SESS103487,2024-03-03 09:28:47.075958,product,view_page,4,t-shirt,email,False,False
EVT200314,CUST1356,SESS100277,2025-09-08 03:57:45.555929,search_results,add_to_cart,8,headphones,instagram,True,False
EVT200315,CUST1070,SESS102626,2025-05-27 05:27:27.652506,cart,view_page,9,laptop,google_ads,False,False
EVT200316,CUST1315,SESS104838,2025-10-08 04:06:10.010831,product,view_page,5,shoes,email,False,False
EVT200317,CUST1124,SESS103729,2025-09-15 02:10:51.669761,search_results,add_to_cart,11,,facebook,True,False
EVT200318,CUST1342,SESS101105,2024-11-19 11:51:16.635333,category,view_page,7,,direct,False,False
EVT200319,CUST1115,SESS104351,2025-02-10 14:05:47.153306,product,view_page,7,laptop,instagram,False,False
EVT200320,CUST1026,SESS103891,2025-05-25 21:34:50.378750,cart,begin_checkout,7,shoes,direct,False,False
EVT200321,CUST1211,SESS100391,2024-12-27 20:43:31.787432,category,add_to_cart,9,shoes,email,True,False
EVT200322,CUST1367,SESS102175,2024-06-26 01:21:24.088567,product,purchase,8,coffee mug,organic_search,False,False
EVT200323,CUST1051,SESS104501,2024-07-05 08:49:37.155354,home,add_to_cart,12,,facebook,True,False
EVT200324,CUST1002,SESS101817,2025-04-28 17:04:20.410737,category,add_to_cart,9,,email,True,False
EVT200325,CUST1475,SESS104366,2025-08-02 17:38:11.443029,product,view_page,8,laptop,direct,False,False
EVT200326,CUST1208,SESS104983,2024-04-15 03:40:47.043691,search_results,purchase,2,coffee mug,email,False,False
EVT200327,CUST1244,SESS101025,2025-04-01 19:39:38.895978,product,view_page,7,,google_ads,False,False
EVT200328,CUST1387,SESS104443,2024-10-12 23:04:21.065562,search_results,view_page,11,,email,False,False
EVT200329,CUST1164,SESS102652,2024-12-06 13:26:22.464139,cart,click_product,12,,facebook,False,False
EVT200330,CUST1330,SESS104450,2025-10-06 16:18:00.940792,search_results,remove_from_cart,13,,instagram,False,False
EVT200331,CUST1464,SESS103010,2024-06-21 17:57:41.125153,category,view_page,6,headphones,direct,False,False
EVT200332,CUST1333,SESS100543,2024-09-10 21:24:49.671020,product,view_page,3,t-shirt,instagram,False,False
EVT200333,CUST1118,SESS100076,2024-03-18 06:53:46.508792,home,click_product,3,,direct,False,False
EVT200334,CUST1378,SESS101455,2024-12-28 15:45:37.757146,cart,view_page,4,laptop,google_ads,False,False
EVT200335,CUST1467,SESS101846,2024-11-26 14:50:30.128443,product,add_to_cart,9,shoes,organic_search,True,False
EVT200336,CUST1213,SESS101254,2024-01-11 15:11:51.443119,category,click_product,7,coffee mug,instagram,False,False
EVT200337,CUST1478,SESS103325,2025-05-10 02:11:06.199270,category,add_to_cart,2,,direct,True,False
EVT200338,CUST1428,SESS101781,2024-12-21 09:39:17.266304,product,view_page,11,,instagram,False,False
EVT200339,CUST1403,SESS101157,2024-02-06 15:14:14.152770,category,view_page,14,shoes,email,False,False
EVT200340,CUST1095,SESS100888,2024-04-04 03:08:26.762350,category,remove_from_cart,3,,instagram,False,False
EVT200341,CUST1448,SESS102064,2024-12-28 14:15:37.757146,category,view_page,11,,organic_search,False,False
EVT200342,CUST1004,SESS102062,2024-05-07 00:18:58.374925,home,view_page,8,shoes,email,False,False
EVT200343,CUST1290,SESS103824,2024-07-17 22:52:56.792028,category,click_product,10,,facebook,False,False
EVT200344,CUST1475,SESS101036,2025-07-14 15:34:48.071491,product,click_product,3,headphones,direct,False,False
EVT200345,CUST1145,SESS100381,2024-01-08 08:58:41.287332,category,remove_from_cart,3,shoes,instagram,False,False
EVT200346,CUST1328,SESS102091,2025-03-10 11:10:18.072135,category,view_page,1,t-shirt,instagram,False,False
EVT200347,CUST1268,SESS101244,2025-03-22 13:32:07.350392,home,purchase,6,coffee mug,organic_search,False,False
EVT200348,CUST1455,SESS100746,2025-04-07 00:06:44.497588,category,view_page,12,t-shirt,direct,False,False
EVT200349,CUST1435,SESS100792,2025-09-18 12:34:59.437738,category,click_product,3,headphones,direct,False,False
EVT200350,CUST1239,SESS104022,2024-05-20 02:34:16.958867,product,click_product,1,shoes,google_ads,False,False
EVT200351,CUST1098,SESS101397,2025-08-27 22:01:04.140440,checkout,purchase,4,laptop,direct,False,False
EVT200352,CUST1169,SESS101291,2024-07-29 01:35:57.406791,home,click_product,4,,organic_search,False,False
EVT200353,CUST1374,SESS104993,2025-05-27 00:24:56.509041,cart,click_product,8,,email,False,False
EVT200354,CUST1331,SESS102953,2025-04-02 07:34:47.107980,home,view_page,4,shoes,email,False,False
EVT200355,CUST1367,SESS100395,2024-03-14 19:28:16.473613,category,view_page,2,,organic_search,False,False
EVT200356,CUST1007,SESS103034,2025-04-17 23:53:35.081150,product,add_to_cart,1,laptop,email,True,False
EVT200357,CUST1404,SESS103760,2024-12-16 05:32:04.877065,category,view_page,14,headphones,instagram,False,False
EVT200358,CUST1290,SESS101146,2025-09-08 20:33:01.577913,product,view_page,6,,facebook,False,False
EVT200359,CUST1089,SESS102439,2025-01-03 01:45:04.627888,product,click_product,2,,facebook,False,False
EVT200360,CUST1423,SESS103598,2024-12-16 13:03:50.350657,home,purchase,4,,organic_search,False,False
EVT200361,CUST1263,SESS103986,2025-06-17 15:33:40.035005,category,add_to_cart,6,coffee mug,google_ads,True,False
EVT200362,CUST1044,SESS100810,2025-03-12 17:13:20.205073,cart,purchase,14,,direct,False,False
EVT200363,CUST1342,SESS103886,2025-05-27 21:21:14.584569,product,begin_checkout,11,shoes,facebook,False,True
EVT200364,CUST1094,SESS100796,2025-03-20 22:35:04.220748,category,view_page,10,,facebook,False,False
EVT200365,CUST1244,SESS101101,2024-11-22 02:04:24.687019,checkout,begin_checkout,8,shoes,direct,False,True
EVT200366,CUST1479,SESS101265,2025-07-22 12:37:36.076317,search_results,click_product,10,,direct,False,False
EVT200367,CUST1003,SESS101991,2024-03-25 06:19:03.516173,search_results,begin_checkout,10,,direct,False,False
EVT200368,CUST1196,SESS104693,2024-09-14 06:43:04.451444,search_results,add_to_cart,14,headphones,organic_search,True,False
EVT200369,CUST1228,SESS101985,2025-04-12 13:40:34.118145,product,click_product,13,laptop,instagram,False,False
EVT200370,CUST1488,SESS100623,2025-02-20 17:58:27.921774,home,click_product,8,,direct,False,False
EVT200371,CUST1154,SESS102294,2024-04-16 22:10:41.024101,product,click_product,9,,google_ads,False,False
EVT200372,CUST1370,SESS101112,2024-07-14 23:35:29.497502,search_results,add_to_cart,3,shoes,google_ads,True,False
EVT200373,CUST1005,SESS103112,2024-10-04 16:48:58.110903,product,purchase,13,,email,False,False
EVT200374,CUST1334,SESS101004,2024-02-11 02:40:34.206122,search_results,begin_checkout,13,coffee mug,organic_search,False,False
EVT200375,CUST1354,SESS102506,2024-10-24 18:15:38.157688,category,view_page,8,coffee mug,google_ads,False,False
EVT200376,CUST1031,SESS103090,2024-03-19 08:53:14.589150,category,click_product,2,laptop,email,False,False
EVT200377,CUST1238,SESS102906,2024-05-01 04:18:44.469934,search_results,view_page,9,laptop,instagram,False,False
EVT200378,CUST1081,SESS103857,2025-01-03 01:45:04.627888,search_results,view_page,10,,facebook,False,False
EVT200379,CUST1351,SESS102049,2025-07-25 11:36:34.045510,home,add_to_cart,6,,instagram,True,False
EVT200380,CUST1472,SESS101910,2025-10-01 10:42:05.907226,search_results,remove_from_cart,9,laptop,email,False,False
EVT200381,CUST1353,SESS104622,2024-07-12 16:41:06.355825,checkout,purchase,13,coffee mug,direct,False,False
EVT200382,CUST1327,SESS100289,2024-12-16 05:55:04.877065,category,view_page,11,,google_ads,False,False
EVT200383,CUST1188,SESS100140,2024-03-18 11:47:17.587079,product,add_to_cart,5,headphones,organic_search,True,False
EVT200384,CUST1112,SESS103564,2024-05-20 23:19:29.502955,cart,click_product,2,,direct,False,False
EVT200385,CUST1244,SESS102953,2025-09-04 20:51:18.708791,product,add_to_cart,4,laptop,direct,True,False
EVT200386,CUST1232,SESS100249,2024-03-19 04:58:39.774849,product,add_to_cart,7,t-shirt,google_ads,True,False
EVT200387,CUST1212,SESS103680,2025-03-15 14:46:32.048859,search_results,view_page,5,laptop,instagram,False,False
EVT200388,CUST1467,SESS100261,2025-01-10 02:26:54.765542,home,click_product,5,t-shirt,google_ads,False,False
EVT200389,CUST1387,SESS104782,2025-07-29 10:18:21.580685,category,begin_checkout,4,headphones,email,False,False
EVT200390,CUST1410,SESS101676,2024-03-02 06:37:03.851867,home,view_page,9,shoes,direct,False,False
EVT200391,CUST1390,SESS103022,2024-08-31 02:12:56.414212,category,click_product,14,coffee mug,google_ads,False,False
EVT200392,CUST1348,SESS104007,2024-05-24 10:29:18.090389,cart,remove_from_cart,13,,email,False,False
EVT200393,CUST1269,SESS103716,2024-04-13 03:52:43.959927,search_results,view_page,8,t-shirt,instagram,False,False
EVT200394,CUST1270,SESS101357,2025-01-09 11:23:05.172772,product,view_page,7,shoes,google_ads,False,False
EVT200395,CUST1039,SESS100159,2024-10-04 02:41:16.562957,product,begin_checkout,7,shoes,facebook,False,True
EVT200396,CUST1057,SESS104999,2024-01-04 06:25:02.382362,search_results,view_page,14,,direct,False,False
EVT200397,CUST1424,SESS104747,2025-07-23 20:41:38.509648,checkout,view_page,14,,facebook,False,False
EVT200398,CUST1462,SESS103174,2024-03-12 02:01:20.938232,category,view_page,9,t-shirt,email,False,False
EVT200399,CUST1103,SESS101090,2025-07-23 10:02:08.694912,cart,view_page,2,t-shirt,google_ads,False,False
EVT200400,CUST1274,SESS104779,2024-03-23 18:58:56.822702,category,add_to_cart,6,,direct,True,False
EVT200401,CUST1084,SESS104166,2025-06-17 14:45:40.035005,product,view_page,5,t-shirt,facebook,False,False
EVT200402,CUST1437,SESS103672,2024-07-29 23:30:44.960353,product,view_page,5,coffee mug,google_ads,False,False
EVT200403,CUST1226,SESS101217,2024-10-07 00:18:28.796200,category,view_page,4,laptop,organic_search,False,False
EVT200404,CUST1348,SESS102113,2024-09-29 06:38:36.501532,product,add_to_cart,7,shoes,email,True,False
EVT200405,CUST1367,SESS104131,2024-09-27 23:56:58.738992,search_results,view_page,7,,google_ads,False,False
EVT200406,CUST1250,SESS100097,2024-02-03 03:49:47.108206,search_results,view_page,4,,google_ads,False,False
EVT200407,CUST1460,SESS104709,2024-07-26 15:26:22.712958,search_results,click_product,4,,facebook,False,False
EVT200408,CUST1228,SESS103474,2024-09-12 22:43:35.150800,home,view_page,13,,direct,False,False
EVT200409,CUST1232,SESS104606,2025-06-05 12:45:43.611762,category,view_page,1,,instagram,False,False
EVT200410,CUST1262,SESS101237,2024-10-20 10:28:25.747128,category,begin_checkout,2,coffee mug,direct,False,True
EVT200411,CUST1233,SESS101071,2025-03-05 14:51:09.377462,product,begin_checkout,2,,direct,False,False
EVT200412,CUST1029,SESS100736,2025-08-14 03:04:24.370130,category,view_page,5,,instagram,False,False
EVT200413,CUST1236,SESS102002,2024-11-24 21:12:46.719805,home,view_page,9,,organic_search,False,False
EVT200414,CUST1370,SESS100116,2024-10-28 07:02:20.855211,product,begin_checkout,1,,facebook,False,False
EVT200415,CUST1202,SESS103819,2024-02-21 09:32:44.147710,home,add_to_cart,3,shoes,facebook,True,False
EVT200416,CUST1418,SESS100634,2024-10-07 16:01:54.915289,product,click_product,12,,facebook,False,False
EVT200417,CUST1381,SESS101884,2024-01-08 02:17:13.151999,home,remove_from_cart,14,,direct,False,False
EVT200418,CUST1296,SESS102337,2025-10-18 19:27:00.798081,search_results,view_page,7,coffee mug,google_ads,False,False
EVT200419,CUST1023,SESS102365,2025-06-15 03:03:47.657105,search_results,begin_checkout,9,,organic_search,False,False
EVT200420,CUST1176,SESS100131,2024-01-17 11:50:34.328440,category,purchase,6,shoes,direct,False,False
EVT200421,CUST1277,SESS103685,2024-07-12 22:10:12.472522,product,add_to_cart,13,,google_ads,True,False
EVT200422,CUST1478,SESS100449,2024-09-02 07:03:56.170660,category,click_product,13,headphones,email,False,False
EVT200423,CUST1478,SESS104571,2025-02-13 04:06:01.260068,product,view_page,1,,facebook,False,False
EVT200424,CUST1016,SESS101446,2025-07-12 06:28:18.801660,product,begin_checkout,6,t-shirt,organic_search,False,False
EVT200425,CUST1209,SESS104887,2024-07-21 18:25:50.813380,home,purchase,6,shoes,organic_search,False,False
EVT200426,CUST1393,SESS100862,2024-02-24 23:10:57.787060,product,click_product,13,headphones,email,False,False
EVT200427,CUST1392,SESS102922,2025-06-25 13:27:37.628768,product,add_to_cart,13,,google_ads,True,False
EVT200428,CUST1191,SESS103283,2024-10-20 05:22:09.168243,product,add_to_cart,3,shoes,organic_search,True,False
EVT200429,CUST1229,SESS100471,2025-10-15 02:52:56.695921,product,begin_checkout,1,shoes,direct,False,False
EVT200430,CUST1192,SESS103063,2025-03-26 10:49:36.517310,category,view_page,7,,google_ads,False,False
EVT200431,CUST1349,SESS101542,2024-08-26 17:29:02.747727,category,view_page,10,,google_ads,False,False
EVT200432,CUST1068,SESS102529,2024-03-01 21:29:41.053142,category,begin_checkout,8,headphones,direct,False,True
EVT200433,CUST1060,SESS102960,2024-05-17 04:18:19.750257,cart,click_product,10,laptop,organic_search,False,False
EVT200434,CUST1275,SESS101153,2024-06-22 02:30:13.599920,search_results,begin_checkout,2,,email,False,True
EVT200435,CUST1270,SESS102135,2025-09-18 04:14:25.738558,search_results,click_product,9,,direct,False,False
EVT200436,CUST1372,SESS102381,2025-03-26 23:35:49.720233,product,click_product,14,,instagram,False,False
EVT200437,CUST1427,SESS102702,2024-12-10 18:17:12.919682,search_results,begin_checkout,11,,email,False,False
EVT200438,CUST1387,SESS102902,2024-04-25 17:41:43.105581,search_results,remove_from_cart,11,,facebook,False,False
EVT200439,CUST1152,SESS102717,2025-04-30 16:57:37.162016,home,view_page,8,,facebook,False,False
EVT200440,CUST1344,SESS104241,2025-03-26 11:35:54.376912,search_results,click_product,5,,organic_search,False,False
EVT200441,CUST1217,SESS100867,2024-12-08 03:31:56.603678,search_results,click_product,5,t-shirt,organic_search,False,False
EVT200442,CUST1194,SESS103373,2025-03-21 04:23:04.158277,category,purchase,14,coffee mug,google_ads,False,False
EVT200443,CUST1126,SESS102640,2025-05-09 00:41:26.604912,cart,click_product,11,t-shirt,organic_search,False,False
EVT200444,CUST1177,SESS104503,2025-05-03 04:01:59.947881,search_results,remove_from_cart,5,laptop,email,False,False
EVT200445,CUST1141,SESS100427,2024-03-01 04:47:23.428190,product,view_page,11,,email,False,False
EVT200446,CUST1479,SESS103570,2025-04-11 19:31:02.726981,cart,view_page,2,,direct,False,False
EVT200447,CUST1016,SESS104914,2025-01-09 23:53:22.931018,category,begin_checkout,1,,direct,False,True
EVT200448,CUST1314,SESS102392,2024-08-18 22:58:52.266300,cart,begin_checkout,8,shoes,instagram,False,False
EVT200449,CUST1123,SESS100003,2024-09-11 01:54:36.980324,search_results,begin_checkout,11,,instagram,False,False
EVT200450,CUST1034,SESS102482,2025-01-26 21:15:19.590640,category,purchase,10,,email,False,False
EVT200451,CUST1304,SESS104657,2024-04-29 05:04:32.392023,cart,view_page,7,headphones,google_ads,False,False
EVT200452,CUST1228,SESS104992,2025-03-02 21:12:27.934022,cart,view_page,12,coffee mug,direct,False,False
EVT200453,CUST1125,SESS101345,2025-04-26 21:35:13.655246,home,begin_checkout,2,,organic_search,False,False
EVT200454,CUST1205,SESS104897,2024-07-23 00:07:58.373595,search_results,view_page,12,headphones,email,False,False
EVT200455,CUST1119,SESS102846,2024-07-02 15:07:28.029266,category,click_product,6,,google_ads,False,False
EVT200456,CUST1111,SESS103137,2025-07-26 23:36:31.489709,category,begin_checkout,6,t-shirt,facebook,False,False
EVT200457,CUST1071,SESS100236,2024-08-04 12:28:48.735744,search_results,view_page,9,laptop,facebook,False,False
EVT200458,CUST1148,SESS100660,2025-06-22 15:03:01.095172,product,click_product,11,,organic_search,False,False
EVT200459,CUST1417,SESS102459,2024-12-06 19:15:59.064942,product,view_page,12,shoes,organic_search,False,False
EVT200460,CUST1163,SESS103520,2024-08-06 06:08:29.623810,product,view_page,3,,google_ads,False,False
EVT200461,CUST1306,SESS104174,2024-06-03 08:16:09.899835,category,view_page,7,,email,False,False
EVT200462,CUST1121,SESS101447,2024-06-29 12:01:22.777510,product,begin_checkout,7,headphones,google_ads,False,False
EVT200463,CUST1448,SESS100212,2025-09-06 10:15:40.609949,product,begin_checkout,1,,email,False,False
EVT200464,CUST1338,SESS103034,2024-04-12 00:57:37.822253,checkout,view_page,8,t-shirt,google_ads,False,False
EVT200465,CUST1113,SESS101270,2024-05-07 00:35:09.278186,category,remove_from_cart,10,coffee mug,google_ads,False,False
EVT200466,CUST1153,SESS100716,2024-06-21 02:24:54.112267,cart,click_product,6,t-shirt,google_ads,False,False
EVT200467,CUST1031,SESS101332,2024-12-26 05:07:03.707359,category,view_page,8,coffee mug,facebook,False,False
EVT200468,CUST1485,SESS100517,2024-11-26 16:07:30.128443,product,remove_from_cart,10,coffee mug,facebook,False,False
EVT200469,CUST1320,SESS104368,2025-02-11 00:21:44.890259,home,view_page,14,headphones,direct,False,False
EVT200470,CUST1284,SESS100975,2024-12-24 18:41:00.621943,search_results,add_to_cart,7,,email,True,False
EVT200471,CUST1024,SESS103775,2025-01-09 23:22:20.539562,category,view_page,11,shoes,instagram,False,False
EVT200472,CUST1482,SESS103804,2025-09-03 11:18:50.917594,product,click_product,9,,email,False,False
EVT200473,CUST1402,SESS100064,2024-11-16 10:41:04.944879,checkout,view_page,4,,direct,False,False
EVT200474,CUST1163,SESS104005,2024-10-14 08:53:00.727172,checkout,purchase,6,,direct,False,False
EVT200475,CUST1209,SESS100142,2024-06-05 23:49:15.809161,home,click_product,5,,instagram,False,False
EVT200476,CUST1153,SESS101643,2024-10-30 01:59:12.691456,checkout,view_page,7,t-shirt,email,False,False
EVT200477,CUST1094,SESS100805,2025-02-25 08:53:48.583797,category,view_page,11,laptop,facebook,False,False
EVT200478,CUST1242,SESS102191,2025-04-12 21:32:28.481422,search_results,view_page,11,coffee mug,direct,False,False
EVT200479,CUST1434,SESS100273,2024-05-07 15:58:46.180787,search_results,purchase,2,shoes,direct,False,False
EVT200480,CUST1153,SESS101258,2024-11-05 22:12:25.234940,cart,purchase,5,headphones,direct,False,False
EVT200481,CUST1412,SESS100637,2025-04-30 17:17:37.162016,home,view_page,9,,google_ads,False,False
EVT200482,CUST1468,SESS104128,2025-04-24 00:03:00.783418,cart,view_page,12,,email,False,False
EVT200483,CUST1287,SESS101731,2025-04-30 07:12:57.376015,product,remove_from_cart,5,,google_ads,False,False
EVT200484,CUST1495,SESS104474,2025-01-27 07:51:32.157980,category,begin_checkout,9,laptop,email,False,False
EVT200485,CUST1285,SESS104576,2024-03-12 05:14:30.477795,home,view_page,10,,instagram,False,False
EVT200486,CUST1068,SESS100711,2024-01-20 11:51:37.665449,category,add_to_cart,7,,organic_search,True,False
EVT200487,CUST1124,SESS104480,2024-10-12 13:54:02.265049,home,view_page,6,,facebook,False,False
EVT200488,CUST1104,SESS103572,2024-12-27 20:31:31.787432,search_results,view_page,2,,email,False,False
EVT200489,CUST1331,SESS102311,2024-12-14 14:16:47.729657,cart,click_product,3,laptop,email,False,False
EVT200490,CUST1472,SESS100757,2025-05-14 15:39:54.375346,search_results,click_product,3,coffee mug,instagram,False,False
EVT200491,CUST1433,SESS101134,2025-02-01 17:29:09.294695,cart,view_page,9,shoes,google_ads,False,False
EVT200492,CUST1047,SESS100582,2025-06-21 00:10:16.302106,search_results,view_page,14,shoes,instagram,False,False
EVT200493,CUST1370,SESS100188,2024-05-13 07:43:05.811106,product,click_product,13,shoes,organic_search,False,False
EVT200494,CUST1026,SESS101184,2024-04-27 11:30:28.564824,product,begin_checkout,10,,direct,False,False
EVT200495,CUST1193,SESS104453,2025-09-02 20:43:01.684800,product,click_product,10,,direct,False,False
EVT200496,CUST1447,SESS101688,2025-10-18 18:00:00.798081,product,begin_checkout,9,,facebook,False,True
EVT200497,CUST1096,SESS104516,2025-08-14 01:27:24.370130,home,view_page,8,laptop,direct,False,False
EVT200498,CUST1111,SESS102694,2025-02-05 05:06:24.589312,category,click_product,5,t-shirt,direct,False,False
EVT200499,CUST1106,SESS102871,2024-09-28 22:24:30.393289,search_results,view_page,12,shoes,facebook,False,False
EVT200500,CUST1155,SESS102438,2025-07-29 11:35:55.837710,cart,view_page,11,,direct,False,False
EVT200501,CUST1108,SESS101887,2024-03-08 14:51:28.820209,product,begin_checkout,5,,direct,False,False
EVT200502,CUST1492,SESS101672,2024-07-12 17:41:06.355825,home,add_to_cart,14,,google_ads,True,False
EVT200503,CUST1382,SESS104779,2025-01-05 00:47:46.840002,product,click_product,13,,direct,False,False
EVT200504,CUST1468,SESS102948,2025-04-15 11:07:50.823718,search_results,click_product,7,coffee mug,facebook,False,False
EVT200505,CUST1356,SESS103629,2025-06-06 22:47:33.952322,cart,add_to_cart,8,laptop,facebook,True,False
EVT200506,CUST1203,SESS103311,2025-10-08 04:19:10.010831,checkout,view_page,3,headphones,instagram,False,False
EVT200507,CUST1282,SESS103458,2025-10-19 20:12:21.642360,product,view_page,12,,instagram,False,False
EVT200508,CUST1397,SESS103491,2024-04-26 08:15:23.720013,home,view_page,3,headphones,email,False,False
EVT200509,CUST1194,SESS104284,2024-04-27 14:56:22.167713,product,view_page,11,,google_ads,False,False
EVT200510,CUST1273,SESS103620,2024-11-30 19:33:22.834617,product,add_to_cart,8,,direct,True,False
EVT200511,CUST1157,SESS104366,2024-10-04 15:08:58.110903,product,remove_from_cart,6,,organic_search,False,False
