customer_id,name,location,device_type,signup_date,avg_session_time_min,wishlist_items_count,total_orders,total_quantity,total_spend,avg_order_value,monetary_value,recency_days,orders_per_active_day,top_product_id
CUST1168,Customer 168,"São Paulo, Brazil",mobile,2025-08-04 06:22:52,0.0,2.0,14.0,44.0,8526.6,609.0428571428572,8526.6,24.0,0.05017921146953405,SKU10004
CUST1169,Customer 169,"Berlin, Germany",desktop,2025-05-05 20:33:54,0.0,10.0,12.0,32.0,7512.25,626.0208333333334,7512.25,9.0,0.033707865168539325,SKU10000
CUST1170,Customer 170,"Mumbai, India",mobile,2025-11-20 12:01:12,0.0,2.0,5.0,23.0,5774.4400000000005,1154.8880000000001,5774.4400000000005,34.0,0.02358490566037736,SKU10018
CUST1171,Customer 171,"Dubai, UAE",tablet,2024-11-28 15:59:07,0.0,1.0,7.0,19.0,6587.77,941.11,6587.77,10.0,0.02064896755162242,SKU10047
CUST1172,Customer 172,"Berlin, Germany",mobile,2024-09-23 06:33:29,0.0,7.0,5.0,15.0,1459.1100000000001,291.822,1459.1100000000001,26.0,0.01953125,SKU10099
CUST1173,Customer 173,"São Paulo, Brazil",,2025-01-13 06:45:25,0.0,10.0,5.0,15.0,2609.15,521.83,2609.15,169.0,0.03571428571428571,SKU10069
CUST1174,Customer 174,"Los Angeles, USA",mobile,2025-09-01 21:24:14,0.0,5.0,1.0,1.0,111.4,111.4,111.4,73.0,1.0,SKU10090
CUST1175,Customer 175,"NEW YORK, USA",desktop,2024-08-11 19:52:44,0.0,5.0,5.0,13.0,2886.2200000000003,577.244,2886.2200000000003,38.0,0.019305019305019305,SKU10025
CUST1176,Customer 176,"Tokyo, Japan",tablet,2024-06-22 11:21:15,0.0,2.0,8.0,28.0,4562.97,570.37125,4562.97,77.0,0.037037037037037035,SKU10169
CUST1177,Customer 177,"Chicago, USA",desktop,2025-10-22 10:44:16,0.0,8.0,7.0,17.0,2628.49,375.4985714285714,2628.49,15.0,0.021021021021021023,SKU10119
CUST1178,,"São Paulo, Brazil",tablet,2024-12-16 06:46:05,0.0,3.0,7.0,23.0,3959.0,565.5714285714286,3959.0,4.0,0.03056768558951965,SKU10025
CUST1179,Customer 179,"New York, USA",mobile,2025-01-07 21:27:53,0.0,5.0,11.0,33.0,9652.85,877.5318181818183,9652.85,8.0,0.034055727554179564,SKU10022
CUST1180,Customer 180,"Toronto, Canada",tablet,2025-08-14 02:41:54,0.0,2.0,11.0,28.0,2247.14,204.28545454545454,2247.14,2.0,0.030985915492957747,SKU10177
CUST1181,Customer 181,"Berlin, Germany",tablet,2025-08-11 16:15:44,0.0,3.0,7.0,21.0,3658.67,522.6671428571428,3658.67,164.0,0.03684210526315789,SKU10033
CUST1182,Customer 182,"Sydney, Australia",mobile,2024-06-22 06:03:41,0.0,4.0,7.0,24.0,6072.6,867.5142857142857,6072.6,1.0,0.028925619834710745,SKU10026
CUST1183,Customer 183,"Toronto, Canada",desktop,2025-08-22 06:40:03,0.0,8.0,7.0,22.0,4342.12,620.3028571428571,4342.12,56.0,0.02258064516129032,SKU10182
CUST1184,Customer 184,"Los Angeles, USA",mobile,2024-03-21 04:55:33,0.0,5.0,8.0,21.0,4841.21,605.15125,4841.21,16.0,0.0226628895184136,SKU10197
CUST1185,Customer 185,"Dubai, UAE",mobile,2025-08-28 11:08:24,0.0,1.0,12.0,28.0,5820.54,485.045,5820.54,46.0,0.037037037037037035,SKU10030
CUST1186,Customer 186,"Bangalore, India",desktop,2024-04-23 02:20:34,0.0,9.0,5.0,19.0,4825.1,965.0200000000001,4825.1,10.0,0.014005602240896359,SKU10106
CUST1187,Customer 187,"Toronto, Canada",tablet,2024-02-20 22:53:32,0.0,10.0,10.0,30.0,6549.96,654.996,6549.96,17.0,0.033444816053511704,SKU10149
CUST1188,Customer 188,"Sydney, Australia",mobile,2024-06-05 14:02:02,0.0,8.0,6.0,23.0,6074.74,1012.4566666666666,6074.74,123.0,0.03896103896103896,SKU10045
CUST1189,Customer 189,"Berlin, Germany",mobile,2025-07-14 12:50:59,0.0,5.0,1.0,5.0,1296.85,1296.85,1296.85,181.0,1.0,SKU10028
CUST1190,Customer 190,"Houston, USA",tablet,2025-01-30 04:31:53,0.0,3.0,12.0,26.0,5798.28,483.19,5798.28,5.0,0.034383954154727794,SKU10093
CUST1191,Customer 191,"Mumbai, India",mobile,2024-06-10 04:57:21,0.0,5.0,7.0,23.0,4941.15,705.8785714285714,4941.15,37.0,0.023255813953488372,SKU10001
CUST1192,Customer 192,"São Paulo, Brazil",mobile,2025-10-24 13:41:10,0.0,3.0,4.0,10.0,1214.12,303.53,1214.12,164.0,0.02030456852791878,SKU10013
CUST1193,Customer 193,"Paris, France",mobile,2025-01-25 10:09:32,0.0,5.0,9.0,27.0,2284.21,253.8011111111111,2284.21,0.0,0.024390243902439025,SKU10024
CUST1194,Customer 194,,tablet,2026-01-21 12:01:04,0.0,0.0,4.0,9.0,1686.67,421.6675,1686.67,50.0,0.042105263157894736,SKU10054
CUST1195,Customer 195,"London, UK",mobile,2025-10-27 04:50:48,0.0,0.0,6.0,17.0,5975.4,995.9,5975.4,53.0,0.020689655172413793,SKU10134
CUST1197,Customer 197,"Tokyo, Japan",tablet,2024-08-04 10:07:42,0.0,2.0,6.0,21.0,4700.17,783.3616666666667,4700.17,220.0,0.04411764705882353,SKU10031
CUST1198,Customer 198,"New York, USA",tablet,2024-07-11 04:55:47,0.0,8.0,11.0,34.0,8171.39,742.8536363636364,8171.39,20.0,0.03283582089552239,SKU10152
CUST1199,Customer 199,"Berlin, Germany",tablet,2025-08-25 20:41:10,0.0,5.0,11.0,40.0,12135.92,1103.2654545454545,12135.92,17.0,0.039568345323741004,SKU10030
CUST1200,Customer 200,"São Paulo, Brazil",tablet,2024-05-04 11:22:34,0.0,6.0,8.0,23.0,5367.92,670.99,5367.92,147.0,0.04020100502512563,SKU10004
CUST1201,Customer 201,"Sydney, Australia",desktop,2024-07-01 04:47:28,0.0,2.0,6.0,16.0,3621.59,603.5983333333334,3621.59,74.0,0.020689655172413793,SKU10107
CUST1202,Customer 202,"Paris, France",tablet,2026-02-12 13:07:33,0.0,5.0,13.0,40.0,9431.84,725.5261538461539,9431.84,73.0,0.04513888888888889,SKU10037
CUST1203,Customer 203,"Tokyo, Japan",mobile,2024-04-08 15:47:10,0.0,0.0,10.0,32.0,7174.36,717.4359999999999,7174.36,7.0,0.028735632183908046,SKU10017
CUST1204,Customer 204,"Bangalore, India",desktop,2025-09-26 22:41:02,0.0,0.0,9.0,33.0,7893.16,877.0177777777777,7893.16,79.0,0.031914893617021274,SKU10182
CUST1205,Customer 205,"Bangalore, India",mobile,2026-01-09 18:56:33,0.0,2.0,10.0,29.0,6919.37,691.937,6919.37,12.0,0.027855153203342618,SKU10005
CUST1206,Customer 206,"Bangalore, India",tablet,2024-10-03 23:56:59,0.0,7.0,11.0,29.0,6898.33,627.1209090909091,6898.33,41.0,0.03343465045592705,SKU10149
CUST1207,Customer 207,"Paris, France",mobile,2024-04-19 15:23:58,0.0,7.0,5.0,16.0,2879.88,575.976,2879.88,11.0,0.029585798816568046,SKU10073
CUST1208,Customer 208,"Dubai, UAE",mobile,2024-08-09 17:27:42,0.0,10.0,14.0,39.0,9301.42,664.3871428571429,9301.42,48.0,0.04590163934426229,SKU10191
CUST1209,Customer 209,"Houston, USA",tablet,2025-12-20 08:04:32,0.0,4.0,9.0,28.0,4921.53,546.8366666666666,4921.53,1.0,0.025139664804469275,SKU10053
CUST1210,Customer 210,"Toronto, Canada",mobile,2024-06-29 06:41:51,0.0,3.0,5.0,18.0,2698.94,539.788,2698.94,48.0,0.016233766233766232,SKU10015
CUST1211,Customer 211,"Tokyo, Japan",desktop,2024-04-08 01:11:36,0.0,4.0,8.0,20.0,4113.85,514.23125,4113.85,118.0,0.03571428571428571,SKU10191
CUST1213,Customer 213,,desktop,2025-07-28 19:16:17,0.0,5.0,11.0,33.0,7094.53,644.9572727272727,7094.53,59.0,0.05583756345177665,SKU10086
CUST1214,Customer 214,"Delhi, India",desktop,2025-07-31 22:34:01,0.0,7.0,10.0,24.0,6520.740000000001,652.0740000000001,6520.740000000001,96.0,0.04065040650406504,SKU10048
CUST1215,Customer 215,"London, UK",tablet,2024-12-02 10:11:29,0.0,4.0,10.0,25.0,3166.21,316.621,3166.21,13.0,0.03731343283582089,SKU10048
CUST1216,Customer 216,"Chicago, USA",mobile,2026-01-29 01:20:22,0.0,7.0,14.0,46.0,10749.119999999999,767.7942857142856,10749.119999999999,1.0,0.047619047619047616,SKU10003
CUST1217,Customer 217,"Paris, France",desktop,2024-06-22 00:06:52,0.0,1.0,8.0,24.0,3929.96,491.245,3929.96,2.0,0.02168021680216802,SKU10062
CUST1218,Customer 218,"São Paulo, Brazil",mobile,2024-03-02 13:48:10,0.0,7.0,6.0,15.0,3889.3199999999997,648.2199999999999,3889.3199999999997,22.0,0.017391304347826087,SKU10137
CUST1219,CUSTOMER 219,"Mumbai, India",desktop,2024-11-12 20:24:38,0.0,8.0,6.0,17.0,4708.57,784.7616666666667,4708.57,92.0,0.024096385542168676,SKU10048
CUST1220,Customer 220,"São Paulo, Brazil",tablet,2024-05-09 23:12:52,0.0,5.0,8.0,24.0,5175.9,646.9875,5175.9,3.0,0.0243161094224924,SKU10147
CUST1221,Customer 221,"Chicago, USA",mobile,2025-05-27 01:25:53,0.0,0.0,3.0,7.0,1954.1399999999999,651.38,1954.1399999999999,129.0,0.017142857142857144,SKU10056
CUST1222,Customer 222,"New York, USA",mobile,2025-08-02 01:53:48,0.0,10.0,10.0,20.0,4566.63,456.663,4566.63,8.0,0.028169014084507043,SKU10109
CUST1223,Customer 223,"Mumbai, India",desktop,2026-01-24 20:33:31,0.0,1.0,5.0,15.0,2895.13,579.0260000000001,2895.13,139.0,0.030120481927710843,SKU10123
CUST1224,Customer 224,"Delhi, India",mobile,2025-05-14 06:37:09,0.0,3.0,3.0,12.0,1685.28,561.76,1685.28,261.0,0.046153846153846156,SKU10007
CUST1225,Customer 225,"São Paulo, Brazil",desktop,2026-01-20 04:38:20,0.0,2.0,6.0,17.0,4119.18,686.5300000000001,4119.18,100.0,0.038461538461538464,SKU10014
CUST1226,Customer 226,"New York, USA",mobile,2025-10-17 21:23:31,0.0,10.0,9.0,22.0,7530.98,836.7755555555555,7530.98,68.0,0.0297029702970297,SKU10101
CUST1227,Customer 227,"New York, USA",tablet,2025-06-16 18:17:27,0.0,4.0,7.0,25.0,5728.97,818.4242857142857,5728.97,45.0,0.0220125786163522,SKU10027
CUST1228,Customer 228,"Mumbai, India",tablet,2026-01-05 17:02:09,0.0,7.0,8.0,18.0,2585.42,323.1775,2585.42,107.0,0.03524229074889868,sku10160
CUST1229,Customer 229,"Houston, USA",mobile,2024-06-26 06:06:14,0.0,6.0,5.0,21.0,4321.12,864.2239999999999,4321.12,3.0,0.01893939393939394,SKU10016
CUST1230,Customer 230,"Tokyo, Japan",mobile,2024-12-07 08:26:38,0.0,3.0,10.0,29.0,6473.59,647.359,6473.59,21.0,0.03787878787878788,SKU10163
CUST1231,Customer 231,"Mumbai, India",desktop,2025-08-27 06:46:24,0.0,7.0,11.0,30.0,9282.44,843.8581818181818,9282.44,77.0,0.03832752613240418,SKU10014
CUST1232,Customer 232,"Sydney, Australia",tablet,2026-02-09 18:41:54,0.0,1.0,7.0,21.0,6328.280000000001,904.0400000000001,6328.280000000001,44.0,0.0319634703196347,SKU10017
CUST1233,Customer 233,"Berlin, Germany",desktop,2024-10-02 22:15:12,0.0,0.0,8.0,25.0,5689.17,711.14625,5689.17,110.0,0.036036036036036036,SKU10080
CUST1234,Customer 234,,mobile,2024-11-19 16:47:37,0.0,1.0,4.0,9.0,1519.6299999999999,379.90749999999997,1519.6299999999999,208.0,0.031496062992125984,SKU10126
CUST1235,Customer 235,"São Paulo, Brazil",desktop,2024-05-13 19:31:37,0.0,2.0,10.0,23.0,5117.24,511.724,5117.24,73.0,0.0411522633744856,SKU10178
CUST1236,Customer 236,"Paris, France",mobile,2025-09-02 21:27:22,0.0,1.0,11.0,29.0,6624.7,602.2454545454545,6624.7,97.0,0.044,SKU10079
CUST1237,,"São Paulo, Brazil",tablet,2025-07-20 06:48:13,0.0,9.0,9.0,32.0,7971.2,885.6888888888889,7971.2,16.0,0.025936599423631124,SKU10027
CUST1238,Customer 238,"Bangalore, India",tablet,2024-06-16 21:20:17,0.0,2.0,14.0,36.0,8819.39,629.9564285714285,8819.39,15.0,0.04129793510324484,SKU10122
CUST1239,Customer 239,"Houston, USA",mobile,2025-05-06 02:08:43,0.0,1.0,8.0,27.0,4392.75,549.09375,4392.75,24.0,0.026490066225165563,SKU10028
CUST1241,Customer 241,"Paris, France",tablet,2025-07-11 18:58:38,0.0,4.0,11.0,34.0,5110.49,464.59,5110.49,39.0,0.03594771241830065,SKU10055
CUST1242,Customer 242,"São Paulo, Brazil",mobile,2024-05-19 18:51:53,0.0,3.0,8.0,25.0,3394.2,424.275,3394.2,95.0,0.028985507246376812,SKU10099
CUST1243,Customer 243,"Paris, France",desktop,2024-05-30 13:47:49,0.0,8.0,7.0,21.0,3909.53,558.5042857142857,3909.53,45.0,0.023026315789473683,SKU10052
CUST1244,Customer 244,"Chicago, USA",mobile,2025-05-31 19:39:20,0.0,9.0,7.0,27.0,4950.24,707.1771428571428,4950.24,53.0,0.023809523809523808,SKU10028
CUST1245,Customer 245,"London, UK",tablet,2024-10-05 04:08:40,0.0,8.0,14.0,45.0,8221.97,587.2835714285713,8221.97,26.0,0.0438871473354232,SKU10084
CUST1246,Customer 246,"Tokyo, Japan",mobile,2024-10-23 09:37:29,0.0,9.0,7.0,18.0,6110.68,872.9542857142858,6110.68,8.0,0.04861111111111111,SKU10068
CUST1247,Customer 247,"Mumbai, India",,2024-06-07 21:05:10,0.0,2.0,10.0,31.0,8171.68,817.168,8171.68,28.0,0.0353356890459364,SKU10187
CUST1248,Customer 248,,desktop,2025-09-12 09:08:20,0.0,6.0,12.0,31.0,7960.23,663.3525,7960.23,30.0,0.045283018867924525,SKU10065
CUST1249,Customer 249,"Dubai, UAE",tablet,2024-02-26 01:41:22,0.0,7.0,10.0,30.0,7065.75,706.575,7065.75,58.0,0.04524886877828054,SKU10056
CUST1250,Customer 250,"Berlin, Germany",tablet,2024-07-02 19:27:30,0.0,8.0,11.0,35.0,9930.380000000001,902.7618181818183,9930.380000000001,53.0,0.03536977491961415,SKU10037
CUST1251,Customer 251,"São Paulo, Brazil",,2026-02-06 06:53:06,0.0,9.0,9.0,24.0,5805.0,645.0,5805.0,1.0,0.029605263157894735,SKU10020
CUST1252,Customer 252,"Sydney, Australia",mobile,2024-06-18 18:52:52,0.0,3.0,7.0,20.0,4967.37,709.6242857142857,4967.37,55.0,0.026119402985074626,SKU10162
CUST1253,Customer 253,"Paris, France",tablet,2026-01-18 13:02:09,0.0,0.0,5.0,15.0,2800.56,560.112,2800.56,54.0,0.017123287671232876,SKU10141
CUST1254,Customer 254,,tablet,2025-10-31 13:35:19,0.0,10.0,6.0,22.0,5218.63,869.7716666666666,5218.63,29.0,0.058823529411764705,SKU10157
CUST1255,Customer 255,"Berlin, Germany",mobile,2025-12-18 19:51:09,0.0,6.0,6.0,16.0,1444.84,240.80666666666664,1444.84,9.0,0.02214022140221402,SKU10052
CUST1256,Customer 256,"delhi, india",desktop,2024-08-10 19:37:19,0.0,6.0,9.0,22.0,3919.3500000000004,435.48333333333335,3919.3500000000004,59.0,0.0297029702970297,SKU10142
CUST1257,Customer 257,,mobile,2024-09-28 02:56:44,0.0,7.0,7.0,18.0,3067.32,438.18857142857144,3067.32,86.0,0.02527075812274368,SKU10061
CUST1259,Customer 259,"New York, USA",tablet,2025-09-19 05:15:33,0.0,10.0,10.0,31.0,7838.51,783.851,7838.51,6.0,0.03816793893129771,SKU10025
CUST1260,Customer 260,"Los Angeles, USA",mobile,2025-04-17 07:19:34,0.0,1.0,10.0,25.0,3970.75,397.075,3970.75,32.0,0.02967359050445104,SKU10168
CUST1261,Customer 261,"Tokyo, Japan",tablet,2025-02-27 09:06:35,0.0,9.0,8.0,23.0,5397.47,674.68375,5397.47,9.0,0.02247191011235955,SKU10061
CUST1262,Customer 262,"Delhi, India",tablet,2024-11-21 05:18:17,0.0,7.0,5.0,17.0,3891.65,778.33,3891.65,60.0,0.021834061135371178,SKU10068
CUST1263,Customer 263,"Los Angeles, USA",mobile,2025-09-07 18:15:45,0.0,0.0,4.0,10.0,2482.77,620.6925,2482.77,43.0,0.01486988847583643,SKU10048
CUST1264,Customer 264,"Houston, USA",tablet,2025-07-07 21:43:52,0.0,9.0,5.0,15.0,1065.15,213.03000000000003,1065.15,73.0,0.017421602787456445,SKU10064
CUST1265,Customer 265,"berlin, germany",tablet,2024-06-04 00:41:57,0.0,10.0,7.0,19.0,4963.93,709.1328571428572,4963.93,29.0,0.024054982817869417,SKU10010
CUST1266,,"Toronto, Canada",desktop,2025-03-24 06:04:49,0.0,7.0,4.0,18.0,3915.54,978.885,3915.54,4.0,0.015037593984962405,SKU10083
CUST1267,Customer 267,"Tokyo, Japan",desktop,2024-12-04 13:26:35,0.0,1.0,6.0,22.0,4958.9400000000005,826.4900000000001,4958.9400000000005,122.0,0.024793388429752067,SKU10029
CUST1268,Customer 268,"São Paulo, Brazil",tablet,2024-08-12 15:20:19,0.0,2.0,10.0,32.0,7816.18,781.618,7816.18,9.0,0.028409090909090908,SKU10187
CUST1269,Customer 269,"Delhi, India",desktop,2025-07-02 17:47:11,0.0,9.0,14.0,38.0,9111.03,650.7878571428572,9111.03,19.0,0.046052631578947366,SKU10011
CUST1270,Customer 270,"Chicago, USA",desktop,2024-03-01 11:06:09,0.0,1.0,5.0,16.0,1858.87,371.774,1858.87,103.0,0.026737967914438502,SKU10082
CUST1271,Customer 271,"Bangalore, India",mobile,2024-06-25 06:33:32,0.0,9.0,6.0,18.0,4644.1900000000005,774.0316666666668,4644.1900000000005,29.0,0.018633540372670808,SKU10112
CUST1273,,"Toronto, Canada",,2025-04-02 12:29:44,0.0,6.0,8.0,22.0,6977.14,872.1425,6977.14,6.0,0.025559105431309903,SKU10061
CUST1274,Customer 274,"Bangalore, India",mobile,2025-05-25 16:58:39,0.0,0.0,9.0,28.0,7366.139999999999,818.4599999999999,7366.139999999999,50.0,0.03515625,SKU10126
CUST1276,Customer 276,"Berlin, Germany",desktop,2024-12-21 05:40:35,0.0,3.0,11.0,22.0,3133.38,284.8527272727273,3133.38,15.0,0.03206997084548105,SKU10008
CUST1278,,"Bangalore, India",tablet,2025-05-25 01:41:45,0.0,7.0,5.0,16.0,2174.34,434.86800000000005,2174.34,13.0,0.01488095238095238,SKU10018
CUST1279,Customer 279,"New York, USA",tablet,2024-03-15 00:13:41,0.0,1.0,11.0,30.0,5132.51,466.5918181818182,5132.51,18.0,0.03363914373088685,SKU10013
CUST1280,Customer 280,"Berlin, Germany",tablet,2026-01-26 17:00:12,0.0,3.0,12.0,30.0,7843.75,653.6458333333334,7843.75,26.0,0.04938271604938271,SKU10019
CUST1281,Customer 281,"Bangalore, India",tablet,2025-10-31 15:55:41,0.0,9.0,4.0,16.0,1801.99,450.4975,1801.99,95.0,0.03389830508474576,SKU10013
CUST1282,Customer 282,"Delhi, India",desktop,2025-02-24 08:34:30,0.0,3.0,7.0,18.0,4902.75,700.3928571428571,4902.75,63.0,0.024822695035460994,SKU10093
CUST1283,Customer 283,"New York, USA",desktop,2025-11-14 17:56:29,0.0,5.0,9.0,22.0,5176.679999999999,575.1866666666666,5176.679999999999,6.0,0.052941176470588235,SKU10012
CUST1284,Customer 284,"Dubai, UAE",mobile,2024-07-25 14:37:59,0.0,5.0,16.0,50.0,11575.32,723.4575,11575.32,45.0,0.05177993527508091,SKU10042
CUST1285,Customer 285,"paris, france",desktop,2026-01-13 14:11:33,0.0,7.0,3.0,10.0,1581.78,527.26,1581.78,72.0,0.019230769230769232,SKU10029
CUST1286,Customer 286,"Chicago, USA",,2024-11-11 17:56:07,0.0,1.0,7.0,26.0,5011.42,715.9171428571428,5011.42,17.0,0.024822695035460994,SKU10016
CUST1287,customer 287,"Delhi, India",mobile,2025-02-16 02:30:51,0.0,6.0,5.0,19.0,2814.99,562.9979999999999,2814.99,12.0,0.014005602240896359,SKU10070
CUST1288,Customer 288,"Chicago, USA",tablet,2024-09-12 16:12:57,0.0,3.0,6.0,25.0,3903.89,650.6483333333333,3903.89,112.0,0.024,SKU10042
CUST1289,Customer 289,"London, UK",tablet,2025-10-17 23:40:01,0.0,0.0,8.0,23.0,3765.13,470.64125,3765.13,56.0,0.03463203463203463,SKU10090
CUST1290,Customer 290,"Tokyo, Japan",desktop,2026-02-08 18:50:30,0.0,5.0,8.0,23.0,5308.63,663.57875,5308.63,7.0,0.022727272727272728,SKU10072
CUST1291,Customer 291,"Chicago, USA",desktop,2025-09-10 01:50:34,0.0,7.0,8.0,23.0,3607.7799999999997,450.97249999999997,3607.7799999999997,38.0,0.029411764705882353,SKU10007
CUST1292,Customer 292,"Tokyo, Japan",mobile,2024-10-16 11:43:45,0.0,10.0,5.0,7.0,1652.07,330.414,1652.07,158.0,0.025252525252525252,SKU10028
CUST1293,Customer 293,"Berlin, Germany",mobile,2024-08-16 05:46:04,0.0,1.0,9.0,21.0,5708.27,634.2522222222223,5708.27,37.0,0.02786377708978328,SKU10080
CUST1294,Customer 294,"NEW YORK, USA",mobile,2024-04-21 11:40:33,0.0,3.0,5.0,20.0,4231.88,846.376,4231.88,17.0,0.016339869281045753,SKU10117
CUST1295,Customer 295,"New York, USA",desktop,2025-12-23 10:43:13,0.0,8.0,10.0,29.0,3361.38,336.13800000000003,3361.38,27.0,0.03257328990228013,SKU10198
CUST1296,Customer 296,"Berlin, Germany",desktop,2024-04-25 13:24:28,0.0,5.0,7.0,14.0,4219.13,602.7328571428571,4219.13,57.0,0.026923076923076925,SKU10068
CUST1297,Customer 297,"berlin, germany",desktop,2025-10-27 19:08:29,0.0,5.0,12.0,33.0,8764.210000000001,730.3508333333334,8764.210000000001,1.0,0.03773584905660377,SKU10163
CUST1298,Customer 298,"Tokyo, Japan",desktop,2025-03-23 06:18:34,0.0,10.0,12.0,34.0,9292.66,774.3883333333333,9292.66,40.0,0.036923076923076927,SKU10035
CUST1299,Customer 299,"Los Angeles, USA",tablet,2025-08-13 01:45:20,0.0,0.0,6.0,26.0,3867.27,644.545,3867.27,15.0,0.01791044776119403,SKU10064
CUST1300,Customer 300,"London, UK",mobile,2025-10-18 06:58:54,0.0,0.0,2.0,2.0,927.6500000000001,463.82500000000005,927.6500000000001,55.0,0.01680672268907563,SKU10199
CUST1301,Customer 301,"Los Angeles, USA",desktop,2024-05-20 17:31:41,0.0,7.0,6.0,21.0,4233.61,705.6016666666666,4233.61,79.0,0.02127659574468085,SKU10061
CUST1302,Customer 302,"Tokyo, Japan",tablet,2024-06-18 04:43:53,0.0,8.0,5.0,15.0,3358.19,671.638,3358.19,133.0,0.022935779816513763,SKU10012
CUST1303,Customer 303,"Tokyo, Japan",,2025-10-25 00:30:37,0.0,0.0,6.0,24.0,6212.0599999999995,1035.3433333333332,6212.0599999999995,29.0,0.01764705882352941,SKU10035
CUST1304,Customer 304,"Toronto, Canada",mobile,2025-09-27 23:13:39,0.0,8.0,5.0,13.0,2370.9900000000002,474.19800000000004,2370.9900000000002,176.0,0.026881720430107527,SKU10090
CUST1305,Customer 305,"Toronto, Canada",tablet,2024-11-20 04:43:33,0.0,7.0,11.0,30.0,6814.15,619.4681818181817,6814.15,94.0,0.04526748971193416,SKU10100
CUST1306,Customer 306,"Delhi, India",tablet,2024-04-09 11:57:09,0.0,8.0,12.0,34.0,7837.27,653.1058333333334,7837.27,7.0,0.0379746835443038,SKU10040
CUST1307,,"São Paulo, Brazil",desktop,2025-04-09 14:52:39,0.0,8.0,8.0,21.0,6195.75,774.46875,6195.75,14.0,0.02346041055718475,SKU10020
CUST1308,Customer 308,"Tokyo, Japan",,2024-05-09 03:39:10,0.0,6.0,8.0,31.0,7722.24,965.28,7722.24,77.0,0.027491408934707903,SKU10058
CUST1309,Customer 309,,mobile,2025-11-23 07:03:09,0.0,8.0,8.0,24.0,6752.41,844.05125,6752.41,67.0,0.02962962962962963,SKU10121
CUST1310,Customer 310,,mobile,2024-08-01 16:40:07,0.0,8.0,8.0,27.0,5682.72,710.34,5682.72,59.0,0.031496062992125984,SKU10113
CUST1311,Customer 311,"Berlin, Germany",mobile,2025-07-23 21:27:09,0.0,2.0,7.0,17.0,3689.94,527.1342857142857,3689.94,57.0,0.02348993288590604,SKU10002
CUST1312,Customer 312,"Paris, France",desktop,2025-12-03 05:13:13,0.0,5.0,9.0,23.0,4793.66,532.6288888888889,4793.66,11.0,0.02586206896551724,SKU10093
CUST1313,Customer 313,"Mumbai, India",desktop,2024-02-28 15:53:58,0.0,4.0,6.0,18.0,5040.45,840.0749999999999,5040.45,122.0,0.0375,SKU10112
CUST1315,Customer 315,"Paris, France",tablet,2025-03-01 06:07:54,0.0,1.0,7.0,19.0,4472.04,638.8628571428571,4472.04,11.0,0.025735294117647058,SKU10133
CUST1316,Customer 316,"New York, USA",desktop,2025-12-22 13:59:44,0.0,0.0,9.0,25.0,4949.12,549.9022222222222,4949.12,173.0,0.047872340425531915,SKU10035
CUST1317,Customer 317,"Paris, France",mobile,2024-12-17 03:51:51,0.0,1.0,12.0,35.0,10339.14,861.5949999999999,10339.14,15.0,0.04152249134948097,SKU10068
CUST1318,Customer 318,"Paris, France",desktop,2025-10-09 01:08:45,0.0,3.0,11.0,31.0,7265.36,660.4872727272727,7265.36,14.0,0.03353658536585366,SKU10080
CUST1319,Customer 319,"Houston, USA",desktop,2024-04-25 14:09:55,0.0,3.0,8.0,27.0,5753.81,719.22625,5753.81,49.0,0.025,SKU10022
CUST1321,Customer 321,"São Paulo, Brazil",mobile,2024-10-30 18:37:49,0.0,8.0,11.0,31.0,5991.39,544.6718181818183,5991.39,17.0,0.037037037037037035,SKU10123
CUST1322,Customer 322,"Tokyo, Japan",mobile,2024-07-20 21:14:44,0.0,10.0,5.0,11.0,1849.3899999999999,369.878,1849.3899999999999,37.0,0.02358490566037736,SKU10146
CUST1323,Customer 323,,tablet,2025-03-16 23:52:43,0.0,9.0,5.0,17.0,3986.04,797.208,3986.04,35.0,0.01567398119122257,SKU10077
CUST1324,Customer 324,"new york, usa",desktop,2024-11-11 08:26:45,0.0,8.0,5.0,16.0,3718.51,743.702,3718.51,12.0,0.017421602787456445,SKU10079
CUST1325,Customer 325,"New York, USA",mobile,2025-07-10 06:05:44,0.0,10.0,7.0,21.0,4649.36,664.1942857142857,4649.36,8.0,0.025547445255474453,SKU10170
CUST1326,Customer 326,"Mumbai, India",tablet,2025-05-12 07:11:50,0.0,4.0,10.0,35.0,10148.619999999999,1014.8619999999999,10148.619999999999,10.0,0.029411764705882353,SKU10132
CUST1327,Customer 327,"Toronto, Canada",mobile,2025-08-27 19:20:35,0.0,0.0,5.0,16.0,2282.87,456.57399999999996,2282.87,183.0,0.05,SKU10024
CUST1328,Customer 328,"Dubai, UAE",tablet,2024-05-08 22:21:49,0.0,9.0,7.0,20.0,3320.87,474.40999999999997,3320.87,79.0,0.024305555555555556,SKU10003
CUST1329,Customer 329,"Delhi, India",mobile,2025-08-22 00:59:54,0.0,7.0,7.0,23.0,5284.4,754.9142857142857,5284.4,69.0,0.024734982332155476,SKU10112
CUST1331,Customer 331,"New York, USA",tablet,2025-09-14 16:36:14,0.0,0.0,8.0,25.0,6253.09,781.63625,6253.09,40.0,0.024390243902439025,SKU10053
