payment_id,order_id,customer_id,payment_provider,payment_type,transaction_fee,currency,exchange_rate_to_usd,refunded,refund_amount
PAY6308,ORD5308,CUST1019,visa,credit_card,0.6,EUR,0.73,False,0.0
PAY6309,ORD5309,CUST1305,mastercard,credit_card,9.69,USD,1.0341,True,406.04
PAY6310,ORD5310,CUST1176,visa,credit_card,39.18,GBP,0.9822,False,0.0
PAY6311,ORD5311,CUST1402,stripe,credit_card,23.22,USD,1.1707,False,0.0
PAY6312,ORD5312,CUST1223,mastercard,bank_transfer,11.93,GBP,1.0388,False,0.0
PAY6313,ORD5313,CUST1261,visa,credit_card,3.25,CAD,1.2231,False,0.0
PAY6314,ORD5314,CUST1197,amex,credit_card,8.64,GBP,0.7706,True,399.32
PAY6315,ORD5315,CUST1097,paypal,bank_transfer,20.04,USD,1.2451,True,1729.2
PAY6316,ORD5316,CUST1022,visa,paypal,21.12,CAD,1.111,False,0.0
PAY6317,ORD5317,CUST1223,stripe,credit_card,13.4,USD,1.2066,False,0.0
PAY6318,ORD5318,CUST1266,stripe,paypal,6.01,CAD,1.2854,False,0.0
PAY6319,ORD5319,CUST1351,stripe,paypal,35.5,GBP,0.8763,False,0.0
PAY6320,ORD5320,CUST1481,stripe,paypal,13.02,EUR,0.9935,False,0.0
PAY6321,ORD5321,CUST1377,mastercard,credit_card,4.99,GBP,1.0703,False,0.0
PAY6322,ORD5322,CUST1100,amex,paypal,2.39,CAD,1.0694,False,0.0
PAY6323,ORD5323,CUST1220,paypal,paypal,1.64,USD,1.1852,False,0.0
PAY6324,ORD5324,CUST1485,stripe,bank_transfer,9.07,CAD,0.9971,False,0.0
PAY6325,ORD5325,CUST1471,stripe,credit_card,3.0,USD,0.7431,True,98.88
PAY6326,ORD5326,CUST1319,visa,bank_transfer,10.62,USD,1.1714,False,0.0
PAY6327,ORD5327,CUST1339,stripe,paypal,21.25,USD,0.9616,False,0.0
PAY6328,ORD5328,CUST1368,amex,wallet,20.87,USD,1.1079,False,0.0
PAY6329,ORD5329,CUST1259,paypal,paypal,12.02,CAD,1.2418,False,0.0
PAY6330,ORD5330,CUST1341,mastercard,credit_card,3.72,CAD,0.7396,False,0.0
PAY6331,ORD5331,CUST1167,amex,credit_card,2.78,USD,0.9207,False,0.0
PAY6332,ORD5332,CUST1356,visa,credit_card,4.31,USD,0.8412,False,0.0
PAY6333,ORD5333,CUST1283,paypal,bank_transfer,11.04,USD,0.7078,False,0.0
PAY6334,ORD5334,CUST1098,paypal,credit_card,2.32,USD,1.042,True,226.44
PAY6335,ORD5335,CUST1340,mastercard,bank_transfer,14.74,CAD,1.2269,True,1216.28
PAY6336,ORD5336,CUST1346,mastercard,credit_card,6.27,USD,0.7176,False,0.0
PAY6337,ORD5337,CUST1462,stripe,credit_card,0.57,USD,1.2294,False,0.0
PAY6338,ORD5338,CUST1315,mastercard,credit_card,7.7,EUR,1.1801,False,0.0
PAY6339,ORD5339,CUST1154,amex,credit_card,2.83,EUR,0.7491,False,0.0
PAY6340,ORD5340,CUST1280,stripe,credit_card,10.5,EUR,1.0491,False,0.0
PAY6341,ORD5341,CUST1155,mastercard,credit_card,8.72,GBP,1.2786,False,0.0
PAY6342,ORD5342,CUST1107,paypal,credit_card,23.69,USD,0.7744,False,0.0
PAY6343,ORD5343,CUST1402,stripe,credit_card,2.76,USD,1.013,False,0.0
PAY6344,ORD5344,CUST1310,amex,credit_card,1.78,EUR,0.7862,False,0.0
PAY6345,ORD5345,CUST1164,paypal,bank_transfer,8.53,CAD,1.1998,True,342.9
PAY6346,ORD5346,CUST1226,paypal,credit_card,0.3,USD,0.8711,False,0.0
PAY6347,ORD5347,CUST1345,amex,bank_transfer,4.23,USD,0.8414,False,0.0
PAY6348,ORD5348,CUST1261,visa,credit_card,4.41,USD,1.0026,True,262.97
PAY6349,ORD5349,CUST1406,paypal,credit_card,6.71,CAD,0.7977,False,0.0
PAY6350,ORD5350,CUST1086,visa,credit_card,6.13,CAD,1.0863,False,0.0
PAY6351,ORD5351,CUST1043,paypal,credit_card,26.12,EUR,0.7182,False,0.0
PAY6352,ORD5352,CUST1263,paypal,credit_card,6.38,USD,1.0928,False,0.0
PAY6353,ORD5353,CUST1324,paypal,credit_card,1.12,USD,1.2659,False,0.0
PAY6354,ORD5354,CUST1171,stripe,credit_card,6.25,USD,1.0258,False,0.0
PAY6355,ORD5355,CUST1419,paypal,credit_card,20.74,GBP,1.1983,False,0.0
PAY6356,ORD5356,CUST1120,mastercard,paypal,11.38,USD,0.9119,True,497.78
PAY6357,ORD5357,CUST1158,stripe,credit_card,16.7,USD,1.0531,False,0.0
PAY6358,ORD5358,CUST1412,mastercard,credit_card,34.18,CAD,1.1553,True,1234.04
PAY6359,ORD5359,CUST1075,amex,credit_card,5.97,EUR,0.77,False,0.0
PAY6360,ORD5360,CUST1023,stripe,credit_card,4.48,USD,1.2747,False,0.0
PAY6361,ORD5361,CUST1243,visa,paypal,2.3,USD,1.0173,False,0.0
PAY6362,ORD5362,CUST1435,amex,credit_card,7.72,USD,0.9324,False,0.0
PAY6363,ORD5363,CUST1037,stripe,wallet,21.41,EUR,0.9859,False,0.0
PAY6364,ORD5364,CUST1212,stripe,credit_card,9.77,CAD,0.987,False,0.0
PAY6365,ORD5365,CUST1294,amex,credit_card,5.77,CAD,0.7562,False,0.0
PAY6366,ORD5366,CUST1367,visa,credit_card,0.8,CAD,0.7409,False,0.0
PAY6367,ORD5367,CUST1196,stripe,paypal,13.78,EUR,0.7617,True,687.58
PAY6368,ORD5368,CUST1204,amex,paypal,2.59,USD,1.2143,True,145.6
PAY6369,ORD5369,CUST1075,visa,wallet,2.01,USD,1.2893,False,0.0
PAY6370,ORD5370,CUST1352,mastercard,credit_card,4.46,USD,1.2456,False,0.0
PAY6371,ORD5371,CUST1457,paypal,credit_card,25.21,USD,0.8746,False,0.0
PAY6372,ORD5372,CUST1440,stripe,credit_card,3.62,CAD,0.8071,False,0.0
PAY6373,ORD5373,CUST1453,mastercard,paypal,1.43,EUR,0.9587,False,0.0
PAY6374,ORD5374,CUST1398,amex,credit_card,13.96,USD,0.7357,False,0.0
PAY6375,ORD5375,CUST1112,stripe,credit_card,3.78,CAD,1.1103,True,179.46
PAY6376,ORD5376,CUST1411,amex,credit_card,1.04,USD,0.797,True,31.74
PAY6377,ORD5377,CUST1265,visa,credit_card,13.53,GBP,0.9436,False,0.0
PAY6378,ORD5378,CUST1025,stripe,credit_card,1.72,USD,0.921,True,109.23
PAY6379,ORD5379,CUST1127,stripe,credit_card,39.37,USD,0.7815,True,1464.99
PAY6380,ORD5380,CUST1233,paypal,credit_card,0.64,GBP,1.0212,True,33.0
PAY6381,ORD5381,CUST1410,mastercard,credit_card,20.13,USD,1.1685,False,0.0
PAY6382,ORD5382,CUST1341,mastercard,wallet,3.22,USD,0.7782,False,0.0
PAY6383,ORD5383,CUST1286,amex,credit_card,10.52,USD,0.7287,False,0.0
PAY6384,ORD5384,CUST1162,amex,credit_card,12.24,USD,0.9616,True,356.19
PAY6385,ORD5385,CUST1456,mastercard,bank_transfer,1.19,EUR,1.2905,False,0.0
PAY6386,ORD5386,CUST1313,visa,credit_card,6.99,GBP,0.8763,False,0.0
PAY6387,ORD5387,CUST1456,mastercard,credit_card,5.6,USD,0.7279,True,378.57
PAY6388,ORD5388,CUST1218,stripe,credit_card,3.84,USD,1.1058,True,276.59
PAY6389,ORD5389,CUST1228,visa,paypal,7.98,EUR,1.2908,False,0.0
PAY6390,ORD5390,CUST1380,stripe,paypal,7.09,EUR,1.2747,False,0.0
PAY6391,ORD5391,CUST1230,amex,paypal,1.4,USD,1.1482,False,0.0
PAY6392,ORD5392,CUST1384,mastercard,credit_card,4.2,USD,0.8896,False,0.0
PAY6393,ORD5393,CUST1430,mastercard,credit_card,11.8,USD,1.2497,False,0.0
PAY6394,ORD5394,CUST1141,stripe,paypal,6.37,USD,0.8797,False,0.0
PAY6395,ORD5395,CUST1398,visa,paypal,6.07,USD,0.9929,False,0.0
PAY6396,ORD5396,CUST1248,amex,credit_card,2.69,USD,1.202,False,0.0
PAY6397,ORD5397,CUST1122,mastercard,paypal,5.33,USD,0.8783,True,227.26
PAY6398,ORD5398,CUST1225,paypal,credit_card,28.09,USD,1.1983,False,0.0
PAY6399,ORD5399,CUST1365,amex,credit_card,8.16,USD,1.2631,True,268.19
PAY6400,ORD5400,CUST1120,paypal,credit_card,8.16,GBP,0.8422,False,0.0
PAY6401,ORD5401,CUST1171,visa,credit_card,13.75,CAD,1.1072,True,1063.58
PAY6402,ORD5402,CUST1457,paypal,credit_card,15.9,USD,0.8337,False,0.0
PAY6403,ORD5403,CUST1041,amex,paypal,14.13,USD,1.0825,False,0.0
PAY6404,ORD5404,CUST1077,paypal,credit_card,10.61,CAD,0.8302,False,0.0
PAY6405,ORD5405,CUST1196,mastercard,credit_card,22.61,EUR,0.8762,False,0.0
PAY6406,ORD5406,CUST1078,paypal,credit_card,19.43,EUR,1.1777,False,0.0
PAY6407,ORD5407,CUST1109,amex,credit_card,1.88,USD,0.9246,False,0.0
PAY6408,ORD5408,CUST1212,amex,credit_card,5.24,EUR,1.061,False,0.0
PAY6409,ORD5409,CUST1169,mastercard,credit_card,17.11,CAD,1.2878,False,0.0
PAY6410,ORD5410,CUST1238,mastercard,paypal,12.53,CAD,0.7112,False,0.0
PAY6411,ORD5411,CUST1031,amex,credit_card,10.05,CAD,1.2984,False,0.0
PAY6412,ORD5412,CUST1426,paypal,paypal,3.01,USD,0.8225,False,0.0
PAY6413,ORD5413,CUST1199,amex,credit_card,5.88,CAD,1.2785,False,0.0
PAY6414,ORD5414,CUST1299,amex,paypal,0.8,EUR,1.0915,False,0.0
PAY6415,ORD5415,CUST1010,stripe,paypal,0.96,EUR,0.7237,True,47.36
PAY6416,ORD5416,CUST1294,paypal,credit_card,32.11,CAD,0.8969,True,1216.28
PAY6417,ORD5417,CUST1244,visa,credit_card,16.27,USD,1.0074,False,0.0
PAY6418,ORD5418,CUST1482,amex,credit_card,1.45,CAD,0.9465,False,0.0
PAY6419,ORD5419,CUST1152,mastercard,credit_card,25.32,GBP,0.8102,True,1792.56
PAY6420,ORD5420,CUST1199,stripe,credit_card,6.33,CAD,1.1816,False,0.0
PAY6421,ORD5421,CUST1275,visa,credit_card,2.06,USD,1.2935,False,0.0
PAY6422,ORD5422,CUST1376,paypal,credit_card,2.34,EUR,0.7715,True,99.78
PAY6423,ORD5423,CUST1409,paypal,credit_card,7.4,EUR,0.7283,False,0.0
PAY6424,ORD5424,CUST1459,visa,credit_card,3.14,CAD,0.7932,False,0.0
PAY6425,ORD5425,CUST1249,amex,paypal,26.95,GBP,0.8058,False,0.0
PAY6426,ORD5426,CUST1139,mastercard,credit_card,2.33,USD,0.9486,True,101.51
PAY6427,ORD5427,CUST1248,stripe,credit_card,3.83,CAD,0.9208,False,0.0
PAY6428,ORD5428,CUST1199,paypal,credit_card,11.67,USD,0.8302,False,0.0
PAY6429,ORD5429,CUST1342,paypal,paypal,0.39,CAD,1.0212,False,0.0
PAY6430,ORD5430,CUST1408,visa,bank_transfer,2.08,CAD,1.1908,False,0.0
PAY6431,ORD5431,CUST1370,mastercard,credit_card,1.84,EUR,1.1979,True,129.58
PAY6432,ORD5432,CUST1430,mastercard,credit_card,9.98,CAD,1.085,False,0.0
PAY6433,ORD5433,CUST1470,visa,credit_card,17.7,USD,1.0613,False,0.0
PAY6434,ORD5434,CUST1318,stripe,credit_card,45.42,CAD,0.9705,False,0.0
PAY6435,ORD5435,CUST1013,amex,paypal,6.13,EUR,1.1329,False,0.0
PAY6436,ORD5436,CUST1303,stripe,paypal,10.21,GBP,0.8245,False,0.0
PAY6437,ORD5437,CUST1339,amex,credit_card,3.84,USD,1.1659,False,0.0
PAY6438,ORD5438,CUST1042,stripe,credit_card,6.52,USD,0.8907,False,0.0
PAY6439,ORD5439,CUST1219,mastercard,paypal,3.19,USD,0.9919,False,0.0
PAY6440,ORD5440,CUST1443,paypal,paypal,10.51,CAD,0.7924,True,467.74
PAY6441,ORD5441,CUST1093,amex,wallet,9.98,USD,0.7268,True,558.76
PAY6442,ORD5442,CUST1133,visa,bank_transfer,5.27,EUR,1.2711,False,0.0
PAY6443,ORD5443,CUST1167,mastercard,credit_card,2.8,USD,1.2566,False,0.0
PAY6444,ORD5444,CUST1232,stripe,credit_card,37.87,CAD,0.8221,False,0.0
PAY6445,ORD5445,CUST1172,paypal,credit_card,1.85,USD,0.7736,False,0.0
PAY6446,ORD5446,CUST1450,amex,credit_card,6.64,CAD,1.1324,True,304.07
PAY6447,ORD5447,CUST1142,paypal,credit_card,30.34,CAD,1.2142,False,0.0
PAY6448,ORD5448,CUST1487,visa,credit_card,5.99,EUR,0.8131,False,0.0
PAY6449,ORD5449,CUST1129,stripe,bank_transfer,0.49,USD,1.1873,False,0.0
PAY6450,ORD5450,CUST1240,paypal,credit_card,2.5,CAD,0.7337,False,0.0
PAY6451,ORD5451,CUST1383,mastercard,credit_card,6.61,EUR,1.1076,False,0.0
PAY6452,ORD5452,CUST1026,amex,credit_card,17.82,USD,1.0729,False,0.0
PAY6453,ORD5453,CUST1114,visa,credit_card,1.17,USD,1.1659,False,0.0
PAY6454,ORD5454,CUST1035,mastercard,credit_card,5.8,EUR,0.9486,False,0.0
PAY6455,ORD5455,CUST1490,amex,bank_transfer,2.73,USD,1.2782,False,0.0
PAY6456,ORD5456,CUST1020,mastercard,paypal,1.71,EUR,1.0501,False,0.0
PAY6457,ORD5457,CUST1015,stripe,wallet,5.15,USD,1.0782,False,0.0
PAY6458,ORD5458,CUST1102,amex,paypal,2.57,CAD,0.9001,False,0.0
PAY6459,ORD5459,CUST1318,visa,credit_card,4.11,USD,0.9897,False,0.0
PAY6460,ORD5460,CUST1122,stripe,credit_card,6.49,CAD,1.2611,True,311.19
PAY6461,ORD5461,CUST1242,visa,paypal,13.31,GBP,0.995,True,424.32
PAY6462,ORD5462,CUST1058,visa,bank_transfer,10.36,CAD,1.0168,False,0.0
PAY6463,ORD5463,CUST1485,amex,paypal,2.42,USD,1.0061,True,81.4
PAY6464,ORD5464,CUST1238,amex,wallet,3.28,EUR,0.7601,False,0.0
PAY6465,ORD5465,CUST1131,mastercard,credit_card,26.97,USD,1.1736,False,0.0
PAY6466,ORD5466,CUST1188,paypal,credit_card,2.85,USD,1.2273,False,0.0
PAY6467,ORD5467,CUST1310,mastercard,credit_card,11.42,USD,0.9956,True,643.52
PAY6468,ORD5468,CUST1493,visa,credit_card,4.59,USD,1.2712,True,180.71
PAY6469,ORD5469,CUST1367,mastercard,credit_card,2.7,EUR,1.0512,False,0.0
PAY6470,ORD5470,CUST1398,paypal,paypal,9.8,CAD,0.8157,False,0.0
PAY6471,ORD5471,CUST1493,amex,bank_transfer,8.78,CAD,1.0958,False,0.0
PAY6472,ORD5472,CUST1055,stripe,credit_card,6.44,CAD,0.8679,False,0.0
PAY6473,ORD5473,CUST1013,amex,bank_transfer,20.54,EUR,1.1556,False,0.0
PAY6474,ORD5474,CUST1294,stripe,credit_card,0.31,CAD,1.1292,False,0.0
PAY6475,ORD5475,CUST1464,amex,credit_card,33.19,USD,0.7755,True,1264.05
PAY6476,ORD5476,CUST1203,paypal,wallet,5.18,USD,0.9721,False,0.0
PAY6477,ORD5477,CUST1101,visa,credit_card,14.53,CAD,0.8471,False,0.0
PAY6478,ORD5478,CUST1303,visa,credit_card,20.96,EUR,1.2319,False,0.0
PAY6479,ORD5479,CUST1425,visa,bank_transfer,7.18,CAD,0.7567,False,0.0
PAY6480,ORD5480,CUST1124,stripe,paypal,3.61,USD,0.8471,False,0.0
PAY6481,ORD5481,CUST1356,stripe,paypal,11.11,EUR,1.2533,False,0.0
PAY6482,ORD5482,CUST1154,stripe,credit_card,11.2,GBP,0.734,False,0.0
PAY6483,ORD5483,CUST1307,paypal,credit_card,11.78,USD,0.9726,False,0.0
PAY6484,ORD5484,CUST1407,paypal,credit_card,9.23,EUR,0.7683,True,897.16
PAY6485,ORD5485,CUST1400,paypal,credit_card,24.25,CAD,0.8871,False,0.0
PAY6486,ORD5486,CUST1177,mastercard,credit_card,24.39,USD,0.9816,False,0.0
PAY6487,ORD5487,CUST1219,amex,paypal,3.34,USD,0.865,True,148.51
PAY6488,ORD5488,CUST1189,mastercard,credit_card,2.37,USD,0.7884,True,80.1
PAY6489,ORD5489,CUST1259,paypal,wallet,0.31,EUR,1.1895,False,0.0
PAY6490,ORD5490,CUST1174,paypal,wallet,6.36,USD,0.8043,False,0.0
PAY6491,ORD5491,CUST1434,stripe,paypal,1.12,EUR,1.1584,False,0.0
PAY6492,ORD5492,CUST1421,mastercard,paypal,4.21,USD,0.8715,True,154.44
PAY6493,ORD5493,CUST1054,amex,paypal,14.24,GBP,1.1518,False,0.0
PAY6494,ORD5494,CUST1491,amex,credit_card,11.77,CAD,0.835,False,0.0
PAY6495,ORD5495,CUST1325,stripe,credit_card,10.62,EUR,1.0725,False,0.0
PAY6496,ORD5496,CUST1362,amex,credit_card,15.09,CAD,1.0101,False,0.0
PAY6497,ORD5497,CUST1222,stripe,credit_card,9.02,CAD,1.0865,False,0.0
PAY6498,ORD5498,CUST1375,amex,credit_card,23.1,USD,0.9334,False,0.0
PAY6499,ORD5499,CUST1494,mastercard,paypal,1.43,EUR,0.7088,True,113.25
PAY6500,ORD5500,CUST1138,visa,credit_card,7.04,USD,0.8357,False,0.0
PAY6501,ORD5501,CUST1413,stripe,credit_card,1.9,USD,1.2366,False,0.0
PAY6502,ORD5502,CUST1396,visa,credit_card,11.29,USD,1.1338,False,0.0
PAY6503,ORD5503,CUST1238,stripe,credit_card,7.19,EUR,0.775,False,0.0
PAY6504,ORD5504,CUST1422,paypal,credit_card,4.05,USD,1.0859,False,0.0
PAY6505,ORD5505,CUST1303,stripe,wallet,3.26,GBP,0.7868,True,187.8
PAY6506,ORD5506,CUST1165,mastercard,bank_transfer,7.42,USD,1.2544,False,0.0
PAY6507,ORD5507,CUST1425,amex,credit_card,14.49,USD,0.7866,False,0.0
PAY6508,ORD5508,CUST1142,visa,wallet,28.84,EUR,1.0303,False,0.0
PAY6509,ORD5509,CUST1124,amex,credit_card,7.79,USD,1.2546,False,0.0
PAY6510,ORD5510,CUST1237,mastercard,credit_card,3.46,USD,1.248,False,0.0
PAY6511,ORD5511,CUST1312,paypal,credit_card,2.25,GBP,1.0116,True,106.08
PAY6512,ORD5512,CUST1194,stripe,credit_card,21.6,USD,1.108,False,0.0
PAY6513,ORD5513,CUST1014,visa,credit_card,7.86,EUR,1.1031,False,0.0
PAY6514,ORD5514,CUST1435,paypal,credit_card,17.22,CAD,0.7672,False,0.0
PAY6515,ORD5515,CUST1093,stripe,credit_card,2.16,USD,1.18,False,0.0
PAY6516,ORD5516,CUST1108,paypal,credit_card,2.5,USD,0.9658,False,0.0
PAY6517,ORD5517,CUST1408,visa,credit_card,5.66,USD,1.2446,False,0.0
PAY6518,ORD5518,CUST1174,mastercard,credit_card,4.25,CAD,0.8799,False,0.0
PAY6519,ORD5519,CUST1450,stripe,credit_card,6.92,CAD,0.8523,False,0.0
PAY6520,ORD5520,CUST1359,mastercard,credit_card,3.16,USD,0.722,False,0.0
PAY6521,ORD5521,CUST1284,visa,credit_card,8.4,USD,1.0815,False,0.0
PAY6522,ORD5522,CUST1264,amex,credit_card,55.82,EUR,1.2071,False,0.0
PAY6523,ORD5523,CUST1043,paypal,paypal,1.6,USD,1.2701,False,0.0
PAY6524,ORD5524,CUST1368,paypal,credit_card,8.15,EUR,1.0109,False,0.0
PAY6525,ORD5525,CUST1250,stripe,credit_card,3.1,GBP,0.7405,False,0.0
PAY6526,ORD5526,CUST1388,amex,credit_card,0.57,EUR,0.9901,True,25.12
PAY6527,ORD5527,CUST1353,mastercard,bank_transfer,26.84,USD,1.1379,False,0.0
PAY6528,ORD5528,CUST1330,paypal,credit_card,13.49,USD,1.1405,True,455.07
PAY6529,ORD5529,CUST1251,visa,credit_card,1.11,EUR,1.1687,True,81.05
PAY6530,ORD5530,CUST1405,visa,credit_card,3.49,USD,0.8377,False,0.0
PAY6531,ORD5531,CUST1047,amex,wallet,14.17,USD,0.7133,False,0.0
PAY6532,ORD5532,CUST1113,paypal,paypal,5.04,EUR,1.2713,False,0.0
PAY6533,ORD5533,CUST1354,amex,paypal,12.18,USD,0.9879,False,0.0
PAY6534,ORD5534,CUST1156,paypal,paypal,3.75,USD,0.8721,False,0.0
PAY6535,ORD5535,CUST1297,mastercard,credit_card,7.42,USD,1.1188,False,0.0
PAY6536,ORD5536,CUST1242,visa,credit_card,10.81,USD,1.0001,False,0.0
PAY6537,ORD5537,CUST1271,stripe,bank_transfer,8.02,GBP,0.7804,True,358.9
PAY6538,ORD5538,CUST1217,paypal,paypal,2.01,USD,0.7146,False,0.0
PAY6539,ORD5539,CUST1281,paypal,credit_card,3.55,USD,0.7122,False,0.0
PAY6540,ORD5540,CUST1180,visa,credit_card,4.17,EUR,1.2306,True,207.22
PAY6541,ORD5541,CUST1232,paypal,credit_card,1.26,USD,0.7385,False,0.0
PAY6542,ORD5542,CUST1156,stripe,credit_card,3.63,CAD,0.8612,True,308.52
PAY6543,ORD5543,CUST1118,amex,credit_card,5.03,USD,0.8753,False,0.0
PAY6544,ORD5544,CUST1369,paypal,paypal,6.78,USD,0.991,False,0.0
PAY6545,ORD5545,CUST1161,stripe,credit_card,6.19,EUR,0.836,False,0.0
PAY6546,ORD5546,CUST1380,stripe,credit_card,3.72,USD,1.1392,False,0.0
PAY6547,ORD5547,CUST1486,visa,paypal,0.82,USD,0.8749,True,47.36
PAY6548,ORD5548,CUST1353,paypal,credit_card,7.43,GBP,0.8989,False,0.0
PAY6549,ORD5549,CUST1098,stripe,paypal,8.31,USD,1.0096,False,0.0
PAY6550,ORD5550,CUST1378,stripe,credit_card,6.45,USD,0.99,False,0.0
PAY6551,ORD5551,CUST1141,mastercard,paypal,21.35,EUR,0.9263,False,0.0
PAY6552,ORD5552,CUST1301,mastercard,paypal,3.59,GBP,1.1298,False,0.0
PAY6553,ORD5553,CUST1268,amex,credit_card,2.61,EUR,1.1148,False,0.0
PAY6554,ORD5554,CUST1144,paypal,wallet,4.96,CAD,0.8885,False,0.0
PAY6555,ORD5555,CUST1426,stripe,credit_card,20.29,USD,1.1285,False,0.0
PAY6556,ORD5556,CUST1151,amex,credit_card,3.95,CAD,1.087,False,0.0
PAY6557,ORD5557,CUST1184,amex,paypal,2.08,EUR,0.9684,False,0.0
PAY6558,ORD5558,CUST1154,visa,paypal,3.73,GBP,0.8478,False,0.0
PAY6559,ORD5559,CUST1362,amex,paypal,12.92,EUR,1.1801,False,0.0
PAY6560,ORD5560,CUST1064,stripe,credit_card,5.45,CAD,0.9333,False,0.0
PAY6561,ORD5561,CUST1023,paypal,credit_card,4.25,CAD,0.7467,True,263.12
PAY6562,ORD5562,CUST1283,amex,credit_card,13.11,USD,1.1508,False,0.0
PAY6563,ORD5563,CUST1357,amex,credit_card,4.36,GBP,1.0691,False,0.0
PAY6564,ORD5564,CUST1326,stripe,paypal,30.52,USD,0.9952,False,0.0
PAY6565,ORD5565,CUST1251,visa,paypal,5.18,EUR,0.7203,False,0.0
PAY6566,ORD5566,CUST1446,visa,credit_card,4.38,USD,0.8936,False,0.0
PAY6567,ORD5567,CUST1293,paypal,paypal,9.81,USD,1.1045,True,847.44
PAY6568,ORD5568,CUST1240,visa,credit_card,18.74,EUR,0.9883,False,0.0
PAY6569,ORD5569,CUST1225,stripe,credit_card,5.0,EUR,1.2085,False,0.0
PAY6570,ORD5570,CUST1094,visa,credit_card,4.83,CAD,0.9826,True,263.12
PAY6571,ORD5571,CUST1129,mastercard,credit_card,8.27,USD,1.1307,False,0.0
PAY6572,ORD5572,CUST1058,amex,credit_card,2.84,USD,0.7303,False,0.0
PAY6573,ORD5573,CUST1205,paypal,credit_card,7.87,USD,1.1768,False,0.0
PAY6574,ORD5574,CUST1037,visa,credit_card,20.96,USD,0.9703,False,0.0
PAY6575,ORD5575,CUST1322,stripe,paypal,5.78,USD,1.2194,False,0.0
PAY6576,ORD5576,CUST1027,amex,paypal,0.22,USD,0.8945,False,0.0
PAY6577,ORD5577,CUST1076,visa,credit_card,38.47,CAD,1.0186,False,0.0
PAY6578,ORD5578,CUST1485,amex,credit_card,4.04,EUR,0.9234,False,0.0
PAY6579,ORD5579,CUST1043,mastercard,credit_card,6.68,USD,0.9024,False,0.0
PAY6580,ORD5580,CUST1060,paypal,wallet,3.54,CAD,0.7078,False,0.0
PAY6581,ORD5581,CUST1391,stripe,credit_card,4.06,USD,1.2504,False,0.0
PAY6582,ORD5582,CUST1310,stripe,credit_card,10.48,CAD,1.2067,False,0.0
PAY6583,ORD5583,CUST1404,mastercard,credit_card,3.62,EUR,0.9931,False,0.0
PAY6584,ORD5584,CUST1115,stripe,credit_card,10.67,CAD,1.0906,False,0.0
PAY6585,ORD5585,CUST1267,visa,credit_card,13.89,CAD,1.0774,True,608.14
PAY6586,ORD5586,CUST1230,amex,credit_card,0.41,USD,1.1534,False,0.0
PAY6587,ORD5587,CUST1152,mastercard,paypal,6.22,USD,0.9008,True,338.83
PAY6588,ORD5588,CUST1219,amex,wallet,8.97,EUR,0.7001,True,753.57
PAY6589,ORD5589,CUST1291,amex,credit_card,7.79,USD,1.0183,False,0.0
PAY6590,ORD5590,CUST1030,paypal,credit_card,2.0,EUR,0.7441,False,0.0
PAY6591,ORD5591,CUST1491,paypal,credit_card,16.65,USD,1.1022,False,0.0
PAY6592,ORD5592,CUST1050,visa,paypal,4.89,USD,0.9124,False,0.0
PAY6593,ORD5593,CUST1106,paypal,bank_transfer,11.0,GBP,0.7689,False,0.0
PAY6594,ORD5594,CUST1108,amex,credit_card,6.84,GBP,0.8669,False,0.0
PAY6595,ORD5595,CUST1338,amex,paypal,1.16,CAD,0.9411,False,0.0
PAY6596,ORD5596,CUST1080,paypal,paypal,2.55,USD,0.9118,False,0.0
PAY6597,ORD5597,CUST1088,stripe,paypal,12.62,CAD,1.1816,False,0.0
PAY6598,ORD5598,CUST1038,visa,credit_card,5.43,CAD,1.1043,True,165.9
PAY6599,ORD5599,CUST1001,amex,paypal,13.93,USD,0.8374,False,0.0
PAY6600,ORD5600,CUST1230,stripe,paypal,31.68,CAD,1.2676,False,0.0
PAY6601,ORD5601,CUST1304,visa,paypal,12.15,EUR,1.1247,True,601.56
PAY6602,ORD5602,CUST1149,paypal,bank_transfer,0.75,CAD,0.9161,False,0.0
PAY6603,ORD5603,CUST1118,amex,credit_card,6.73,USD,1.0435,False,0.0
PAY6604,ORD5604,CUST1361,stripe,bank_transfer,55.02,EUR,0.7136,False,0.0
PAY6605,ORD5605,CUST1359,mastercard,credit_card,32.44,CAD,0.8867,False,0.0
PAY6606,ORD5606,CUST1036,amex,credit_card,12.78,USD,1.1075,True,590.33
PAY6607,ORD5607,CUST1119,amex,paypal,11.28,USD,1.2156,False,0.0
PAY6608,ORD5608,CUST1403,mastercard,paypal,2.5,CAD,1.0693,False,0.0
PAY6609,ORD5609,CUST1301,visa,credit_card,3.87,USD,1.0523,False,0.0
PAY6610,ORD5610,CUST1411,visa,credit_card,9.57,USD,0.8147,False,0.0
PAY6611,ORD5611,CUST1217,visa,credit_card,6.26,EUR,1.0102,False,0.0
PAY6612,ORD5612,CUST1278,mastercard,credit_card,3.84,CAD,1.1951,False,0.0
PAY6613,ORD5613,CUST1331,paypal,wallet,0.12,USD,1.1848,False,0.0
PAY6614,ORD5614,CUST1465,paypal,credit_card,12.23,CAD,1.0256,False,0.0
PAY6615,ORD5615,CUST1423,amex,paypal,4.14,USD,1.0121,False,0.0
PAY6616,ORD5616,CUST1036,amex,credit_card,1.24,USD,0.8741,False,0.0
