customer_id,name,location,device_type,account_creation_date,avg_session_time_min,wishlist_items_count
CUST1294,Customer 294,"Sydney, Australia",desktop,2023-04-03 21:08:58.682273,38.2,2
CUST1295,Customer 295,"Toronto, Canada",desktop,2024-01-17 18:14:08.715845,22.8,2
CUST1296,Customer 296,"London, UK",mobile,2024-07-16 20:46:00.824023,29.1,4
CUST1297,Customer 297,"New York, USA",mobile,2023-06-07 18:21:50.783057,16.8,3
CUST1298,Customer 298,"Berlin, Germany",desktop,2024-03-31 07:59:25.827967,12.8,2
CUST1299,Customer 299,"Toronto, Canada",mobile,2023-03-04 09:20:09.333062,4.1,1
CUST1300,Customer 300,"São Paulo, Brazil",desktop,2023-02-07 18:42:14.818255,8.3,5
CUST1301,Customer 301,"Sydney, Australia",mobile,2024-01-24 10:05:08.362434,13.7,3
CUST1302,Customer 302,"São Paulo, Brazil",desktop,2024-01-31 04:54:09.264700,16.1,4
CUST1303,Customer 303,"Mumbai, India",desktop,2024-04-10 23:04:12.690784,2.9,1
CUST1304,Customer 304,"Toronto, Canada",tablet,2024-06-14 18:32:46.891789,7.1,3
CUST1305,Customer 305,"São Paulo, Brazil",mobile,2024-12-14 08:20:55.975527,7.8,4
CUST1306,Customer 306,"Tokyo, Japan",desktop,2024-01-13 09:58:23.918146,7.6,2
CUST1307,Customer 307,"Tokyo, Japan",mobile,2023-08-25 01:56:54.100612,3.3,2
CUST1308,Customer 308,"New York, USA",mobile,2024-08-04 06:44:47.763680,26.9,2
CUST1309,Customer 309,"Sydney, Australia",desktop,2023-07-17 23:28:51.658111,7.0,4
CUST1310,Customer 310,"London, UK",desktop,2023-11-17 21:18:52.577495,3.5,5
CUST1311,Customer 311,"Toronto, Canada",tablet,2023-02-27 08:26:19.515367,27.4,2
CUST1312,Customer 312,"New York, USA",desktop,2023-01-19 12:45:12.392931,22.8,2
CUST1313,Customer 313,"Berlin, Germany",mobile,2024-12-04 16:42:13.633594,9.3,4
CUST1314,Customer 314,"Mumbai, India",mobile,2024-09-03 02:26:06.843358,5.7,0
CUST1315,Customer 315,"Sydney, Australia",desktop,2024-05-23 18:10:17.298148,1.7,3
CUST1316,Customer 316,"Toronto, Canada",mobile,2023-10-26 22:40:13.644494,12.1,0
CUST1317,Customer 317,"Tokyo, Japan",mobile,2023-05-07 16:16:31.984762,5.3,2
CUST1318,Customer 318,"Toronto, Canada",mobile,2023-04-25 08:31:53.315838,8.2,2
CUST1319,Customer 319,"London, UK",mobile,2023-07-02 22:15:41.059439,25.8,1
CUST1320,Customer 320,"Tokyo, Japan",mobile,2024-02-06 11:37:57.380175,5.0,4
CUST1321,Customer 321,"London, UK",mobile,2024-06-06 08:52:15.124260,11.7,5
CUST1322,Customer 322,"Berlin, Germany",mobile,2024-04-27 14:30:09.997689,14.3,1
CUST1323,Customer 323,"Mumbai, India",mobile,2023-07-24 15:09:37.036871,19.0,4
CUST1324,Customer 324,"Berlin, Germany",tablet,2024-11-29 00:09:23.342238,7.7,0
CUST1325,Customer 325,"New York, USA",mobile,2024-06-23 09:39:48.623438,7.1,6
CUST1326,Customer 326,"New York, USA",mobile,2024-02-10 05:35:14.990136,7.0,5
CUST1327,Customer 327,"Berlin, Germany",desktop,2024-03-23 04:01:43.578968,10.9,1
CUST1328,Customer 328,"Mumbai, India",mobile,2023-11-03 17:27:48.582839,22.2,5
CUST1329,Customer 329,"Berlin, Germany",desktop,2023-07-01 02:11:32.927310,6.7,1
CUST1330,Customer 330,"Mumbai, India",desktop,2023-09-18 05:11:04.827328,0.4,4
CUST1331,Customer 331,"Mumbai, India",mobile,2024-07-07 23:39:07.783153,15.4,2
CUST1332,Customer 332,"São Paulo, Brazil",mobile,2023-01-11 12:31:09.712274,8.8,1
CUST1333,Customer 333,"Tokyo, Japan",desktop,2023-03-26 20:22:42.258192,12.1,3
CUST1334,Customer 334,"Sydney, Australia",desktop,2023-02-03 15:04:13.265867,1.8,3
CUST1335,Customer 335,"Mumbai, India",mobile,2023-01-30 18:32:45.988382,5.4,6
CUST1336,Customer 336,"London, UK",desktop,2024-09-17 08:12:01.749201,14.6,0
CUST1337,Customer 337,"Mumbai, India",mobile,2024-05-29 08:58:24.545867,2.6,3
CUST1338,Customer 338,"Mumbai, India",tablet,2023-12-13 14:54:20.367029,11.7,5
CUST1339,Customer 339,"Mumbai, India",mobile,2023-03-13 12:24:09.052060,8.1,1
CUST1340,Customer 340,"São Paulo, Brazil",desktop,2023-12-26 08:54:32.086979,4.4,3
CUST1341,Customer 341,"Tokyo, Japan",desktop,2023-12-13 02:35:19.487667,4.1,4
CUST1342,Customer 342,"São Paulo, Brazil",desktop,2023-05-07 14:39:12.980525,3.3,2
CUST1343,Customer 343,"New York, USA",mobile,2023-11-14 03:29:36.003232,8.7,3
CUST1344,Customer 344,"São Paulo, Brazil",mobile,2023-10-19 07:22:01.416963,9.5,7
CUST1345,Customer 345,"London, UK",mobile,2024-03-26 04:28:26.832821,6.2,1
CUST1346,Customer 346,"London, UK",mobile,2024-04-09 06:04:58.838959,3.2,3
CUST1347,Customer 347,"São Paulo, Brazil",mobile,2023-02-03 02:48:48.770787,11.5,3
CUST1348,Customer 348,"Tokyo, Japan",desktop,2023-10-01 20:12:13.359625,15.6,1
CUST1349,Customer 349,"Berlin, Germany",mobile,2024-04-02 12:05:10.900646,13.0,1
CUST1350,Customer 350,"Sydney, Australia",mobile,2024-01-03 19:01:21.073905,29.9,2
CUST1351,Customer 351,"Tokyo, Japan",tablet,2024-09-18 02:15:27.985708,7.2,2
CUST1352,Customer 352,"São Paulo, Brazil",desktop,2024-04-26 12:07:15.863242,20.7,6
CUST1353,Customer 353,"Mumbai, India",desktop,2023-04-30 02:31:17.719380,4.8,1
CUST1354,Customer 354,"Toronto, Canada",tablet,2023-02-21 14:03:29.175815,4.2,3
CUST1355,Customer 355,"Sydney, Australia",mobile,2024-04-14 14:36:13.740666,9.2,3
CUST1356,Customer 356,"Sydney, Australia",mobile,2023-01-20 09:06:51.955712,23.8,4
CUST1357,Customer 357,"London, UK",desktop,2024-03-04 04:50:48.472302,6.6,2
CUST1358,Customer 358,"Sydney, Australia",desktop,2024-11-18 07:23:57.680014,1.8,3
CUST1359,Customer 359,"São Paulo, Brazil",mobile,2024-02-25 16:07:08.315956,15.4,4
CUST1360,Customer 360,"Mumbai, India",desktop,2023-10-11 18:03:11.467322,7.8,2
CUST1361,Customer 361,"Mumbai, India",mobile,2024-04-15 05:50:54.615669,10.4,3
CUST1362,Customer 362,"New York, USA",mobile,2023-12-01 23:35:19.358819,4.4,2
CUST1363,Customer 363,"Mumbai, India",mobile,2024-02-03 20:18:03.426332,9.1,4
CUST1364,Customer 364,"Tokyo, Japan",mobile,2024-11-19 05:03:30.978631,2.1,1
CUST1365,Customer 365,"Mumbai, India",mobile,2023-10-10 05:47:04.839276,27.2,3
CUST1366,Customer 366,"London, UK",mobile,2024-12-03 15:07:38.106216,17.4,5
CUST1367,Customer 367,"Mumbai, India",desktop,2024-10-23 19:28:17.984918,8.8,2
CUST1368,Customer 368,"New York, USA",mobile,2023-05-24 02:57:34.807476,15.1,4
CUST1369,Customer 369,"Toronto, Canada",mobile,2023-02-20 16:52:28.785194,4.8,2
CUST1370,Customer 370,"São Paulo, Brazil",desktop,2023-03-15 16:02:57.322196,16.9,1
CUST1371,Customer 371,"London, UK",tablet,2023-01-14 07:41:01.353231,6.4,3
CUST1372,Customer 372,"Tokyo, Japan",desktop,2023-03-11 00:54:26.292607,6.0,4
CUST1373,Customer 373,"Toronto, Canada",desktop,2024-05-14 06:40:14.998140,3.6,7
CUST1374,Customer 374,"London, UK",desktop,2023-02-22 00:56:01.134911,11.4,4
CUST1375,Customer 375,"Berlin, Germany",mobile,2023-08-22 04:06:30.448345,8.5,6
CUST1376,Customer 376,"Sydney, Australia",mobile,2024-09-09 14:29:32.840333,21.2,4
CUST1377,Customer 377,"Berlin, Germany",mobile,2023-01-18 00:16:58.225978,3.2,1
CUST1378,Customer 378,"Mumbai, India",mobile,2024-08-18 09:02:06.210745,11.4,1
CUST1379,Customer 379,"Toronto, Canada",mobile,2023-07-26 00:51:36.607048,18.6,7
CUST1380,Customer 380,"Mumbai, India",desktop,2023-03-28 09:05:01.448860,9.7,4
CUST1381,Customer 381,"Sydney, Australia",mobile,2024-05-24 07:33:24.584935,6.3,3
CUST1382,Customer 382,"London, UK",mobile,2024-04-04 18:10:23.894063,9.5,3
CUST1383,Customer 383,"Sydney, Australia",mobile,2024-10-03 10:22:08.419147,20.1,3
CUST1384,Customer 384,"New York, USA",desktop,2024-06-21 08:05:11.012983,20.1,3
CUST1385,Customer 385,"Sydney, Australia",mobile,2024-08-10 08:16:09.993618,7.6,1
CUST1386,Customer 386,"New York, USA",desktop,2023-07-26 04:00:52.348288,19.8,1
CUST1387,Customer 387,"Sydney, Australia",mobile,2023-05-10 16:59:57.681857,8.2,3
CUST1388,Customer 388,"São Paulo, Brazil",mobile,2024-07-02 16:47:06.730034,15.0,0
CUST1389,Customer 389,"New York, USA",mobile,2024-08-12 19:06:31.196537,12.4,3
CUST1390,Customer 390,"Toronto, Canada",desktop,2024-12-25 01:25:19.960535,6.1,3
CUST1391,Customer 391,"Mumbai, India",mobile,2023-10-29 14:57:52.285443,3.7,0
CUST1392,Customer 392,"Tokyo, Japan",desktop,2023-09-29 22:41:07.069735,18.9,2
CUST1393,Customer 393,"Mumbai, India",mobile,2024-07-21 13:23:20.339727,22.5,1
CUST1394,Customer 394,"Berlin, Germany",mobile,2023-09-07 03:03:26.316716,11.2,2
CUST1395,Customer 395,"Mumbai, India",desktop,2024-11-11 09:12:23.473400,8.2,4
CUST1396,Customer 396,"London, UK",desktop,2024-09-19 11:59:35.946002,2.8,4
CUST1397,Customer 397,"São Paulo, Brazil",desktop,2023-11-10 14:16:16.378562,18.6,1
CUST1398,Customer 398,"Sydney, Australia",desktop,2024-07-02 21:16:55.248003,10.3,3
CUST1399,Customer 399,"Berlin, Germany",desktop,2024-07-05 13:42:00.658590,6.8,3
CUST1400,Customer 400,"London, UK",desktop,2023-03-17 09:12:18.557487,15.3,2
CUST1401,Customer 401,"London, UK",desktop,2024-10-21 18:23:17.501231,2.3,2
CUST1402,Customer 402,"New York, USA",desktop,2024-01-05 08:08:51.440011,3.4,3
CUST1403,Customer 403,"Mumbai, India",desktop,2024-08-27 03:22:11.227419,4.7,2
CUST1404,Customer 404,"Toronto, Canada",desktop,2023-08-22 22:57:00.721732,12.1,3
CUST1405,Customer 405,"Tokyo, Japan",desktop,2024-10-16 15:03:34.274654,9.5,2
CUST1406,Customer 406,"Toronto, Canada",mobile,2023-10-12 12:09:15.306164,13.1,1
CUST1407,Customer 407,"Berlin, Germany",desktop,2023-01-08 22:08:08.727253,17.7,0
CUST1408,Customer 408,"São Paulo, Brazil",desktop,2024-10-23 20:01:17.019478,13.5,3
CUST1409,Customer 409,"Toronto, Canada",mobile,2023-03-08 17:32:00.447129,27.6,4
CUST1410,Customer 410,"Sydney, Australia",desktop,2023-08-22 10:02:18.448390,17.7,4
CUST1411,Customer 411,"Toronto, Canada",mobile,2024-11-25 11:53:13.739782,7.6,3
CUST1412,Customer 412,"Berlin, Germany",mobile,2024-11-25 21:27:06.429141,5.3,3
CUST1413,Customer 413,"Tokyo, Japan",desktop,2024-02-24 04:23:39.513246,7.8,6
CUST1414,Customer 414,"Toronto, Canada",mobile,2024-04-06 20:57:07.381105,13.8,4
CUST1415,Customer 415,"Sydney, Australia",desktop,2023-11-24 19:31:41.655315,5.8,4
CUST1416,Customer 416,"New York, USA",desktop,2023-08-03 08:05:23.203215,14.1,5
CUST1417,Customer 417,"São Paulo, Brazil",mobile,2023-08-29 06:05:26.822291,13.0,1
CUST1418,Customer 418,"Berlin, Germany",mobile,2024-05-06 14:39:49.656296,3.6,4
CUST1419,Customer 419,"New York, USA",mobile,2024-07-03 23:39:31.480037,17.5,2
CUST1420,Customer 420,"New York, USA",desktop,2024-08-01 15:27:45.875255,10.9,4
CUST1421,Customer 421,"New York, USA",tablet,2024-07-31 05:03:38.509876,26.7,5
CUST1422,Customer 422,"London, UK",desktop,2023-03-08 16:07:11.538790,8.2,2
CUST1423,Customer 423,"São Paulo, Brazil",mobile,2023-12-28 10:06:35.372528,6.5,4
CUST1424,Customer 424,"Tokyo, Japan",desktop,2023-02-12 01:48:39.188635,3.2,1
CUST1425,Customer 425,"Mumbai, India",mobile,2024-02-06 16:56:04.961355,3.2,2
CUST1426,Customer 426,"São Paulo, Brazil",desktop,2023-11-19 18:12:40.017940,16.1,4
CUST1427,Customer 427,"London, UK",mobile,2024-10-10 21:52:55.856322,25.0,1
CUST1428,Customer 428,"Mumbai, India",desktop,2023-09-14 12:27:10.728769,7.7,1
CUST1429,Customer 429,"São Paulo, Brazil",mobile,2023-03-27 13:49:25.450341,7.3,0
CUST1430,Customer 430,"New York, USA",tablet,2023-04-15 12:38:45.851766,8.8,3
CUST1431,Customer 431,"Berlin, Germany",mobile,2024-07-10 15:56:33.082265,18.3,3
CUST1432,Customer 432,"Mumbai, India",desktop,2024-03-27 22:01:03.730154,3.7,4
CUST1433,Customer 433,"Sydney, Australia",desktop,2023-03-15 22:05:46.427634,10.0,2
CUST1434,Customer 434,"Sydney, Australia",mobile,2023-03-03 11:34:11.303334,16.3,3
CUST1435,Customer 435,"Toronto, Canada",desktop,2024-05-27 09:48:08.792348,12.0,6
CUST1436,Customer 436,"Mumbai, India",desktop,2023-02-23 04:33:15.061152,0.2,2
CUST1437,Customer 437,"Berlin, Germany",mobile,2024-08-23 18:42:46.368684,13.5,2
CUST1438,Customer 438,"Tokyo, Japan",mobile,2024-05-31 06:18:49.079641,12.1,2
CUST1439,Customer 439,"London, UK",desktop,2023-03-01 11:10:58.827293,20.7,4
CUST1440,Customer 440,"New York, USA",mobile,2023-03-04 00:23:34.281278,23.7,1
CUST1441,Customer 441,"Toronto, Canada",mobile,2024-12-22 05:36:17.154809,20.0,4
CUST1442,Customer 442,"Sydney, Australia",mobile,2023-10-01 14:12:24.626683,8.8,3
CUST1443,Customer 443,"London, UK",desktop,2023-09-28 22:32:44.981309,1.7,3
CUST1444,Customer 444,"London, UK",mobile,2024-08-17 03:45:20.188676,7.2,5
CUST1445,Customer 445,"New York, USA",desktop,2024-11-23 10:31:44.549841,8.6,3
CUST1446,Customer 446,"Tokyo, Japan",tablet,2024-12-21 18:24:09.589350,24.8,1
CUST1447,Customer 447,"Tokyo, Japan",tablet,2024-07-04 17:16:00.775858,4.4,1
CUST1448,Customer 448,"Mumbai, India",desktop,2023-10-03 01:05:53.406796,2.4,3
CUST1449,Customer 449,"Sydney, Australia",mobile,2023-03-03 00:56:11.665541,5.9,5
CUST1450,Customer 450,"Tokyo, Japan",desktop,2024-07-22 02:15:55.774911,4.6,4
CUST1451,Customer 451,"Berlin, Germany",mobile,2024-02-13 04:38:38.966514,2.2,2
CUST1452,Customer 452,"Tokyo, Japan",mobile,2023-11-07 02:33:03.348824,7.8,7
CUST1453,Customer 453,"London, UK",mobile,2024-10-24 13:04:52.795567,8.9,0
CUST1454,Customer 454,"New York, USA",mobile,2023-03-23 06:50:55.066485,2.0,4
CUST1455,Customer 455,"Berlin, Germany",desktop,2023-12-27 02:36:53.386844,6.5,2
CUST1456,Customer 456,"Mumbai, India",desktop,2023-01-09 07:11:18.037678,4.4,3
CUST1457,Customer 457,"Sydney, Australia",mobile,2023-12-09 14:10:56.291322,9.1,1
CUST1458,Customer 458,"Mumbai, India",mobile,2023-02-11 03:47:04.806824,9.8,3
CUST1459,Customer 459,"London, UK",tablet,2023-03-28 20:32:29.482825,4.4,1
CUST1460,Customer 460,"Berlin, Germany",mobile,2023-03-27 21:52:49.704447,17.4,3
CUST1461,Customer 461,"Berlin, Germany",mobile,2024-04-19 13:44:43.945167,8.5,6
CUST1462,Customer 462,"Berlin, Germany",mobile,2024-06-29 08:36:40.902597,4.5,3
CUST1463,Customer 463,"London, UK",desktop,2024-03-02 10:37:17.813512,1.9,2
CUST1464,Customer 464,"London, UK",desktop,2024-12-04 08:21:18.685575,10.2,1
CUST1465,Customer 465,"Mumbai, India",mobile,2023-10-02 00:43:46.009790,12.1,4
CUST1466,Customer 466,"Toronto, Canada",mobile,2023-07-28 20:31:58.230224,5.6,4
CUST1467,Customer 467,"Mumbai, India",desktop,2024-09-26 22:42:11.177841,9.3,3
CUST1468,Customer 468,"Sydney, Australia",desktop,2023-06-13 10:45:55.407547,23.7,1
CUST1469,Customer 469,"New York, USA",mobile,2024-12-05 02:46:34.435006,15.6,4
CUST1470,Customer 470,"Berlin, Germany",tablet,2023-01-09 21:14:17.174249,0.7,2
CUST1471,Customer 471,"Toronto, Canada",mobile,2024-12-09 23:33:14.888732,4.5,4
CUST1472,Customer 472,"New York, USA",mobile,2023-02-01 13:11:50.982939,7.5,1
CUST1473,Customer 473,"Toronto, Canada",desktop,2024-10-13 10:12:53.232188,8.8,5
CUST1474,Customer 474,"Tokyo, Japan",mobile,2024-01-21 17:59:17.728116,9.5,3
CUST1475,Customer 475,"Tokyo, Japan",desktop,2024-12-26 20:34:27.779221,11.5,1
CUST1476,Customer 476,"São Paulo, Brazil",mobile,2023-02-23 22:41:12.954184,7.7,2
CUST1477,Customer 477,"Tokyo, Japan",mobile,2024-02-09 20:49:10.435932,8.5,1
CUST1478,Customer 478,"Mumbai, India",tablet,2024-12-09 13:26:37.265645,16.1,5
CUST1479,Customer 479,"Tokyo, Japan",mobile,2024-01-18 09:13:42.881236,10.3,1
CUST1480,Customer 480,"London, UK",desktop,2024-04-05 02:10:10.946802,2.9,3
CUST1481,Customer 481,"Berlin, Germany",mobile,2024-05-23 14:12:53.998366,9.1,2
CUST1482,Customer 482,"Mumbai, India",mobile,2023-11-29 06:28:06.385029,7.5,3
CUST1483,Customer 483,"New York, USA",mobile,2024-04-03 17:52:44.245181,1.1,2
CUST1484,Customer 484,"São Paulo, Brazil",desktop,2024-03-03 03:12:37.038164,9.4,5
CUST1485,Customer 485,"São Paulo, Brazil",mobile,2024-10-20 17:54:58.089794,3.3,4
CUST1486,Customer 486,"São Paulo, Brazil",desktop,2023-02-03 05:18:40.668158,16.3,5
CUST1487,Customer 487,"New York, USA",mobile,2023-07-25 09:13:05.513542,11.4,2
CUST1488,Customer 488,"New York, USA",tablet,2024-11-25 18:01:08.675901,2.8,3
CUST1489,Customer 489,"New York, USA",mobile,2024-10-12 18:47:16.168496,15.8,2
CUST1490,Customer 490,"New York, USA",desktop,2023-11-30 02:02:31.455141,20.9,1
CUST1491,Customer 491,"São Paulo, Brazil",desktop,2024-03-29 07:36:22.664989,6.8,3
CUST1492,Customer 492,"São Paulo, Brazil",desktop,2023-07-22 18:22:31.707196,7.5,1
CUST1493,Customer 493,"Toronto, Canada",desktop,2023-05-18 12:23:51.454297,14.7,7
CUST1494,Customer 494,"Mumbai, India",desktop,2023-12-05 23:07:29.338561,19.9,6
CUST1495,Customer 495,"Berlin, Germany",desktop,2023-09-16 07:12:41.358561,1.5,3
CUST1496,Customer 496,"Tokyo, Japan",mobile,2024-03-02 15:39:46.174722,3.1,4
CUST1497,Customer 497,"Tokyo, Japan",mobile,2023-02-26 19:46:35.295289,6.0,1
CUST1498,Customer 498,"London, UK",desktop,2024-12-13 06:46:57.020503,6.5,1
CUST1499,Customer 499,"São Paulo, Brazil",desktop,2024-12-21 22:04:52.684140,14.4,2
