event_id,customer_id,session_id,event_datetime,page_type,action,page_views_in_session,search_query,referral_source,add_to_cart,abandoned_cart
 EVT200226 ,CUST1372,SESS104798, 2024-07-31 14:17:24.692820 ,cart,remove_from_cart,2.0,t-shirt, FACEBOOK ,False,FALSE
EVT200227,CUST1391,nan,2024-02-17 15:44:36.677059,CATEGORY, add_to_cart ,5.0,NAN, instagram ,True, FALSE 
nan,CUST1187, SESS103755 ,2024-02-24 17:57:38.228584,home, view_page ,14.0,nan,facebook,FALSE,False
EVT200229,CUST1205,SESS103524,2024-11-03 08:11:41.735762,product,click_product,14.0, nan ,nan,False,False
EVT200230,CUST1291, SESS100684 ,2025-08-31 14:14:48.194793,product, NAN ,4.0,t-shirt,GOOGLE_ADS,FALSE,FALSE
 EVT200231 ,nan,SESS101156,2024-12-13 17:23:07.797875,product,view_page,10.0,nan,instagram,False,False
 nan ,CUST1283,SESS101560,2025-02-28 15:19:56.599274,product,begin_checkout,8.0,nan,instagram, False ,True
EVT200233,CUST1037, sess100700 ,2025-02-16 20:33:58.708451, search_results , click_product ,11.0, SHOES ,instagram,False,false
EVT200234,CUST1258,nan,2024-01-24 13:41:27.955704, nan ,REMOVE_FROM_CART,13.0,nan,direct,False,nan
 EVT200235 ,CUST1391, SESS104482 ,2024-07-07 18:25:34.891016,cart, remove_from_cart ,10.0,nan,direct,false,nan
nan,CUST1143,SESS101445,2024-10-30 16:28:26.768187, home ,click_product,8.0, nan ,google_ads,False,False
EVT200237,CUST1065,sess100287,2025-07-02 20:57:10.070185,product,view_page,,shoes,GOOGLE_ADS,False,False
EVT200337,CUST1478, SESS103325 ,2025-05-10 02:11:06.199270,category,add_to_cart,,NAN,direct, nan ,False
EVT200239,cust1406, SESS103330 ,nan,home,view_page,,shoes,instagram, False , nan 
EVT200240,CUST1285,SESS101194,2025-05-17 16:12:15.664462, CATEGORY ,add_to_cart,13.0,nan,email,True,False
 nan ,CUST1386,SESS101017, 2024-11-05 21:52:25.234940 ,product,add_to_cart,7.0,t-shirt, direct ,True,false
 EVT200242 ,CUST1101,SESS104722,2024-12-10 17:04:42.522636,PRODUCT, view_page ,4.0,t-shirt, google_ads ,False,False
nan,CUST1205,nan,2024-02-10 02:54:47.391227,product,begin_checkout,4.0,NAN,google_ads,False, True 
EVT200244,CUST1020,SESS101543,2024-02-24 16:33:38.228584,cart,purchase,8.0,nan,facebook, False ,False
EVT200245, cust1019 ,nan,2024-08-08 06:39:46.263872,category,add_to_cart,6.0,t-shirt,facebook,True,FALSE
 EVT200246 ,CUST1365,sess102274,2025-10-12 04:14:06.717803,product,VIEW_PAGE,,NAN,instagram, FALSE , nan 
EVT200247,CUST1411, SESS104900 ,2025-06-24 11:41:30.760554,cart, view_page ,13.0,nan, GOOGLE_ADS ,False,False
 EVT200248 ,nan,nan,2024-04-29 04:31:25.599625,nan,add_to_cart,,nan, instagram ,True,false
EVT200249,CUST1076,SESS100328,nan,product,view_page,13.0,nan,instagram,False,nan
EVT200250,CUST1071,SESS101300,2025-06-17 15:17:40.035005, category ,view_page,8.0,shoes,facebook,False,False
EVT200251,CUST1476,SESS102360,2024-11-30 10:31:03.307909,home, CLICK_PRODUCT ,2.0, nan ,google_ads, False ,False
 EVT200252 ,CUST1083,SESS102782,2024-06-22 02:48:13.599920, nan ,click_product,3.0,laptop,instagram, False , false 
EVT200253,CUST1315,SESS104831, 2024-03-25 03:14:56.614388 ,nan, view_page ,13.0, nan ,instagram,False,FALSE
EVT200254,CUST1303, SESS101897 ,2024-07-04 12:55:48.933997,product, view_page ,6.0,nan,facebook,False,False
EVT200255,CUST1259, SESS101665 ,2024-08-09 18:30:01.862866,CART,view_page,,headphones,nan,False,false
 EVT200256 ,nan,SESS103949, 2025-06-12 05:14:52.047339 , cart , click_product ,13.0, nan ,direct,False,nan
 evt200257 ,CUST1362,NAN,2024-11-09 15:04:20.731013,PRODUCT,remove_from_cart,12.0,HEADPHONES,organic_search,False,FALSE
nan,cust1153,sess104859,2025-02-08 06:17:23.037006,checkout,view_page,14.0,nan,EMAIL,False,FALSE
nan, CUST1417 ,sess100219,2025-08-19 22:52:43.183606,nan,view_page,8.0,NAN,organic_search, False ,nan
 EVT200260 ,CUST1188,SESS103089,2025-05-02 10:54:48.995099, cart ,view_page,,nan,facebook,False, False 
 EVT200261 ,NAN,SESS101837,2024-02-22 23:18:32.702296, product ,view_page,10.0, nan , INSTAGRAM ,False,FALSE
nan, CUST1213 ,SESS101104, 2024-11-01 05:55:35.621682 ,cart,add_to_cart,10.0, t-shirt , instagram ,True,False
EVT200263,CUST1157,SESS100068,2024-01-13 19:57:54.452188,search_results,VIEW_PAGE,3.0,headphones,email,False, False 
 EVT200264 ,CUST1305,SESS104752, 2024-02-03 09:54:20.604095 ,nan,nan,8.0,nan,email,FALSE,False
nan,CUST1135,SESS101345,2025-08-10 20:47:36.410234,product,add_to_cart,5.0, coffee mug ,google_ads, true , False 
EVT200266, CUST1295 ,SESS101946,2024-08-16 09:31:26.341487,product,click_product,1.0,nan,direct,False,False
EVT200267,cust1369,SESS102925,2024-05-01 16:48:59.749721,CATEGORY,VIEW_PAGE,7.0,nan,direct,FALSE,False
EVT200268,CUST1298,SESS103678,2024-09-25 01:04:35.567974,checkout,view_page,7.0,headphones, facebook , False , false 
 EVT200269 ,CUST1087, SESS101168 , 2024-07-09 20:37:18.363755 ,product,begin_checkout,8.0,shoes,direct,False,True
 EVT200270 , cust1322 ,SESS104260, 2024-12-03 00:48:36.458581 ,product,nan,4.0,shoes, facebook , False , False 
EVT200271,CUST1075, sess103123 ,2025-04-15 09:56:50.823718, SEARCH_RESULTS ,view_page,11.0, headphones ,google_ads, False ,nan
EVT200272,CUST1016,SESS101026,2025-07-23 09:05:08.694912,category, view_page ,, nan ,organic_search,False,False
nan,CUST1485,SESS104932,2024-10-26 20:48:47.278925, product ,CLICK_PRODUCT,10.0,nan,INSTAGRAM,False, false 
nan,CUST1097,SESS103859,2025-09-01 19:37:01.722709,HOME,click_product,1.0,nan,organic_search,False, FALSE 
 EVT200275 ,cust1225, SESS100594 ,2024-05-12 18:42:24.281954,product,VIEW_PAGE,1.0,nan,nan,False,False
EVT200276,CUST1214, SESS101476 ,2024-08-03 10:31:02.815634,product,purchase,1.0, nan ,google_ads,False,False
 EVT200277 ,CUST1211,SESS101395,2024-01-11 06:39:39.238658,product,CLICK_PRODUCT,1.0, laptop ,instagram, FALSE ,FALSE
 EVT200278 , CUST1210 , SESS102233 ,2025-10-06 16:32:34.885980, checkout ,click_product,13.0,nan,ORGANIC_SEARCH,False, false 
 EVT200279 ,CUST1396,SESS101306,2024-12-14 12:10:21.114715,product,add_to_cart,7.0,nan, direct , True ,nan
nan,nan,SESS104796,2024-10-03 11:26:58.442172,home,view_page,14.0,COFFEE MUG,direct,False,False
evt200281, CUST1361 ,nan,2024-05-03 14:18:04.312542,PRODUCT,CLICK_PRODUCT,1.0,nan, facebook ,False,NAN
EVT200282,CUST1265,nan,2024-04-28 05:58:05.432988,search_results,REMOVE_FROM_CART,2.0, headphones ,facebook, False ,False
EVT200283,cust1287,SESS100958, 2024-08-26 21:59:16.748472 , home ,view_page,6.0,laptop,FACEBOOK,FALSE,False
EVT200284,CUST1339,SESS101971,2024-10-12 12:08:51.810855,nan, add_to_cart ,,nan,facebook,True,False
EVT200285,CUST1269,sess103145,2024-04-23 12:40:44.012374,category,click_product,47.353935293480475, NAN ,direct, False , False 
NAN, CUST1160 ,SESS100756, nan , search_results , click_product ,12.0,shoes,direct,false,False
EVT200287,CUST1235,SESS102298, 2025-07-13 09:41:58.109158 , product ,view_page,11.0,NAN, nan ,False,False
 nan ,CUST1175, SESS101222 , 2025-06-28 04:20:51.949203 ,product,add_to_cart,2.0,nan, instagram ,True,FALSE
 EVT200289 ,CUST1181,SESS101561,2025-03-01 17:19:51.473654,PRODUCT,begin_checkout,8.0,nan,google_ads,FALSE,False
EVT200290,NAN,SESS102078,2024-03-12 10:09:38.598846,PRODUCT,view_page,9.0, nan ,email,nan,FALSE
 EVT200291 ,CUST1098,SESS102523,2024-12-03 14:25:17.213232,search_results,click_product,4.0,laptop,email, FALSE ,nan
EVT200292,CUST1142,SESS100497,2024-02-18 12:12:17.486724,category, begin_checkout ,9.0, headphones ,direct,False,True
EVT200293, CUST1152 ,sess101150,2024-12-14 04:02:07.083233,CATEGORY,remove_from_cart,14.0,headphones,google_ads,False,False
EVT200294,CUST1482,SESS104081, 2024-05-19 13:47:18.059289 , CATEGORY , click_product ,11.0,nan,email, False , False 
EVT200295,CUST1394,SESS102624, 2025-02-28 15:03:56.599274 ,NAN,view_page,, t-shirt ,organic_search,nan,FALSE
EVT200296, CUST1360 ,SESS102167,2024-04-28 04:47:05.432988, search_results ,CLICK_PRODUCT,8.0,headphones,email,False,False
EVT200297,CUST1353,SESS100711,2024-09-01 17:19:54.195158,search_results,NAN,9.0,coffee mug, email ,False,False
evt200298, CUST1162 ,SESS103272,2024-07-02 21:10:25.705270,checkout,begin_checkout,3.0,shoes,organic_search,nan,false
nan,nan,SESS103886,2025-10-14 02:48:03.781424,product,click_product,,nan,facebook,nan,false
EVT200300,CUST1478,nan,2025-08-30 00:33:11.984616,home,add_to_cart,8.0,shoes,organic_search,nan, False 
EVT200301, CUST1147 ,nan, nan ,cart,VIEW_PAGE,,headphones,google_ads, nan ,False
EVT200302,CUST1293, SESS104533 ,2025-03-10 11:20:18.072135,home,view_page,12.0,headphones,facebook,FALSE,False
EVT200303,CUST1194,SESS102968,2024-05-10 20:36:19.525604,cart,view_page,,SHOES, facebook , False ,FALSE
EVT200304, CUST1419 ,SESS104300,2024-07-06 04:33:14.412627,product,view_page,12.0,nan,google_ads,False,False
EVT200305, CUST1488 ,SESS104230,2025-07-04 00:17:51.437629,cart,add_to_cart,7.0,nan,nan,True,nan
 EVT200306 ,CUST1148,nan,2025-08-05 04:06:44.671450,search_results,begin_checkout,2.0, laptop , email ,False,TRUE
evt200307,CUST1147,sess101629,2024-12-14 13:04:47.729657,product,add_to_cart,1.0,shoes,organic_search,True,False
 EVT200308 ,CUST1177,SESS104315,2024-06-28 00:36:02.720694,product,add_to_cart,1.0,NAN,facebook, nan ,False
EVT200309,cust1335,SESS102178,2024-07-30 07:23:44.057183,category,view_page,4.0,nan,google_ads,False,false
 EVT200310 ,CUST1382,SESS104583,2025-02-05 05:16:24.589312,search_results,purchase,,t-shirt, direct ,False,False
EVT200311,CUST1109,sess104174,2024-03-11 05:19:31.734260,category,purchase,,nan,organic_search,FALSE,FALSE
 EVT200312 ,CUST1423, SESS104128 ,nan,category,view_page,,t-shirt,instagram,false,FALSE
EVT200313,CUST1138,SESS103487,2024-03-03 09:28:47.075958,product,view_page,4.0,T-SHIRT,email,false, False 
nan, CUST1356 ,SESS100277,2025-09-08 03:57:45.555929,search_results, add_to_cart ,8.0, headphones ,instagram,True,False
 evt200315 ,CUST1070,nan,2025-05-27 05:27:27.652506,nan,VIEW_PAGE,9.0,laptop,google_ads,FALSE,False
EVT200316,CUST1315,sess104838, 2025-10-08 04:06:10.010831 , product ,view_page,5.0, shoes , EMAIL ,False,False
EVT200317,nan,nan,2025-09-15 02:10:51.669761,search_results,add_to_cart,11.0, nan ,FACEBOOK,True,False
evt200318,CUST1342,SESS101105, 2024-11-19 11:51:16.635333 ,category,view_page,7.0,nan, direct ,false,false
NAN,CUST1115,SESS104351,2025-02-10 14:05:47.153306,product,VIEW_PAGE,7.0,laptop,instagram, False ,false
EVT200320, CUST1026 ,SESS103891,2025-05-25 21:34:50.378750,cart, begin_checkout ,7.0, shoes , DIRECT ,False,False
EVT200321,CUST1211,SESS100391, 2024-12-27 20:43:31.787432 ,category,add_to_cart,9.0,shoes,email, True ,False
nan,nan,nan,2024-06-26 01:21:24.088567,product,purchase,8.0,coffee mug,nan, false ,false
EVT200323,CUST1051,SESS104501,nan,HOME,ADD_TO_CART,12.0,nan,facebook, true ,False
EVT200324,CUST1002,SESS101817,2025-04-28 17:04:20.410737, category , add_to_cart ,9.0,nan,email, True ,False
EVT200325, CUST1475 ,SESS104366,2025-08-02 17:38:11.443029,product,nan,8.0, NAN , DIRECT ,False,False
EVT200919,CUST1184,SESS103370,2025-02-08 15:39:26.642719, search_results ,nan,10.0,nan,google_ads,True, false 
EVT200327,CUST1244,SESS101025, 2025-04-01 19:39:38.895978 ,product,nan,7.0,nan, google_ads , False ,False
EVT200328, CUST1387 ,SESS104443,2024-10-12 23:04:21.065562,search_results,view_page,11.0, NAN ,email,False,False
 EVT200329 , cust1164 ,NAN,2024-12-06 13:26:22.464139, CART ,click_product,12.0,nan,FACEBOOK,False,FALSE
evt200330,CUST1330,SESS104450, 2025-10-06 16:18:00.940792 ,search_results,remove_from_cart,13.0,nan, instagram ,False,False
EVT200331,NAN,SESS103010,2024-06-21 17:57:41.125153,category,view_page,6.0,HEADPHONES,nan,False,False
 EVT200332 ,CUST1333,SESS100543,2024-09-10 21:24:49.671020,product,view_page,3.0,t-shirt,instagram,False,False
EVT200333,CUST1118, SESS100076 , 2024-03-18 06:53:46.508792 ,home,NAN,3.0,NAN,direct,NAN,nan
nan,nan, SESS101455 ,nan,CART,view_page,4.0,laptop,google_ads,False,FALSE
EVT200335,cust1467,SESS101846, 2024-11-26 14:50:30.128443 ,product, add_to_cart ,9.0, shoes ,organic_search, nan ,False
 EVT200336 ,CUST1213, SESS101254 ,2024-01-11 15:11:51.443119,category, click_product ,7.0,coffee mug,instagram,nan,False
EVT200337,CUST1478, SESS103325 ,2025-05-10 02:11:06.199270,category,add_to_cart,,NAN,direct, nan ,False
EVT200338,CUST1428,SESS101781,2024-12-21 09:39:17.266304,product,view_page,11.0,nan, instagram ,FALSE,False
EVT200339, CUST1403 ,SESS101157,2024-02-06 15:14:14.152770, category ,view_page,14.0,shoes,EMAIL,FALSE,False
EVT200340,CUST1095,SESS100888,2024-04-04 03:08:26.762350,category,nan,3.0,nan,instagram,False,False
 EVT200341 ,CUST1448,SESS102064,2024-12-28 14:15:37.757146,category,nan,11.0,nan,organic_search,nan,false
 evt200342 ,NAN, sess102062 , 2024-05-07 00:18:58.374925 ,home,view_page,8.0, shoes ,EMAIL, FALSE ,FALSE
EVT200343,cust1290, NAN ,2024-07-17 22:52:56.792028,category, CLICK_PRODUCT ,47.353935293480475,nan,facebook,False, False 
 EVT200344 ,nan,SESS101036,2025-07-14 15:34:48.071491,product,click_product,3.0,headphones,direct,nan, False 
evt200345,NAN,SESS100381,2024-01-08 08:58:41.287332,category,remove_from_cart,3.0,shoes,instagram,false,False
 EVT200346 ,cust1328,nan,2025-03-10 11:10:18.072135,category,view_page,,t-shirt,instagram,False, False 
 EVT200347 ,CUST1268,SESS101244,2025-03-22 13:32:07.350392,home,purchase,6.0,coffee mug,organic_search,false,false
 nan ,CUST1455, SESS100746 , 2025-04-07 00:06:44.497588 ,category,view_page,12.0,t-shirt,direct, false ,False
EVT200349, CUST1435 ,SESS100792,2025-09-18 12:34:59.437738,category,click_product,,HEADPHONES,nan,nan,FALSE
EVT200350,CUST1239, SESS104022 ,2024-05-20 02:34:16.958867,product,click_product,1.0,shoes,google_ads,False,False
EVT200351,cust1098,SESS101397,2025-08-27 22:01:04.140440,checkout,purchase,4.0,laptop,nan,False,False
 EVT200352 , CUST1169 ,NAN,2024-07-29 01:35:57.406791, home , CLICK_PRODUCT ,4.0,nan,organic_search,False,nan
EVT200353, CUST1374 ,sess104993,2025-05-27 00:24:56.509041,cart,click_product,8.0, nan ,email,nan,False
 EVT200354 ,CUST1331, SESS102953 ,2025-04-02 07:34:47.107980,HOME,view_page,4.0,shoes,NAN, False ,False
EVT200355, CUST1367 ,SESS100395,2024-03-14 19:28:16.473613,category,view_page,2.0, nan ,organic_search,False,False
nan,CUST1007,SESS103034,2025-04-17 23:53:35.081150,product,add_to_cart,1.0,laptop,email,nan, False 
EVT200357, CUST1404 , SESS103760 ,2024-12-16 05:32:04.877065,category,view_page,14.0, headphones ,instagram,False,false
EVT200358,CUST1290,nan,2025-09-08 20:33:01.577913,nan,VIEW_PAGE,6.0,nan,facebook,False,FALSE
EVT200359,CUST1089,nan,2025-01-03 01:45:04.627888,product,click_product,2.0,nan,facebook,False,False
evt200360,CUST1423,SESS103598,2024-12-16 13:03:50.350657,home,purchase,4.0,NAN,organic_search,False, False 
EVT200361, CUST1263 , SESS103986 ,2025-06-17 15:33:40.035005,category,add_to_cart,6.0,coffee mug, google_ads ,true, false 
 nan ,CUST1044,sess100810, 2025-03-12 17:13:20.205073 ,cart,purchase,14.0,nan,direct,False, False 
 nan , CUST1342 , SESS103886 ,2025-05-27 21:21:14.584569, product ,begin_checkout,11.0,shoes,facebook, False ,True
EVT200627,CUST1227,SESS102078,2025-04-23 17:14:45.090641,search_results,ADD_TO_CART,11.0,nan,email,True, False 
 EVT200365 ,CUST1244,SESS101101,2024-11-22 02:04:24.687019,CHECKOUT,begin_checkout,8.0,shoes,direct,False,True
 evt200366 ,nan,NAN, 2025-07-22 12:37:36.076317 , SEARCH_RESULTS , click_product ,10.0,nan,direct,False,False
 EVT200367 ,CUST1003,sess101991,2024-03-25 06:19:03.516173,search_results,begin_checkout,10.0,nan,direct,False,False
EVT200368,CUST1196,SESS104693,2024-09-14 06:43:04.451444,nan,ADD_TO_CART,14.0,headphones,organic_search, True ,False
nan,CUST1228,nan,2025-04-12 13:40:34.118145,product,click_product,13.0,laptop,INSTAGRAM, False ,False
EVT200370,nan,SESS100623,2025-02-20 17:58:27.921774,home, CLICK_PRODUCT ,8.0,nan,DIRECT,nan, False 
 EVT200371 ,CUST1154,sess102294,2024-04-16 22:10:41.024101,product, click_product ,9.0,nan,google_ads,False,False
 EVT200372 , cust1370 ,sess101112,2024-07-14 23:35:29.497502,search_results,add_to_cart,3.0, shoes ,google_ads,True, False 
 EVT200373 , CUST1005 ,SESS103112, 2024-10-04 16:48:58.110903 , product , purchase ,13.0,nan,email,False,FALSE
EVT200374,CUST1334,SESS101004,2024-02-11 02:40:34.206122,search_results, begin_checkout ,13.0,coffee mug,organic_search,NAN, False 
EVT200375,CUST1354,nan,2024-10-24 18:15:38.157688,category,nan,8.0,coffee mug,google_ads,FALSE, False 
 EVT200376 ,cust1031,SESS103090,2024-03-19 08:53:14.589150, NAN ,CLICK_PRODUCT,2.0,laptop,email,False,False
EVT200377,CUST1238,SESS102906,2024-05-01 04:18:44.469934,SEARCH_RESULTS,view_page,9.0,laptop,nan,False,nan
 EVT200378 ,CUST1081,SESS103857,2025-01-03 01:45:04.627888,search_results,view_page,10.0,nan,facebook,False,False
EVT200379,CUST1351,sess102049,2025-07-25 11:36:34.045510,home, add_to_cart ,6.0,nan,instagram,True, False 
 EVT200380 ,CUST1472,SESS101910,2025-10-01 10:42:05.907226,search_results, remove_from_cart ,9.0,laptop,email,False,False
EVT200381,CUST1353,SESS104622,2024-07-12 16:41:06.355825,CHECKOUT,purchase,13.0,coffee mug,direct, False ,nan
EVT200382,CUST1327,SESS100289,2024-12-16 05:55:04.877065, category ,view_page,11.0,nan,google_ads, false ,False
 EVT200383 ,CUST1188,SESS100140, 2024-03-18 11:47:17.587079 ,product,add_to_cart,5.0, headphones ,ORGANIC_SEARCH, nan , False 
EVT200384,nan,SESS103564,nan,CART, click_product ,2.0,nan,direct,False,nan
EVT200385,CUST1244,sess102953,nan,product, add_to_cart ,4.0,laptop,nan, True ,False
evt200386,CUST1232,SESS100249, 2024-03-19 04:58:39.774849 ,product, ADD_TO_CART ,7.0, T-SHIRT ,GOOGLE_ADS, True ,False
EVT200387, cust1212 ,SESS103680,nan,search_results,VIEW_PAGE,5.0,laptop,instagram,FALSE,False
EVT200388,CUST1467,sess100261,2025-01-10 02:26:54.765542, home , CLICK_PRODUCT ,5.0,t-shirt,google_ads,false,False
 EVT200389 ,CUST1387, SESS104782 ,nan, CATEGORY , begin_checkout ,4.0,HEADPHONES,email,false,False
EVT200390, CUST1410 , SESS101676 , 2024-03-02 06:37:03.851867 ,home, nan ,9.0,shoes,DIRECT,False,False
evt200391,CUST1390,SESS103022, 2024-08-31 02:12:56.414212 ,category,click_product,14.0,coffee mug,google_ads,False,FALSE
EVT200392,CUST1348, SESS104007 ,2024-05-24 10:29:18.090389,cart, remove_from_cart ,13.0,nan,email,False,false
EVT200393,CUST1269,SESS103716,2024-04-13 03:52:43.959927,search_results,view_page,8.0,t-shirt,instagram, False ,False
 EVT201420 ,nan,sess101310,2025-06-19 07:56:34.361207,product,view_page,12.0,nan, organic_search , False , False 
EVT200395,CUST1039, SESS100159 ,2024-10-04 02:41:16.562957, product ,begin_checkout,7.0,shoes,facebook,False,True
EVT200396,CUST1057,SESS104999, 2024-01-04 06:25:02.382362 ,search_results,view_page,14.0,nan,direct, False ,nan
EVT200397,cust1424,SESS104747,2025-07-23 20:41:38.509648,checkout,view_page,14.0,NAN,facebook,False,False
EVT200398, CUST1462 ,SESS103174,2024-03-12 02:01:20.938232,category, nan ,9.0, t-shirt ,email,False,false
EVT200399, CUST1103 ,SESS101090,2025-07-23 10:02:08.694912, nan , nan ,2.0,NAN,google_ads,false, False 
EVT200400,CUST1274,sess104779,2024-03-23 18:58:56.822702,category, ADD_TO_CART ,6.0,nan,direct,True,False
 EVT200401 ,CUST1084,SESS104166,2025-06-17 14:45:40.035005,product,view_page,5.0, t-shirt ,facebook,False,False
EVT200402,cust1437, SESS103672 ,2024-07-29 23:30:44.960353,product,view_page,5.0,coffee mug,google_ads,False, False 
 EVT200403 ,CUST1226,sess101217,2024-10-07 00:18:28.796200,category,nan,4.0, laptop ,nan,False, False 
EVT200404, CUST1348 ,sess102113,2024-09-29 06:38:36.501532,product,ADD_TO_CART,7.0, shoes ,email, nan ,False
EVT200405,cust1367,SESS104131,2024-09-27 23:56:58.738992,search_results,view_page,7.0,nan,google_ads,false,False
 EVT200406 ,nan,sess100097,2024-02-03 03:49:47.108206, SEARCH_RESULTS ,nan,,nan,google_ads,False, False 
 EVT200407 ,CUST1460,SESS104709,2024-07-26 15:26:22.712958,SEARCH_RESULTS, NAN ,4.0,nan,facebook,False,False
EVT200408,nan,SESS103474, 2024-09-12 22:43:35.150800 ,home,view_page,13.0,nan,direct,False,False
 EVT200409 ,CUST1232, SESS104606 ,2025-06-05 12:45:43.611762, category ,VIEW_PAGE,1.0,nan, instagram , False , nan 
EVT200410, CUST1262 , SESS101237 ,2024-10-20 10:28:25.747128,CATEGORY,begin_checkout,2.0,coffee mug,direct,False, true 
EVT200411,CUST1233,SESS101071,2025-03-05 14:51:09.377462, product ,begin_checkout,2.0, nan ,direct, FALSE ,False
EVT200412,CUST1029,SESS100736, 2025-08-14 03:04:24.370130 ,CATEGORY,nan,5.0,nan,instagram, False ,False
EVT200413, CUST1236 , SESS102002 ,2024-11-24 21:12:46.719805, home , view_page ,9.0,nan,organic_search,FALSE,False
EVT200414,CUST1370,SESS100116,2024-10-28 07:02:20.855211,product,begin_checkout,1.0,nan,facebook, FALSE , False 
EVT200415,CUST1202,SESS103819,2024-02-21 09:32:44.147710,nan,add_to_cart,3.0,shoes,facebook,True,False
EVT200416,CUST1418,SESS100634,2024-10-07 16:01:54.915289,product,click_product,12.0,nan,facebook,False, False 
evt200417,CUST1381,SESS101884,2024-01-08 02:17:13.151999,home,remove_from_cart,14.0, nan , direct ,FALSE,False
EVT201215,CUST1102,SESS103333,2025-07-02 22:00:10.070185,checkout,begin_checkout,6.0,laptop,FACEBOOK,False,False
evt200419,CUST1023,SESS102365,2025-06-15 03:03:47.657105, search_results ,begin_checkout,,nan,nan, FALSE ,False
 EVT200420 ,CUST1176,SESS100131,2024-01-17 11:50:34.328440,category, purchase ,47.353935293480475,shoes,nan,False,False
EVT200421,cust1277,SESS103685,2024-07-12 22:10:12.472522,product,add_to_cart,13.0,NAN,google_ads,true,False
 nan , CUST1478 , SESS100449 ,2024-09-02 07:03:56.170660,category,click_product,13.0,headphones,email,False,FALSE
NAN,CUST1478,SESS104571,2025-02-13 04:06:01.260068,product,view_page,1.0,nan,facebook, False ,False
 EVT200424 ,cust1016,SESS101446, 2025-07-12 06:28:18.801660 ,product,begin_checkout,6.0,t-shirt, ORGANIC_SEARCH ,False,False
 evt200425 , CUST1209 ,SESS104887,2024-07-21 18:25:50.813380,home,purchase,6.0,shoes,organic_search,false,FALSE
EVT200426,CUST1393,nan, 2024-02-24 23:10:57.787060 ,product,click_product,13.0,headphones,email,False, false 
nan,CUST1392,nan,2025-06-25 13:27:37.628768, product ,add_to_cart,,nan,google_ads, True , False 
EVT200428,CUST1191,SESS103283, 2024-10-20 05:22:09.168243 , product ,add_to_cart,3.0,shoes,ORGANIC_SEARCH,True,False
EVT200429,CUST1229,SESS100471,2025-10-15 02:52:56.695921,product,begin_checkout,1.0,shoes, nan ,False,False
EVT200430,CUST1192,SESS103063, 2025-03-26 10:49:36.517310 ,category, nan ,7.0,nan,google_ads, FALSE ,False
EVT200431,CUST1349, SESS101542 ,2024-08-26 17:29:02.747727,category,view_page,10.0,nan,google_ads,False,False
 EVT200432 , CUST1068 ,SESS102529,2024-03-01 21:29:41.053142,category,begin_checkout,8.0, headphones ,nan,False,True
 EVT200433 , CUST1060 ,SESS102960,2024-05-17 04:18:19.750257,nan,click_product,10.0,laptop,organic_search,FALSE,False
 EVT200434 ,cust1275,sess101153, 2024-06-22 02:30:13.599920 ,search_results,begin_checkout,2.0,NAN,email,False,TRUE
evt200435,CUST1270,SESS102135,2025-09-18 04:14:25.738558,search_results,click_product,9.0,NAN,direct,False, FALSE 
EVT200436,CUST1372, SESS102381 , 2025-03-26 23:35:49.720233 ,product,CLICK_PRODUCT,14.0,nan,instagram,False,False
EVT200437, CUST1427 ,SESS102702,2024-12-10 18:17:12.919682,search_results, nan ,11.0,nan,email,False,False
evt200438,CUST1387,SESS102902,nan,search_results,remove_from_cart,11.0,nan, facebook ,nan,nan
EVT200439,CUST1152,SESS102717,2025-04-30 16:57:37.162016, home ,VIEW_PAGE,8.0,NAN, facebook ,False,False
evt200440,cust1344,SESS104241,2025-03-26 11:35:54.376912,search_results,click_product,5.0,nan, organic_search ,FALSE,False
evt200441,CUST1217,sess100867,2024-12-08 03:31:56.603678,search_results,CLICK_PRODUCT,5.0, t-shirt ,ORGANIC_SEARCH, False , NAN 
nan,CUST1194,SESS103373, nan , category ,PURCHASE,14.0,coffee mug,google_ads,False, False 
EVT200443,CUST1126,SESS102640,nan, nan ,CLICK_PRODUCT,11.0, T-SHIRT ,organic_search,False,False
EVT200444,cust1177,SESS104503,2025-05-03 04:01:59.947881,search_results,remove_from_cart,5.0, laptop ,nan, False ,False
nan, cust1141 ,SESS100427,nan,product,view_page,11.0,NAN,email,False,False
EVT200446,nan, SESS103570 ,2025-04-11 19:31:02.726981, cart ,view_page,2.0,NAN,DIRECT,False,False
EVT200447,CUST1016, SESS104914 ,2025-01-09 23:53:22.931018,CATEGORY,BEGIN_CHECKOUT,1.0,nan,nan,FALSE,True
nan,CUST1062, SESS102499 ,2024-06-28 17:46:56.777295,nan,purchase,10.0,nan,google_ads,False,False
nan,cust1123,SESS100003,2024-09-11 01:54:36.980324, search_results ,begin_checkout,11.0,nan,instagram, FALSE ,false
EVT200450, CUST1034 , SESS102482 ,2025-01-26 21:15:19.590640,category,purchase,47.353935293480475,nan, email ,False,False
EVT200451,CUST1304,sess104657,2024-04-29 05:04:32.392023,cart, view_page ,,headphones, google_ads ,False,nan
EVT200452,CUST1228,SESS104992,2025-03-02 21:12:27.934022,cart,view_page,,coffee mug,direct, False ,False
EVT200453, CUST1125 , SESS101345 ,2025-04-26 21:35:13.655246,home, begin_checkout ,, nan ,organic_search,False,FALSE
