customer_id,name,location,device_type,account_creation_date,avg_session_time_min,wishlist_items_count
CUST1281,Customer 281,"São Paulo, Brazil", mobile , 2023-09-05 01:47:13.314492 ,18.7,1.0
CUST1282,customer 282," New York, USA ", mobile ,2023-10-02 13:13:38.356015,5.0,3.0
CUST1283,customer 283,"NEW YORK, USA",MOBILE,nan,4.2,2.0
 CUST1284 ,CUSTOMER 284,"São Paulo, Brazil",mobile,2024-02-27 17:20:48.457093,13.3,2.0
CUST1285, customer 285 ,"Mumbai, India",desktop,2023-01-27 06:34:16.505364,,1.0
CUST1286,NAN,"Toronto, Canada",nan,2023-12-07 08:27:05.868417,5.8,3.0
 CUST1287 ,CUSTOMER 287,"Mumbai, India", desktop , 2024-02-01 16:09:26.896715 ,25.2,2.0
CUST1288,Customer 288,"sydney, australia",MOBILE,2023-07-29 11:04:47.018419,6.0,3.0
CUST1289, Customer 289 ,"New York, USA",mobile, 2024-03-07 21:34:43.404322 ,2.1,3.0
 nan ,Customer 290,"New York, USA",mobile,2023-01-23 07:05:46.985750,1.4,5.0
 CUST1291 ,CUSTOMER 291,"Berlin, Germany",DESKTOP,2023-01-28 07:14:11.844298,1.9,6.0
CUST1292, Customer 292 ,"Sydney, Australia",nan,nan,19.4,3.0
CUST1293,customer 293,"New York, USA",desktop,2023-09-21 07:11:04.606509,5.3,19.594182152941713
CUST1294, CUSTOMER 294 ,"sydney, australia",desktop,2023-04-03 21:08:58.682273,38.2,2.0
CUST1295,nan,"Toronto, Canada",desktop,2024-01-17 18:14:08.715845,22.8,2.0
CUST1296,CUSTOMER 296,"LONDON, UK",mobile,2024-07-16 20:46:00.824023,29.1,19.594182152941713
CUST1297, CUSTOMER 297 ,"New York, USA",MOBILE,nan,16.8,3.0
CUST1298, Customer 298 ,"Berlin, Germany", desktop ,2024-03-31 07:59:25.827967,12.8,
CUST1299, Customer 299 ,"Toronto, Canada",mobile,2023-03-04 09:20:09.333062,4.1,1.0
CUST1300,Customer 300,"SÃO PAULO, BRAZIL",desktop,2023-02-07 18:42:14.818255,8.3,5.0
CUST1301,Customer 301," Sydney, Australia ",mobile,2024-01-24 10:05:08.362434,13.7,3.0
 CUST1302 ,Customer 302,"São Paulo, Brazil", nan ,2024-01-31 04:54:09.264700,16.1,4.0
CUST1303,Customer 303," Mumbai, India ",desktop,2024-04-10 23:04:12.690784,2.9,1.0
 CUST1304 ,Customer 304,"Toronto, Canada",nan,2024-06-14 18:32:46.891789,7.1,3.0
CUST1305,Customer 305,"São Paulo, Brazil",MOBILE,2024-12-14 08:20:55.975527,7.8,4.0
 CUST1306 ,Customer 306,"Tokyo, Japan",desktop,2024-01-13 09:58:23.918146,7.6,2.0
 CUST1307 ,Customer 307,"Tokyo, Japan",mobile, 2023-08-25 01:56:54.100612 ,3.3,2.0
CUST1308,Customer 308,"New York, USA",mobile,2024-08-04 06:44:47.763680,26.9,2.0
CUST1309,Customer 309,"Sydney, Australia",desktop,2023-07-17 23:28:51.658111,7.0,4.0
CUST1310,CUSTOMER 310,"London, UK", desktop ,nan,3.5,5.0
 CUST1311 , nan ,"Toronto, Canada",tablet,2023-02-27 08:26:19.515367,27.4,2.0
CUST1312,Customer 312,"New York, USA", desktop ,2023-01-19 12:45:12.392931,22.8,2.0
CUST1313,Customer 313,"Berlin, Germany",mobile,2024-12-04 16:42:13.633594,78.09479425628119,4.0
CUST1314,Customer 314,"Mumbai, India", mobile ,nan,5.7,0.0
 CUST1315 ,Customer 315,"Sydney, Australia",desktop,2024-05-23 18:10:17.298148,1.7,3.0
 CUST1316 ,customer 316,"TORONTO, CANADA",mobile, 2023-10-26 22:40:13.644494 ,12.1,19.594182152941713
 nan ,customer 317,"Tokyo, Japan", mobile , 2023-05-07 16:16:31.984762 ,5.3,2.0
CUST1318,Customer 318,"Toronto, Canada",mobile,2023-04-25 08:31:53.315838,8.2,2.0
CUST1319,Customer 319,"london, uk",mobile,2023-07-02 22:15:41.059439,25.8,1.0
cust1320,Customer 320,"Tokyo, Japan", mobile , 2024-02-06 11:37:57.380175 ,5.0,4.0
cust1321,Customer 321,"London, UK",MOBILE, 2024-06-06 08:52:15.124260 ,11.7,5.0
cust1322,Customer 322,"Berlin, Germany",mobile,2024-04-27 14:30:09.997689,14.3,1.0
nan,nan,"Mumbai, India", nan , 2023-07-24 15:09:37.036871 ,19.0,4.0
nan,nan,"BERLIN, GERMANY",tablet,2024-11-29 00:09:23.342238,,0.0
 CUST1325 ,Customer 325," new york, usa ",MOBILE,2024-06-23 09:39:48.623438,7.1,6.0
cust1326,Customer 326," New York, USA ",mobile,2024-02-10 05:35:14.990136,7.0,5.0
CUST1327,CUSTOMER 327,"berlin, germany",desktop,2024-03-23 04:01:43.578968,10.9,1.0
CUST1328,Customer 328,"Mumbai, India",mobile,2023-11-03 17:27:48.582839,22.2,5.0
CUST1329, Customer 329 ,"Berlin, Germany",desktop, 2023-07-01 02:11:32.927310 ,6.7,1.0
 cust1330 ,Customer 330,nan,desktop,2023-09-18 05:11:04.827328,0.4,4.0
CUST1331,nan,"Mumbai, India", mobile ,2024-07-07 23:39:07.783153,15.4,2.0
cust1332,Customer 332,"São Paulo, Brazil",mobile,2023-01-11 12:31:09.712274,8.8,1.0
 CUST1333 ,Customer 333,"Tokyo, Japan", desktop ,2023-03-26 20:22:42.258192,12.1,3.0
CUST1334,Customer 334,"SYDNEY, AUSTRALIA", desktop ,2023-02-03 15:04:13.265867,1.8,3.0
 CUST1335 ,customer 335,"Mumbai, India",mobile,2023-01-30 18:32:45.988382,5.4,6.0
CUST1336,Customer 336,"London, UK",DESKTOP,2024-09-17 08:12:01.749201,14.6,0.0
 CUST1337 ,CUSTOMER 337," Mumbai, India ",mobile, 2024-05-29 08:58:24.545867 ,2.6,3.0
cust1338,Customer 338,"Mumbai, India",tablet,2023-12-13 14:54:20.367029,11.7,5.0
CUST1339,CUSTOMER 339," Mumbai, India ", mobile ,2023-03-13 12:24:09.052060,8.1,1.0
CUST1340, Customer 340 ,"São Paulo, Brazil", nan ,2023-12-26 08:54:32.086979,4.4,3.0
CUST1341,Customer 341,"Tokyo, Japan",DESKTOP,2023-12-13 02:35:19.487667,4.1,4.0
CUST1342, Customer 342 ," São Paulo, Brazil ", desktop ,2023-05-07 14:39:12.980525,3.3,
CUST1343,Customer 343,nan, mobile ,2023-11-14 03:29:36.003232,,3.0
nan,Customer 344,"São Paulo, Brazil",mobile,2023-10-19 07:22:01.416963,9.5,7.0
CUST1345, customer 345 ," london, uk ",mobile,2024-03-26 04:28:26.832821,6.2,1.0
CUST1346,Customer 346,"london, uk",mobile,2024-04-09 06:04:58.838959,3.2,3.0
CUST1347,customer 347,"São Paulo, Brazil",MOBILE,2023-02-03 02:48:48.770787,78.09479425628119,3.0
nan,CUSTOMER 348,"TOKYO, JAPAN",desktop,2023-10-01 20:12:13.359625,15.6,19.594182152941713
 CUST1349 ,Customer 349,"Berlin, Germany",mobile,2024-04-02 12:05:10.900646,13.0,1.0
nan,Customer 350,"Sydney, Australia", mobile ,2024-01-03 19:01:21.073905,,2.0
CUST1351,Customer 351,nan,tablet,nan,7.2,2.0
cust1023, Customer 23 ," toronto, canada ",mobile,2023-09-25 19:27:07.843480,12.6,4.0
cust1353,Customer 353,"Mumbai, India",desktop,2023-04-30 02:31:17.719380,4.8,1.0
CUST1354,Customer 354,"TORONTO, CANADA",tablet, nan ,4.2,3.0
 CUST1355 , Customer 355 ,"Sydney, Australia",mobile,2024-04-14 14:36:13.740666,9.2,3.0
CUST1225,Customer 225,"mumbai, india",mobile,2023-06-28 08:33:15.492393,1.7,1.0
CUST1357,Customer 357," London, UK ", desktop ,2024-03-04 04:50:48.472302,6.6,2.0
CUST1358,customer 358,"Sydney, Australia",desktop,2024-11-18 07:23:57.680014,1.8,3.0
CUST1359,Customer 359,"São Paulo, Brazil", nan ,2024-02-25 16:07:08.315956,15.4,4.0
CUST1360,Customer 360,"Mumbai, India",desktop, 2023-10-11 18:03:11.467322 ,78.09479425628119,2.0
 CUST1361 ,Customer 361,"Mumbai, India",mobile, 2024-04-15 05:50:54.615669 ,10.4,3.0
CUST1362,Customer 362,"New York, USA", mobile ,2023-12-01 23:35:19.358819,,
 CUST1363 ,Customer 363," Mumbai, India ",mobile,2024-02-03 20:18:03.426332,9.1,4.0
CUST1364,Customer 364,"tokyo, japan",mobile,2024-11-19 05:03:30.978631,2.1,1.0
 CUST1365 , CUSTOMER 365 ,"Mumbai, India", mobile ,2023-10-10 05:47:04.839276,27.2,3.0
CUST1366,NAN,"london, uk",mobile, 2024-12-03 15:07:38.106216 ,17.4,5.0
CUST1367,Customer 367,"Mumbai, India",desktop,2024-10-23 19:28:17.984918,8.8,2.0
cust1368,CUSTOMER 368,"NEW YORK, USA",mobile,2023-05-24 02:57:34.807476,15.1,4.0
 CUST1369 ,NAN,"toronto, canada", mobile , 2023-02-20 16:52:28.785194 ,4.8,2.0
CUST1370,customer 370,"São Paulo, Brazil",nan,2023-03-15 16:02:57.322196,16.9,1.0
CUST1371,Customer 371,"London, UK",tablet,2023-01-14 07:41:01.353231,6.4,3.0
CUST1372,CUSTOMER 372,"Tokyo, Japan",desktop,2023-03-11 00:54:26.292607,6.0,4.0
 CUST1373 ,Customer 373,"Toronto, Canada",desktop,2024-05-14 06:40:14.998140,3.6,
 CUST1374 ,CUSTOMER 374,"london, uk",DESKTOP,2023-02-22 00:56:01.134911,11.4,4.0
CUST1375,Customer 375," Berlin, Germany ",mobile,2023-08-22 04:06:30.448345,8.5,6.0
 CUST1376 ,Customer 376,"SYDNEY, AUSTRALIA", mobile ,2024-09-09 14:29:32.840333,21.2,4.0
CUST1377,Customer 377,"berlin, germany",MOBILE, 2023-01-18 00:16:58.225978 ,3.2,
cust1378, NAN ,"Mumbai, India", mobile , 2024-08-18 09:02:06.210745 ,78.09479425628119,
CUST1379,Customer 379,"TORONTO, CANADA",nan, 2023-07-26 00:51:36.607048 ,18.6,7.0
CUST1380,Customer 380,"Mumbai, India",desktop,2023-03-28 09:05:01.448860,78.09479425628119,4.0
nan,Customer 381,"Sydney, Australia", mobile , 2024-05-24 07:33:24.584935 ,6.3,
 CUST1382 ,Customer 382,"London, UK",mobile,2024-04-04 18:10:23.894063,9.5,3.0
CUST1383,CUSTOMER 383,"SYDNEY, AUSTRALIA",mobile,2024-10-03 10:22:08.419147,20.1,19.594182152941713
CUST1384,Customer 384,"New York, USA",desktop, 2024-06-21 08:05:11.012983 ,20.1,3.0
 cust1385 ,Customer 385,"Sydney, Australia",mobile,2024-08-10 08:16:09.993618,7.6,1.0
nan,Customer 386,"new york, usa",desktop,2023-07-26 04:00:52.348288,19.8,1.0
CUST1387, Customer 387 ,"Sydney, Australia", mobile ,2023-05-10 16:59:57.681857,8.2,3.0
CUST1388,CUSTOMER 388,"são paulo, brazil",mobile,2024-07-02 16:47:06.730034,78.09479425628119,0.0
CUST1389,Customer 389,"New York, USA",mobile,2024-08-12 19:06:31.196537,12.4,3.0
nan,Customer 390,"Toronto, Canada", desktop ,2024-12-25 01:25:19.960535,6.1,3.0
nan, Customer 391 ,"Mumbai, India",MOBILE, 2023-10-29 14:57:52.285443 ,3.7,0.0
 NAN ,nan,"Tokyo, Japan",desktop,2023-09-29 22:41:07.069735,18.9,
CUST1393,Customer 393,"mumbai, india", nan ,2024-07-21 13:23:20.339727,,1.0
CUST1394,Customer 394,"Berlin, Germany",nan,2023-09-07 03:03:26.316716,11.2,2.0
CUST1395,Customer 395," Mumbai, India ",desktop,2024-11-11 09:12:23.473400,8.2,4.0
CUST1396, Customer 396 ," LONDON, UK ", desktop ,2024-09-19 11:59:35.946002,2.8,4.0
CUST1397,Customer 397,"São Paulo, Brazil", NAN ,2023-11-10 14:16:16.378562,18.6,1.0
cust1398, Customer 398 ,"Sydney, Australia",desktop,2024-07-02 21:16:55.248003,10.3,3.0
CUST1399,nan,nan,desktop,2024-07-05 13:42:00.658590,6.8,3.0
CUST1400,CUSTOMER 400,"London, UK",desktop,2023-03-17 09:12:18.557487,15.3,2.0
nan,customer 124,"MUMBAI, INDIA",mobile, 2023-06-16 14:53:40.169889 ,1.8,3.0
CUST1402,Customer 402,"New York, USA", desktop , 2024-01-05 08:08:51.440011 ,3.4,3.0
CUST1403, Customer 403 ,"MUMBAI, INDIA",desktop,2024-08-27 03:22:11.227419,4.7,2.0
CUST1404,Customer 404,"Toronto, Canada",nan,nan,12.1,3.0
cust1405,CUSTOMER 405,"Tokyo, Japan",desktop,2024-10-16 15:03:34.274654,9.5,2.0
CUST1406, Customer 406 ," Toronto, Canada ",mobile, 2023-10-12 12:09:15.306164 ,13.1,1.0
CUST1407,Customer 407," Berlin, Germany ",desktop,2023-01-08 22:08:08.727253,17.7,0.0
 cust1408 ,Customer 408,"São Paulo, Brazil",desktop,2024-10-23 20:01:17.019478,78.09479425628119,3.0
CUST1409,Customer 409,"Toronto, Canada",MOBILE,2023-03-08 17:32:00.447129,,4.0
CUST1410, CUSTOMER 410 ,"SYDNEY, AUSTRALIA", desktop ,2023-08-22 10:02:18.448390,17.7,4.0
 CUST1411 ,Customer 411," Toronto, Canada ",mobile,2024-11-25 11:53:13.739782,7.6,3.0
 CUST1412 ,Customer 412,"Berlin, Germany",mobile,NAN,5.3,3.0
CUST1413,Customer 413,"tokyo, japan",desktop,2024-02-24 04:23:39.513246,7.8,19.594182152941713
CUST1414,Customer 414," toronto, canada ",mobile,2024-04-06 20:57:07.381105,13.8,4.0
CUST1415,Customer 415,nan,desktop,2023-11-24 19:31:41.655315,5.8,4.0
CUST1416,Customer 416,"New York, USA", nan , 2023-08-03 08:05:23.203215 ,14.1,5.0
CUST1375,Customer 375," Berlin, Germany ",mobile,2023-08-22 04:06:30.448345,8.5,6.0
CUST1418,Customer 418,"Berlin, Germany",mobile,2024-05-06 14:39:49.656296,3.6,4.0
 CUST1419 ,Customer 419,"NEW YORK, USA", mobile , 2024-07-03 23:39:31.480037 ,17.5,2.0
CUST1420,Customer 420," NEW YORK, USA ",desktop, 2024-08-01 15:27:45.875255 ,10.9,4.0
 CUST1421 ,Customer 421," NEW YORK, USA ",nan,2024-07-31 05:03:38.509876,26.7,5.0
CUST1422,CUSTOMER 422," London, UK ",DESKTOP,2023-03-08 16:07:11.538790,8.2,2.0
 CUST1103 ,customer 103,"New York, USA",desktop,2024-01-07 18:21:51.140857,7.3,7.0
CUST1424,Customer 424,"tokyo, japan",desktop, nan ,3.2,1.0
CUST1425,Customer 425,nan,mobile,2024-02-06 16:56:04.961355,3.2,2.0
CUST1426,Customer 426,"São Paulo, Brazil",DESKTOP,2023-11-19 18:12:40.017940,16.1,19.594182152941713
CUST1226, CUSTOMER 226 ,"São Paulo, Brazil",mobile,2024-12-12 06:29:49.821277,,
nan,CUSTOMER 181,"Tokyo, Japan",desktop,nan,8.9,
CUST1429,Customer 429,"São Paulo, Brazil",mobile,2023-03-27 13:49:25.450341,7.3,0.0
CUST1430,customer 430,"New York, USA",tablet,2023-04-15 12:38:45.851766,8.8,3.0
CUST1431,Customer 431," Berlin, Germany ",mobile,nan,18.3,3.0
CUST1432,CUSTOMER 432,"Mumbai, India",desktop,2024-03-27 22:01:03.730154,3.7,4.0
CUST1433,nan," sydney, australia ",desktop,2023-03-15 22:05:46.427634,10.0,2.0
CUST1434,Customer 434,"SYDNEY, AUSTRALIA",mobile,2023-03-03 11:34:11.303334,16.3,3.0
CUST1435,customer 435," TORONTO, CANADA ",desktop,2024-05-27 09:48:08.792348,12.0,6.0
CUST1436,Customer 436," Mumbai, India ",DESKTOP,2023-02-23 04:33:15.061152,0.2,2.0
CUST1437,Customer 437,nan,mobile,2024-08-23 18:42:46.368684,13.5,2.0
CUST1438,customer 438,"Tokyo, Japan",mobile,2024-05-31 06:18:49.079641,12.1,2.0
CUST1439,Customer 439,"London, UK",desktop,2023-03-01 11:10:58.827293,20.7,4.0
CUST1440,customer 440,"New York, USA",mobile,2023-03-04 00:23:34.281278,23.7,1.0
cust1441, Customer 441 ,"Toronto, Canada", mobile ,2024-12-22 05:36:17.154809,20.0,4.0
CUST1442,CUSTOMER 442,"Sydney, Australia", mobile ,2023-10-01 14:12:24.626683,8.8,3.0
CUST1443,Customer 443," london, uk ",nan, 2023-09-28 22:32:44.981309 ,1.7,3.0
CUST1444, NAN ,"London, UK", mobile , 2024-08-17 03:45:20.188676 ,7.2,
CUST1445,CUSTOMER 445,"New York, USA",desktop,nan,8.6,3.0
NAN,Customer 446,"Tokyo, Japan",nan,2024-12-21 18:24:09.589350,,1.0
CUST1447, Customer 447 ,"Tokyo, Japan",tablet,2024-07-04 17:16:00.775858,4.4,1.0
nan, CUSTOMER 448 ,"MUMBAI, INDIA", desktop ,2023-10-03 01:05:53.406796,2.4,3.0
CUST1449,Customer 449,"Sydney, Australia",mobile,2023-03-03 00:56:11.665541,5.9,5.0
CUST1450,Customer 450,"Tokyo, Japan",desktop,2024-07-22 02:15:55.774911,78.09479425628119,4.0
CUST1451,Customer 451,"Berlin, Germany",mobile, 2024-02-13 04:38:38.966514 ,2.2,2.0
cust1452,nan,"tokyo, japan",mobile,2023-11-07 02:33:03.348824,7.8,7.0
CUST1453,customer 453,"LONDON, UK",mobile,2024-10-24 13:04:52.795567,8.9,0.0
CUST1454,customer 454,"New York, USA",mobile, 2023-03-23 06:50:55.066485 ,2.0,4.0
 CUST1455 ,Customer 455,"Berlin, Germany",desktop,2023-12-27 02:36:53.386844,6.5,2.0
CUST1456, Customer 456 ," Mumbai, India ",desktop,2023-01-09 07:11:18.037678,4.4,3.0
nan,customer 457,"Sydney, Australia",mobile, 2023-12-09 14:10:56.291322 ,9.1,1.0
CUST1458,Customer 458,"MUMBAI, INDIA",mobile,2023-02-11 03:47:04.806824,9.8,3.0
CUST1459,Customer 459," London, UK ", tablet ,2023-03-28 20:32:29.482825,,1.0
CUST1460,customer 460,"Berlin, Germany",mobile,2023-03-27 21:52:49.704447,17.4,3.0
CUST1461,customer 461,"berlin, germany",mobile,2024-04-19 13:44:43.945167,8.5,6.0
cust1462,customer 462," Berlin, Germany ",mobile,2024-06-29 08:36:40.902597,4.5,3.0
CUST1463,CUSTOMER 463,"London, UK",desktop, 2024-03-02 10:37:17.813512 ,1.9,
CUST1464,Customer 464," London, UK ", desktop ,2024-12-04 08:21:18.685575,10.2,1.0
CUST1465,Customer 465,nan,mobile,2023-10-02 00:43:46.009790,12.1,4.0
CUST1466,Customer 466,"Toronto, Canada",MOBILE,2023-07-28 20:31:58.230224,5.6,4.0
nan,customer 457,"Sydney, Australia",mobile, 2023-12-09 14:10:56.291322 ,9.1,1.0
CUST1468, customer 468 ,"Sydney, Australia",DESKTOP,2023-06-13 10:45:55.407547,23.7,1.0
CUST1469, Customer 469 ,"New York, USA", mobile , 2024-12-05 02:46:34.435006 ,15.6,
CUST1470, Customer 470 ,"BERLIN, GERMANY",TABLET, 2023-01-09 21:14:17.174249 ,0.7,2.0
CUST1471,Customer 471,"toronto, canada",mobile,2024-12-09 23:33:14.888732,4.5,4.0
CUST1472,Customer 472," New York, USA ",mobile,2023-02-01 13:11:50.982939,7.5,1.0
CUST1473,customer 473,"TORONTO, CANADA",desktop, 2024-10-13 10:12:53.232188 ,8.8,5.0
CUST1474,Customer 474,nan,mobile,2024-01-21 17:59:17.728116,9.5,3.0
CUST1475,customer 475," Tokyo, Japan ",desktop,2024-12-26 20:34:27.779221,11.5,1.0
CUST1476,customer 476,nan,mobile,2023-02-23 22:41:12.954184,7.7,2.0
CUST1477, Customer 477 ,nan, mobile ,2024-02-09 20:49:10.435932,8.5,1.0
CUST1478,Customer 478,"Mumbai, India", nan ,2024-12-09 13:26:37.265645,16.1,5.0
CUST1479,Customer 479,"Tokyo, Japan", mobile ,2024-01-18 09:13:42.881236,10.3,19.594182152941713
 CUST1480 ,Customer 480,"London, UK",desktop,2024-04-05 02:10:10.946802,2.9,3.0
CUST1481,Customer 481,"Berlin, Germany",mobile,2024-05-23 14:12:53.998366,9.1,2.0
CUST1482,CUSTOMER 482,"MUMBAI, INDIA", MOBILE ,2023-11-29 06:28:06.385029,7.5,3.0
CUST1483,customer 483," New York, USA ",mobile, 2024-04-03 17:52:44.245181 ,1.1,2.0
nan,Customer 484,"São Paulo, Brazil", DESKTOP ,2024-03-03 03:12:37.038164,78.09479425628119,5.0
CUST1485,customer 485," SÃO PAULO, BRAZIL ",mobile, 2024-10-20 17:54:58.089794 ,3.3,4.0
 CUST1269 ,CUSTOMER 269,"Toronto, Canada",NAN, 2023-08-03 14:46:31.136795 ,19.2,0.0
 CUST1487 ,Customer 487,"New York, USA",mobile,2023-07-25 09:13:05.513542,11.4,2.0
CUST1488,nan,nan,tablet,2024-11-25 18:01:08.675901,2.8,3.0
CUST1489, Customer 489 ,nan,mobile,2024-10-12 18:47:16.168496,,2.0
nan,CUSTOMER 490,"New York, USA",desktop, 2023-11-30 02:02:31.455141 ,,1.0
CUST1491,customer 491,"São Paulo, Brazil",desktop,2024-03-29 07:36:22.664989,6.8,3.0
CUST1492,nan,"São Paulo, Brazil",desktop,2023-07-22 18:22:31.707196,7.5,1.0
CUST1493,customer 493,"Toronto, Canada",desktop, 2023-05-18 12:23:51.454297 ,14.7,
 CUST1494 , CUSTOMER 494 ,NAN, desktop ,2023-12-05 23:07:29.338561,19.9,6.0
CUST1495,CUSTOMER 495,"Berlin, Germany",desktop,2023-09-16 07:12:41.358561,,3.0
 CUST1311 , nan ,"Toronto, Canada",tablet,2023-02-27 08:26:19.515367,27.4,2.0
nan,customer 497,"Tokyo, Japan",MOBILE,2023-02-26 19:46:35.295289,6.0,1.0
CUST1498,Customer 498,"LONDON, UK", nan ,2024-12-13 06:46:57.020503,6.5,1.0
CUST1499,Customer 499,"SÃO PAULO, BRAZIL",desktop, 2024-12-21 22:04:52.684140 ,14.4,2.0
