dataset,x,y,test,stat,p_value,n,effect_size,notes,p_adj,significant,alt_test,alt_p_value
transactions_features,price_per_unit,avg_session_time_min,Pearson,,,376,,numeric-numeric,,False,,
transactions_features,price_per_unit,avg_session_time_min,Spearman,,,376,,numeric-numeric,,False,,
transactions_features,price_per_unit,wishlist_items_count,Pearson,-0.023006652259877663,0.6565444950417971,376,-0.023006652259877663,numeric-numeric,0.8191023868430113,False,,
transactions_features,price_per_unit,wishlist_items_count,Spearman,-0.036929684967907765,0.47525658037091123,376,-0.036929684967907765,numeric-numeric,0.6813761469958645,False,,
transactions_features,price_per_unit,cost_price,Pearson,0.7505085362690622,3.8266827361574904e-61,331,0.7505085362690622,numeric-numeric,3.972096680131475e-60,True,,
transactions_features,price_per_unit,cost_price,Spearman,0.8735311321121659,6.766356659302417e-105,331,0.8735311321121659,numeric-numeric,9.754830850494318e-104,True,,
transactions_features,price_per_unit,price,Pearson,0.9246700971934485,2.7274195154811856e-154,365,0.9246700971934485,numeric-numeric,8.326651344321972e-153,True,,
transactions_features,price_per_unit,price,Spearman,0.9428307506164545,2.648769372464078e-175,365,0.9428307506164545,numeric-numeric,1.1455927535907138e-173,True,,
transactions_features,price_per_unit,discount_percent,Pearson,0.0033854540864573443,0.9496791864913016,350,0.0033854540864573443,numeric-numeric,0.9810356513794757,False,,
transactions_features,price_per_unit,discount_percent,Spearman,-0.10287139667788983,0.05450933802754406,350,-0.10287139667788983,numeric-numeric,0.13097382609396005,False,,
transactions_features,price_per_unit,average_rating,Pearson,-0.058822322768769635,0.2724321826992108,350,-0.058822322768769635,numeric-numeric,0.47130767606963475,False,,
transactions_features,price_per_unit,average_rating,Spearman,-0.0931021474595103,0.08197666249850154,350,-0.0931021474595103,numeric-numeric,0.1874268186639749,False,,
transactions_features,price_per_unit,stock_available,Pearson,-0.1550097609389095,0.0031909522384667723,360,-0.1550097609389095,numeric-numeric,0.00979943320570565,False,,
transactions_features,price_per_unit,stock_available,Spearman,-0.2945491396608103,1.2258049974606e-08,360,-0.2945491396608103,numeric-numeric,5.945727043757489e-08,True,,
transactions_features,total_amount,line_amount,Pearson,1.0,0.0,694,1.0,numeric-numeric,0.0,True,,
transactions_features,total_amount,line_amount,Spearman,0.9999999999999999,0.0,694,0.9999999999999999,numeric-numeric,0.0,True,,
transactions_features,total_amount,cart_unique_items,Pearson,-0.006649089250599358,0.8620954123271074,685,-0.006649089250599358,numeric-numeric,0.9459057740014539,False,,
transactions_features,total_amount,cart_unique_items,Spearman,0.006737552773055443,0.8602793512461717,685,0.006737552773055443,numeric-numeric,0.9459057740014539,False,,
transactions_features,total_amount,avg_session_time_min,Pearson,,,376,,numeric-numeric,,False,,
transactions_features,total_amount,avg_session_time_min,Spearman,,,376,,numeric-numeric,,False,,
transactions_features,total_amount,wishlist_items_count,Pearson,-0.04015974029067966,0.4374852697113359,376,-0.04015974029067966,numeric-numeric,0.6432148866294145,False,,
transactions_features,total_amount,wishlist_items_count,Spearman,-0.05898954949565094,0.2538552979492119,376,-0.05898954949565094,numeric-numeric,0.4451043906609493,False,,
transactions_features,total_amount,cost_price,Pearson,0.5620412875461731,5.869773737280765e-29,331,0.5620412875461731,numeric-numeric,4.76001964007612e-28,True,,
transactions_features,total_amount,cost_price,Spearman,0.7149426995356923,4.548811913529941e-53,331,0.7149426995356923,numeric-numeric,4.371913672448221e-52,True,,
transactions_features,total_amount,price,Pearson,0.7063026313322494,2.0584706690280124e-56,365,0.7063026313322494,numeric-numeric,2.054512071587574e-55,True,,
transactions_features,total_amount,price,Spearman,0.7460643939727196,4.357512107567425e-66,365,0.7460643939727196,numeric-numeric,4.8118059230372205e-65,True,,
transactions_features,total_amount,discount_percent,Pearson,-0.007221371513133783,0.8929139466996936,350,-0.007221371513133783,numeric-numeric,0.9513699352647933,False,,
transactions_features,total_amount,discount_percent,Spearman,-0.057011123636537056,0.28749622595042096,350,-0.057011123636537056,numeric-numeric,0.4851004193015212,False,,
transactions_features,total_amount,average_rating,Pearson,-0.044309578657484985,0.4085790215925139,350,-0.044309578657484985,numeric-numeric,0.6164317215305661,False,,
transactions_features,total_amount,average_rating,Spearman,-0.10135180419458012,0.058196360658402134,350,-0.10135180419458012,numeric-numeric,0.13791740265621327,False,,
transactions_features,total_amount,stock_available,Pearson,-0.15099457999330942,0.004086090463891395,360,-0.15099457999330942,numeric-numeric,0.01232954041139322,False,,
transactions_features,total_amount,stock_available,Spearman,-0.270965237375205,1.7764829337883721e-07,360,-0.270965237375205,numeric-numeric,7.880296090907394e-07,True,,
transactions_features,line_amount,cart_unique_items,Pearson,-0.006649089250599358,0.8620954123271074,685,-0.006649089250599358,numeric-numeric,0.9459057740014539,False,,
transactions_features,line_amount,cart_unique_items,Spearman,0.006737552773055443,0.8602793512461717,685,0.006737552773055443,numeric-numeric,0.9459057740014539,False,,
transactions_features,line_amount,avg_session_time_min,Pearson,,,376,,numeric-numeric,,False,,
transactions_features,line_amount,avg_session_time_min,Spearman,,,376,,numeric-numeric,,False,,
transactions_features,line_amount,wishlist_items_count,Pearson,-0.04015974029067966,0.4374852697113359,376,-0.04015974029067966,numeric-numeric,0.6432148866294145,False,,
transactions_features,line_amount,wishlist_items_count,Spearman,-0.05898954949565094,0.2538552979492119,376,-0.05898954949565094,numeric-numeric,0.4451043906609493,False,,
transactions_features,line_amount,cost_price,Pearson,0.5620412875461731,5.869773737280765e-29,331,0.5620412875461731,numeric-numeric,4.76001964007612e-28,True,,
transactions_features,line_amount,cost_price,Spearman,0.7149426995356923,4.548811913529941e-53,331,0.7149426995356923,numeric-numeric,4.371913672448221e-52,True,,
transactions_features,line_amount,price,Pearson,0.7063026313322494,2.0584706690280124e-56,365,0.7063026313322494,numeric-numeric,2.054512071587574e-55,True,,
transactions_features,line_amount,price,Spearman,0.7460643939727196,4.357512107567425e-66,365,0.7460643939727196,numeric-numeric,4.8118059230372205e-65,True,,
transactions_features,line_amount,discount_percent,Pearson,-0.007221371513133783,0.8929139466996936,350,-0.007221371513133783,numeric-numeric,0.9513699352647933,False,,
transactions_features,line_amount,discount_percent,Spearman,-0.057011123636537056,0.28749622595042096,350,-0.057011123636537056,numeric-numeric,0.4851004193015212,False,,
transactions_features,line_amount,average_rating,Pearson,-0.044309578657484985,0.4085790215925139,350,-0.044309578657484985,numeric-numeric,0.6164317215305661,False,,
transactions_features,line_amount,average_rating,Spearman,-0.10135180419458012,0.058196360658402134,350,-0.10135180419458012,numeric-numeric,0.13791740265621327,False,,
transactions_features,line_amount,stock_available,Pearson,-0.15099457999330942,0.004086090463891395,360,-0.15099457999330942,numeric-numeric,0.01232954041139322,False,,
transactions_features,line_amount,stock_available,Spearman,-0.270965237375205,1.7764829337883721e-07,360,-0.270965237375205,numeric-numeric,7.880296090907394e-07,True,,
transactions_features,cart_unique_items,avg_session_time_min,Pearson,,,371,,numeric-numeric,,False,,
transactions_features,cart_unique_items,avg_session_time_min,Spearman,,,371,,numeric-numeric,,False,,
transactions_features,cart_unique_items,wishlist_items_count,Pearson,0.04897380494718757,0.34686708482966216,371,0.04897380494718757,numeric-numeric,0.553920052389522,False,,
transactions_features,cart_unique_items,wishlist_items_count,Spearman,0.06432301624575243,0.21644060877915125,371,0.06432301624575243,numeric-numeric,0.4055331261963159,False,,
transactions_features,cart_unique_items,cost_price,Pearson,-0.10201134413608523,0.06624767447247107,325,-0.10201134413608523,numeric-numeric,0.1548763200505067,False,,
transactions_features,cart_unique_items,cost_price,Spearman,-0.21147859576015407,0.00012236966832753328,325,-0.21147859576015407,numeric-numeric,0.0004472525201548576,True,,
transactions_features,cart_unique_items,price,Pearson,-0.1401754580535703,0.007818060754840907,359,-0.1401754580535703,numeric-numeric,0.022294360064628736,False,,
transactions_features,cart_unique_items,price,Spearman,-0.19840841370089407,0.00015440425582364235,359,-0.19840841370089407,numeric-numeric,0.0005564986720310443,False,,
transactions_features,cart_unique_items,discount_percent,Pearson,0.03148717375261586,0.5605540452410968,344,0.03148717375261586,numeric-numeric,0.7383947956348458,False,,
transactions_features,cart_unique_items,discount_percent,Spearman,0.03457801935510479,0.5227035114581748,344,0.03457801935510479,numeric-numeric,0.7120291927737342,False,,
transactions_features,cart_unique_items,average_rating,Pearson,0.19634632949588343,0.00024815541279658653,344,0.19634632949588343,numeric-numeric,0.0008761405390573361,False,,
transactions_features,cart_unique_items,average_rating,Spearman,0.07506033653977669,0.1648160725897421,344,0.07506033653977669,numeric-numeric,0.33676984911053603,False,,
transactions_features,cart_unique_items,stock_available,Pearson,0.03168946873249722,0.5523286674944137,354,0.03168946873249722,numeric-numeric,0.7312718837489814,False,,
transactions_features,cart_unique_items,stock_available,Spearman,0.1674830657888371,0.0015647651442330425,354,0.1674830657888371,numeric-numeric,0.004951909206444812,False,,
transactions_features,avg_session_time_min,wishlist_items_count,Pearson,,,376,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,wishlist_items_count,Spearman,,,376,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,cost_price,Pearson,,,185,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,cost_price,Spearman,,,185,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,price,Pearson,,,201,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,price,Spearman,,,201,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,discount_percent,Pearson,,,193,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,discount_percent,Spearman,,,193,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,average_rating,Pearson,,,192,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,average_rating,Spearman,,,192,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,stock_available,Pearson,,,197,,numeric-numeric,,False,,
transactions_features,avg_session_time_min,stock_available,Spearman,,,197,,numeric-numeric,,False,,
transactions_features,wishlist_items_count,cost_price,Pearson,-0.0458617026451548,0.5353335364394439,185,-0.0458617026451548,numeric-numeric,0.7226003437355113,False,,
transactions_features,wishlist_items_count,cost_price,Spearman,-0.06572732749754424,0.37406185816977056,185,-0.06572732749754424,numeric-numeric,0.5865199528402143,False,,
transactions_features,wishlist_items_count,price,Pearson,-0.08704140975795846,0.21919859570727424,201,-0.08704140975795846,numeric-numeric,0.4058899569547518,False,,
transactions_features,wishlist_items_count,price,Spearman,-0.08990917931912813,0.20433230382952078,201,-0.08990917931912813,numeric-numeric,0.38988406502765177,False,,
transactions_features,wishlist_items_count,discount_percent,Pearson,-0.11808220340117943,0.10193988854192336,193,-0.11808220340117943,numeric-numeric,0.2270678204002499,False,,
transactions_features,wishlist_items_count,discount_percent,Spearman,-0.11909550512691644,0.09901327117371213,193,-0.11909550512691644,numeric-numeric,0.2224583884811974,False,,
transactions_features,wishlist_items_count,average_rating,Pearson,0.15789230339770494,0.02872266699141215,192,0.15789230339770494,numeric-numeric,0.072364389167684,False,,
transactions_features,wishlist_items_count,average_rating,Spearman,0.1337863307577819,0.064310954983873,192,0.1337863307577819,numeric-numeric,0.15102889428339406,False,,
transactions_features,wishlist_items_count,stock_available,Pearson,-0.11158547464569044,0.11850270570447656,197,-0.11158547464569044,numeric-numeric,0.2584155641202661,False,,
transactions_features,wishlist_items_count,stock_available,Spearman,-0.04840378104736893,0.4993885843982432,197,-0.04840378104736893,numeric-numeric,0.6964006890922481,False,,
transactions_features,cost_price,price,Pearson,0.7935683083013607,5.754014720304597e-73,331,0.7935683083013607,numeric-numeric,7.110318190090681e-72,True,,
transactions_features,cost_price,price,Spearman,0.9314870112160818,1.5398536768846156e-146,331,0.9314870112160818,numeric-numeric,3.632654810468706e-145,True,,
transactions_features,cost_price,discount_percent,Pearson,0.02535754082147201,0.6533945946569415,316,0.02535754082147201,numeric-numeric,0.8171368545227774,False,,
transactions_features,cost_price,discount_percent,Spearman,0.026127625748854723,0.6435842645941074,316,0.026127625748854723,numeric-numeric,0.8081399782277786,False,,
transactions_features,cost_price,average_rating,Pearson,-0.01390192131498455,0.805559526903598,316,-0.01390192131498455,numeric-numeric,0.9188689988197085,False,,
transactions_features,cost_price,average_rating,Spearman,-0.06796260205225431,0.22830549880818432,316,-0.06796260205225431,numeric-numeric,0.41142553431058215,False,,
transactions_features,cost_price,stock_available,Pearson,-0.15595821997224607,0.00476697514440454,326,-0.15595821997224607,numeric-numeric,0.014218736206585954,False,,
transactions_features,cost_price,stock_available,Spearman,-0.3236820012821,2.1822148275906386e-09,326,-0.3236820012821,numeric-numeric,1.0890091303072514e-08,True,,
transactions_features,price,discount_percent,Pearson,0.08138683788490995,0.12859054579390308,350,0.08138683788490995,numeric-numeric,0.2757788977976682,False,,
transactions_features,price,discount_percent,Spearman,0.02043611733594931,0.7032055893911803,350,0.02043611733594931,numeric-numeric,0.8587381197506413,False,,
transactions_features,price,average_rating,Pearson,-0.07085298776741682,0.18601544338401144,350,-0.07085298776741682,numeric-numeric,0.36989277822337907,False,,
transactions_features,price,average_rating,Spearman,-0.10275619169511739,0.054781893979444836,350,-0.10275619169511739,numeric-numeric,0.13102213352687497,False,,
transactions_features,price,stock_available,Pearson,-0.18783505543741552,0.00033905703337442614,360,-0.18783505543741552,numeric-numeric,0.0011810107404115918,False,,
transactions_features,price,stock_available,Spearman,-0.3299202107310826,1.375120055105902e-10,360,-0.3299202107310826,numeric-numeric,7.357601119587248e-10,True,,
transactions_features,discount_percent,average_rating,Pearson,-0.0075103045035111605,0.8910708888265191,335,-0.0075103045035111605,numeric-numeric,0.9513699352647933,False,,
transactions_features,discount_percent,average_rating,Spearman,-0.05003557647899472,0.3612686644211657,335,-0.05003557647899472,numeric-numeric,0.572616905243875,False,,
transactions_features,discount_percent,stock_available,Pearson,-0.1116903920403551,0.03812393003217388,345,-0.1116903920403551,numeric-numeric,0.09467138606075716,False,,
transactions_features,discount_percent,stock_available,Spearman,-0.12322431232041858,0.022066901124209802,345,-0.12322431232041858,numeric-numeric,0.05669664199735092,False,,
transactions_features,average_rating,stock_available,Pearson,-0.01839972950569567,0.7334436481745104,345,-0.01839972950569567,numeric-numeric,0.8720194568743352,False,,
transactions_features,average_rating,stock_available,Spearman,-0.08858992418273616,0.1004358544856057,345,-0.08858992418273616,numeric-numeric,0.22468193309495413,False,,
transactions_features,payment_method,quantity,ANOVA,1.607455201204782,0.08472990179992082,694,0.027544984538181095,13 groups,0.1928720133077145,False,Kruskal,0.08684895612384762
transactions_features,payment_method,price_per_unit,ANOVA,1.5214263315406558,0.1112571975689144,694,0.026109303089379726,13 groups,0.24571270441815565,False,Kruskal,0.14791474615575181
transactions_features,payment_method,total_amount,ANOVA,1.3168851900096399,0.2036125427972101,694,0.022678764078707798,13 groups,0.38988406502765177,False,Kruskal,0.2515926123759679
transactions_features,payment_method,line_amount,ANOVA,1.3168851900096399,0.2036125427972101,694,0.022678764078707798,13 groups,0.38988406502765177,False,Kruskal,0.2515926123759679
transactions_features,payment_method,cart_unique_items,ANOVA,0.5133997506829187,0.906831349722984,685,0.009084566721306017,13 groups,0.9527236245065358,False,Kruskal,0.8273819640542132
transactions_features,payment_method,avg_session_time_min,ANOVA,,,376,,13 groups,,False,Kruskal,
transactions_features,payment_method,wishlist_items_count,ANOVA,0.5195301608827279,0.9020735830936003,376,0.01688456593800077,13 groups,0.9527236245065358,False,Kruskal,0.8559384637706899
transactions_features,payment_method,cost_price,ANOVA,0.5617581629718416,0.8721195045705038,331,0.020758376436180215,13 groups,0.9463577034219859,False,Kruskal,0.8208339637787179
transactions_features,payment_method,price,ANOVA,1.1523997858372088,0.3165940549483434,365,0.0378012817120851,13 groups,0.5199756788550324,False,Kruskal,0.40276751283438766
transactions_features,payment_method,discount_percent,ANOVA,0.5278899243846672,0.8963774534575798,350,0.0184504493089881,13 groups,0.9513699352647933,False,Kruskal,0.9782524188700413
transactions_features,payment_method,average_rating,ANOVA,2.247320344145445,0.012047851709812794,350,0.06891304552280046,12 groups,0.03308378326662878,True,Kruskal,0.5661488571351008
transactions_features,payment_method,stock_available,ANOVA,0.5583243439097825,0.8620162306064323,360,0.01754024185672724,12 groups,0.9459057740014539,False,Kruskal,0.748799867538355
transactions_features,order_status,quantity,ANOVA,1.0473605617441737,0.4029676884085715,694,0.01812125245105774,13 groups,0.6115211411814286,False,Kruskal,0.38614844013527205
transactions_features,order_status,price_per_unit,ANOVA,0.8449967893283459,0.6037768265281703,694,0.01467135752119552,13 groups,0.7695030066304965,False,Kruskal,0.43960594695964084
transactions_features,order_status,total_amount,ANOVA,0.7881202501684401,0.6631196967951232,694,0.013697358320740977,13 groups,0.8213821542641263,False,Kruskal,0.5336605511715853
transactions_features,order_status,line_amount,ANOVA,0.7881202501684401,0.6631196967951232,694,0.013697358320740977,13 groups,0.8213821542641263,False,Kruskal,0.5336605511715853
transactions_features,order_status,cart_unique_items,ANOVA,0.5656082664066721,0.870329327457755,685,0.009999154676156398,13 groups,0.9463577034219859,False,Kruskal,0.619082178248618
transactions_features,order_status,avg_session_time_min,ANOVA,,,376,,11 groups,,False,Kruskal,
transactions_features,order_status,wishlist_items_count,ANOVA,0.9930053802372916,0.4489743010000713,376,0.026915816968633863,11 groups,0.6545439949972949,False,Kruskal,0.4765474437321079
transactions_features,order_status,cost_price,ANOVA,0.7954664828410346,0.6446434508406558,331,0.0269441963762132,12 groups,0.8081399782277786,False,Kruskal,0.31620248131670003
transactions_features,order_status,price,ANOVA,1.0672755514332124,0.38700742556189716,365,0.03254429798401013,12 groups,0.5959470046570087,False,Kruskal,0.33749818841730655
transactions_features,order_status,discount_percent,ANOVA,2.1032162148222913,0.01967970569848756,350,0.06478041595623435,12 groups,0.05132546360560324,False,Kruskal,0.359210590449202
transactions_features,order_status,average_rating,ANOVA,0.8620251757328312,0.5780934620151565,350,0.027606306263391507,12 groups,0.7519861919962187,False,Kruskal,0.8254261403823556
transactions_features,order_status,stock_available,ANOVA,1.1600473140722039,0.3139017785594222,360,0.03576774817607979,12 groups,0.5180494285009656,False,Kruskal,0.8786300230416254
transactions_features,coupon_applied,quantity,ANOVA,0.7709230081038299,0.6809162621551985,694,0.013402479789749178,13 groups,0.8414179525203525,False,Kruskal,0.67488535394991
transactions_features,coupon_applied,price_per_unit,ANOVA,1.6320978386873795,0.07823147855959892,694,0.027955450371052893,13 groups,0.18045394387747485,False,Kruskal,0.2781460752984421
transactions_features,coupon_applied,total_amount,ANOVA,0.9063572262411044,0.5401489184967561,694,0.015719987696839667,13 groups,0.7226003437355113,False,Kruskal,0.6157077798690744
transactions_features,coupon_applied,line_amount,ANOVA,0.9063572262411044,0.5401489184967561,694,0.015719987696839667,13 groups,0.7226003437355113,False,Kruskal,0.6157077798690744
transactions_features,coupon_applied,cart_unique_items,ANOVA,0.21698021629517972,0.9976924070593515,685,0.003859691777472689,13 groups,0.9996184541772266,False,Kruskal,0.9957905921740525
transactions_features,coupon_applied,avg_session_time_min,ANOVA,,,376,,11 groups,,False,Kruskal,
transactions_features,coupon_applied,wishlist_items_count,ANOVA,1.3933442980268762,0.1813162828233865,376,0.03746219449539507,11 groups,0.36234155211661745,False,Kruskal,0.2867051938395711
transactions_features,coupon_applied,cost_price,ANOVA,0.7276725365029408,0.698305947096018,331,0.022649400938588717,11 groups,0.8547660059972485,False,Kruskal,0.6681940555754045
transactions_features,coupon_applied,price,ANOVA,1.701482587816598,0.07138445096634284,365,0.050760728604195476,12 groups,0.16613690606068132,False,Kruskal,0.08101570772355142
transactions_features,coupon_applied,discount_percent,ANOVA,0.7047836957764251,0.7199894992705529,350,0.02072601614178075,11 groups,0.8690105816777138,False,Kruskal,0.20452533662965502
transactions_features,coupon_applied,average_rating,ANOVA,0.7039905090666578,0.7348020667076547,350,0.02252809634981999,12 groups,0.8720194568743352,False,Kruskal,0.9747271925594123
transactions_features,coupon_applied,stock_available,ANOVA,0.5180914547856736,0.8910160398446175,360,0.01625041960512278,12 groups,0.9513699352647933,False,Kruskal,0.8345142742078506
transactions_features,location,quantity,ANOVA,0.7308328870349726,0.7217823995581354,694,0.012714375389640797,13 groups,0.8691532839226734,False,Kruskal,0.7195314983453278
transactions_features,location,price_per_unit,ANOVA,1.3171636973817213,0.20345436783767068,694,0.022683451601771844,13 groups,0.38988406502765177,False,Kruskal,0.14013216633528222
transactions_features,location,total_amount,ANOVA,1.1259409918661634,0.3353500490904656,694,0.01945438765348804,13 groups,0.5389386710586291,False,Kruskal,0.5470616228230634
transactions_features,location,line_amount,ANOVA,1.1259409918661634,0.3353500490904656,694,0.01945438765348804,13 groups,0.5389386710586291,False,Kruskal,0.5470616228230634
transactions_features,location,cart_unique_items,ANOVA,2.946919217560969,0.0005190902947841413,685,0.04999276054927474,13 groups,0.001772420151269535,True,Kruskal,0.0204344561412101
transactions_features,location,avg_session_time_min,ANOVA,,,376,,13 groups,,False,Kruskal,
transactions_features,location,wishlist_items_count,ANOVA,3.2099435600096426,0.00021457338950228993,376,0.09593392033828996,13 groups,0.0007627643092581402,True,Kruskal,0.00025422878887091413
transactions_features,location,cost_price,ANOVA,1.3114264632416663,0.22993560555775328,331,0.03667723453380522,10 groups,0.4115054458085309,False,Kruskal,0.024315555056161696
transactions_features,location,price,ANOVA,2.036192387631744,0.029127596789082878,365,0.055427420625042356,11 groups,0.07303006151465707,False,Kruskal,0.052830097089486085
transactions_features,location,discount_percent,ANOVA,1.0578634734659773,0.3945951314101943,350,0.030879435148818697,11 groups,0.6009660804898382,False,Kruskal,0.9260681198677438
transactions_features,location,average_rating,ANOVA,1.341164818416822,0.20710210762262746,350,0.03882801363148394,11 groups,0.3937215892166434,False,Kruskal,0.11938861612806723
transactions_features,location,stock_available,ANOVA,1.1343832006646277,0.33540884537945514,360,0.03210423100418775,11 groups,0.5389386710586291,False,Kruskal,0.07843473068352304
transactions_features,device_type,quantity,ANOVA,2.754350371842685,0.041678907560038385,694,0.011833722409237047,4 groups,0.10300644296980915,False,Kruskal,0.043634498086430495
transactions_features,device_type,price_per_unit,ANOVA,4.0285470545779525,0.007418587205792263,694,0.017213913025911545,4 groups,0.021390259776701025,True,Kruskal,0.03291619982700662
transactions_features,device_type,total_amount,ANOVA,1.1353997118007713,0.33392775660308227,694,0.004912270959863713,4 groups,0.5389386710586291,False,Kruskal,0.6817924750015295
transactions_features,device_type,line_amount,ANOVA,1.1353997118007713,0.33392775660308227,694,0.004912270959863713,4 groups,0.5389386710586291,False,Kruskal,0.6817924750015295
transactions_features,device_type,cart_unique_items,ANOVA,0.2464322967605104,0.8638908224984376,685,0.0010844275717327642,4 groups,0.9459057740014539,False,Kruskal,0.93463670320791
transactions_features,device_type,avg_session_time_min,ANOVA,,,376,,4 groups,,False,Kruskal,
transactions_features,device_type,wishlist_items_count,ANOVA,3.3318977158894056,0.019641394195238852,376,0.026167031008394577,4 groups,0.05132546360560324,False,Kruskal,0.004959096710585885
transactions_features,device_type,cost_price,ANOVA,1.525069853361012,0.2191637574846017,331,0.009326214351894792,3 groups,0.4058899569547518,False,Kruskal,0.09192030950625737
transactions_features,device_type,price,ANOVA,3.181120925135335,0.04271587799397843,365,0.017461309431961235,3 groups,0.10457330508903209,False,Kruskal,0.07639775242366018
transactions_features,device_type,discount_percent,ANOVA,1.160927529254448,0.3144230635410485,350,0.006723741994596598,3 groups,0.5180494285009656,False,Kruskal,0.3978320798911546
transactions_features,device_type,average_rating,ANOVA,0.971467880896351,0.3795629921693213,350,0.005616347556033215,3 groups,0.5880393818981426,False,Kruskal,0.6402988342790923
transactions_features,device_type,stock_available,ANOVA,1.552433695528798,0.21317408874331634,360,0.008718969257019395,3 groups,0.402317643846477,False,Kruskal,0.5176128695839044
transactions_features,signup_date,quantity,ANOVA,1.1562818671859578,0.3293186043194945,694,0.008683644894345035,6 groups,0.5389386710586291,False,Kruskal,0.3528556828819756
transactions_features,signup_date,price_per_unit,ANOVA,0.17374112891962104,0.972348008891471,694,0.0013144905140436136,6 groups,0.9875706783066017,False,Kruskal,0.8379083975089616
transactions_features,signup_date,total_amount,ANOVA,0.8729799648713564,0.4987753723287711,694,0.006570033765346073,6 groups,0.6964006890922481,False,Kruskal,0.40075109865457587
transactions_features,signup_date,line_amount,ANOVA,0.8729799648713564,0.4987753723287711,694,0.006570033765346073,6 groups,0.6964006890922481,False,Kruskal,0.40075109865457587
transactions_features,signup_date,cart_unique_items,ANOVA,0.007863247038619172,0.9999838329614105,685,6.029733823430202e-05,6 groups,0.9999838329614105,False,Kruskal,0.9999601940202013
transactions_features,signup_date,avg_session_time_min,ANOVA,,,376,,6 groups,,False,Kruskal,
transactions_features,signup_date,wishlist_items_count,ANOVA,17.603463871794325,1.6003783013800955e-15,376,0.2046831962260947,6 groups,9.7717216284267e-15,True,Kruskal,8.034959104841729e-14
transactions_features,signup_date,cost_price,ANOVA,0.2952485611440192,0.7445583522021801,331,0.0019260124753720277,3 groups,0.8762489451086882,False,Kruskal,0.5997527493981752
transactions_features,signup_date,price,ANOVA,0.42450334519570326,0.735554169049082,365,0.0037098989533304962,4 groups,0.8720194568743352,False,Kruskal,0.6010644961189819
transactions_features,signup_date,discount_percent,ANOVA,0.6706846343185743,0.5705510408687742,350,0.006115441300971884,4 groups,0.7458841063246695,False,Kruskal,0.23355422783474758
transactions_features,signup_date,average_rating,ANOVA,0.20007291758713164,0.896298624861242,350,0.0018321683515552742,4 groups,0.9513699352647933,False,Kruskal,0.7309620559204952
transactions_features,signup_date,stock_available,ANOVA,1.2860236659640192,0.2790575850301743,360,0.011318702199414596,4 groups,0.4795724722869552,False,Kruskal,0.3541704964823518
transactions_features,name_prod,quantity,ANOVA,1.1932360534377318,0.28355089996014515,694,0.020593189726878194,13 groups,0.48449994778977756,False,Kruskal,0.30122199391271925
transactions_features,name_prod,price_per_unit,ANOVA,3.6066847219270963,3.0035407875652218e-05,694,0.05975617677716513,13 groups,0.00011899524188903436,True,Kruskal,5.348179300461617e-08
transactions_features,name_prod,total_amount,ANOVA,3.287966223744847,0.00012085170189582468,694,0.05476478352866767,13 groups,0.00044483711548888664,True,Kruskal,0.0001935663890308085
transactions_features,name_prod,line_amount,ANOVA,3.287966223744847,0.00012085170189582468,694,0.05476478352866767,13 groups,0.00044483711548888664,True,Kruskal,0.0001935663890308085
transactions_features,name_prod,cart_unique_items,ANOVA,14.89108235400711,6.316893740955341e-28,685,0.21005579065143717,13 groups,5.043796694701264e-27,True,Kruskal,5.367639620218445e-92
transactions_features,name_prod,avg_session_time_min,ANOVA,,,376,,5 groups,,False,Kruskal,
transactions_features,name_prod,wishlist_items_count,ANOVA,1.1521122350299378,0.33186706778035124,376,0.013144146851141125,5 groups,0.5389386710586291,False,Kruskal,0.5465818404996462
transactions_features,name_prod,cost_price,ANOVA,3.9376239082433853,2.244104859343557e-05,331,0.11954790422079917,12 groups,9.09914392186958e-05,True,Kruskal,3.906590403637089e-11
transactions_features,name_prod,price,ANOVA,7.386885034086427,3.8495949459047665e-12,365,0.20116669678196916,13 groups,2.148322340779112e-11,True,Kruskal,2.444868297117744e-11
transactions_features,name_prod,discount_percent,ANOVA,2.472953527527996,0.005449057986265971,350,0.07448604441876082,12 groups,0.016068528948136585,True,Kruskal,2.4977357329239274e-07
transactions_features,name_prod,average_rating,ANOVA,2.8425185727923385,0.0014220479157674546,350,0.0846748955745468,12 groups,0.004555820174588327,True,Kruskal,1.0097264067650434e-14
transactions_features,name_prod,stock_available,ANOVA,2.1868181310014054,0.011994862885555992,360,0.07030781744318751,13 groups,0.03308378326662878,True,Kruskal,1.0260853016067637e-13
transactions_features,category,quantity,ANOVA,0.5974570667726791,0.7325193881088361,694,0.005190879816102898,7 groups,0.8720194568743352,False,Kruskal,0.7164866340105949
transactions_features,category,price_per_unit,ANOVA,1.2396530788700857,0.2837918769327406,694,0.010710703254184906,7 groups,0.48449994778977756,False,Kruskal,0.05258066721137761
